real, imaginary
  7659224,         0
  -437339,   -347013
  -814518,    284483
 -1397826,     20133
 -2966225,    332153
  1046870,   -825497
   770241,    374502
   214976,    331785
  -109907,   -508357
   891184,    487097
  -421162,   -582053
  1328273,    638971
   623713,   -106968
 -1152953,   -968048
  -330784,    868095
   -42807,     16263
   157815,    267487
  -702846,    -32760
   754615,   -305227
   -82347,    315751
  1619617,   -458177
   215611,   -189966
  -601253,    318926
   -44720,    181507
  -128586,    235586
     1334,     54887
  -237133,    -53216
   284525,     67325
   221593,   -369740
   124456,   -315080
   237924,    564730
   333679,    128900
  -206879,     75956
   153226,     91072
   248064,    -37173
  -118163,    -89900
   442070,   -321935
  -511668,     11372
    -3881,    310319
   259498,    489616
   149724,     82547
  -101109,   -207855
   359451,    -23966
   211834,   -252042
   300890,     -4128
  -165548,     36816
    47510,    251854
  -206448,    225438
   192130,    206458
   111413,    157523
  -208444,   -224041
   159296,   -221392
    63547,    -31752
   318240,     56368
   253370,    229769
    45648,    239515
    -7567,     81458
   -75682,    -41881
   110327,     57743
  -191963,   -188261
    14954,     94110
    53469,    153607
   284252,     85976
   -83489,    201374
   472607,    136968
  -169661,   -170769
    68747,    -66572
    13939,    135039
   -78298,     79504
   149334,     25595
     6385,     79007
   -21610,    153718
   145216,    294699
    17301,    -89592
   -50488,    -59236
   -30039,   -138107
   239766,    138567
   238013,    148855
    -7664,    -66697
  -100677,    188605
    61904,    106513
   -81820,    -53209
    54401,    220569
  -115367,     18572
   101660,     -3408
    54605,     -3836
   212739,     49008
   -37370,     47949
   217621,    150791
   -90691,    -36383
   -22656,     73465
   -85990,     84403
   110658,    100588
   -78203,    -72385
    13501,     90651
    48619,    227458
    -4461,     35413
   155717,    -11219
    15916,     -5237
    83455,    -84145
    42087,    197721
   -90389,     41458
   -18423,     98766
  -104283,    -35738
   130721,    167954
   -26025,    112344
   130136,     -8206
  -117246,     23370
    69986,    -81430
   -58876,    -10647
   159937,    252379
    -8834,    -46540
   -15894,     43905
    -9150,     78650
    56477,     -8127
   -81755,     14819
   -15333,    179383
   -66043,      9359
     5921,    117551
    69417,    -45338
    33916,     16665
   131732,    -80998
    94626,    -35418
  -134351,     92974
   -85570,    132465
   -68144,    155675
    31515,     67619
    16009,   -126659
     -173,    163629
      750,    -12161
   117433,    -91988
  -145612,    -93837
   142756,    160865
   -60260,    105234
    81735,    126123
  -118902,    -25948
   -33809,    -85520
    24467,    -11697
     8698,    105804
    -7551,     13858
   -36245,    146520
    28190,     22161
    15048,    -49599
    14869,    -61290
     4653,     38922
    21239,   -117351
   -42492,     71571
   -69019,     77430
    20599,    149487
    -7085,     26228
    74394,     33677
  -134693,    -27126
    51545,    -57320
   -84934,    -54174
   106354,    -46305
    96884,    -55633
   -14480,    189218
   -53187,     74453
   -40054,     43989
  -119553,    -66350
    71937,    -16451
   -60628,    -55625
    26302,    158934
    71864,    -39218
   -10678,   -101814
    51011,     24826
   -30750,     31683
    11010,     -7218
   -50876,     22348
   -78785,    -77249
    46345,     53998
    49846,      1562
     1094,     72084
    -2648,      2710
    20415,     39441
   -86254,    -72239
    71392,    -74431
   -66089,    -92658
   148166,     63116
    -6646,    -52026
   -53967,     54118
  -108131,    123205
    56459,     -2418
    88111,    -40942
   -63340,     15994
    16866,    -59120
   -30207,     10903
    48131,   -146114
    51170,    -20278
    20630,     23129
    -3687,    153439
     -924,    -32786
   -31817,    -72906
   -10209,     -5394
    38735,    -11871
    -9836,     16553
     7885,     65753
    -6945,    -75352
   116932,    -33690
   -12779,    -89448
    27959,    -12064
    11997,    -10245
   -24155,     33422
   -72088,     20720
    54997,     54612
     1409,    -28815
   106344,     45272
    89334,   -103429
   -79482,    -35363
   -21879,    -25607
    -2293,   -103616
    76350,     57636
    41458,     45953
    61538,    -28593
   -92604,     76047
    56246,    -96881
    82728,    -21300
    -4664,    -12949
   -10248,     75350
   -51429,     38832
   131274,    -78146
    -9297,   -132730
    92449,    -54173
    20894,     11072
   -13011,     51725
     3748,      7125
    -1869,     55623
     3567,     54870
    95673,    -20235
    47941,    -76484
   -37276,    -24556
    96336,    -81686
    -6063,    -52376
    11146,    -24519
    52988,    106894
   104232,     48240
   -35222,      3665
   -47916,    -40258
    27362,    -69067
    79979,     25022
   113434,    -23615
    27808,     15126
   -71355,     65084
    45052,    -75832
    95444,    -55590
   -16877,    -48692
    52878,     28975
   -33214,     47659
    88974,      4950
    25858,     12397
   109042,     48697
    32584,     25430
   -89110,    -18514
    76878,    -35891
   -12317,   -113885
    58920,    -50077
