real, imaginary
  6974160,         0
    -9073,    -18340
    -8779,   -288824
   239354,   -448112
   226553,  -2286900
  -523317,   2952031
   558181,    352074
   272315,    546061
  -276466,    412254
  1199350,    524572
     3967,    486742
   -39290,    491809
   126608,    311349
   180692,    936492
   179967,   -238316
   108990,   -147780
   382358,    -22234
  -567331,    233518
 -2010322,   -574127
  -252056,   -176910
   192215,    331286
   128524,    447573
   205805,    152977
   122522,    177716
  -115557,     78448
     2704,     19156
   148318,    151520
   309875,    251504
  -353298,   -528539
    40517,    187941
  -130472,    550168
    39402,    189518
   127974,    295300
   326692,     58053
   119521,    -34143
   170474,    194776
  -213481,    355692
  -121019,    439589
    29092,    116671
   -88099,    563550
  -493630,    405902
   355641,   -479588
   575777,   -180621
   495936,     30720
    -4318,   -114604
  -129455,   -128763
  -110566,      8105
    46599,    -27874
   256659,    -67560
   132399,     17423
  -371346,    143096
   210519,     11649
   158245,    116859
   118307,    -52369
   143854,   -224754
     9106,   -372721
     6997,     18504
   104445,    264866
    51730,    363194
    11292,     70204
  -253866,   -165789
  -121821,     -6966
  -335192,     55482
  -276858,   -278906
    77908,     12982
   101834,      6405
  -201180,    219681
  -234099,    127360
    -7283,     44938
   167427,     28350
   104883,     41336
    17548,    176537
   -74508,    307844
   -48479,    -39112
   -23429,     37353
   110742,   -128291
    56117,    -27105
  -108637,     82250
   192997,    172370
   250189,    237528
    83396,    269028
  -108148,     91351
  -110672,    168557
    71125,    123765
    31200,    148200
   145428,    -66396
   276371,   -114272
   -53261,   -174162
     3139,     17713
   -15393,      4348
    71271,    -73796
   188548,    -87826
   146074,     40636
    22243,     56319
   -32578,     -8923
  -106074,    -65041
     7763,    -27868
   -37471,   -271667
   117405,    -22016
    44297,    158962
    61762,    -10577
   104646,     13444
    94286,     96277
   -85289,     51791
   -21126,    -28898
   -67262,    -60007
  -157138,     58050
  -186328,   -137486
   -93148,    -26953
  -193271,    228630
     9431,     76682
    39779,     24536
   123111,     12449
    77444,      -261
    28824,     58957
   -71995,     87067
   -86027,     71519
     5293,     33997
    90783,     10816
  -101329,      1638
   169559,    -20785
   139934,     90651
    10092,     66572
    66165,     31969
   111785,     11493
    25647,    116344
   -28603,     83456
   -40011,    124762
    32248,    130514
   -56640,    -14689
   159707,    -42939
   169295,     39619
    -5586,   -107981
   -57784,    -52621
    47198,   -120412
    65790,       685
    12178,     53384
   -40448,      4936
    -2090,    -35835
    17910,    -53426
    10008,      5723
   -29807,     87363
    54494,   -120492
    37779,     14670
    72258,     20407
    92700,     12056
     3861,     -8149
    30398,     36968
   -23025,     44348
   -47493,     65125
   -44041,    -12349
   -55851,     15728
    56765,    -70383
    -3662,     36995
   -99240,    109199
   -21980,    114076
   -46581,    -97369
   120850,    -62955
    71716,     31926
   -77887,     67246
   -39577,      5340
    77313,     45247
   119605,     56125
    56907,    -43351
   -30137,   -156972
    51701,     25462
      -32,    -37758
    52519,     31816
    -3527,    111167
   -32944,     42623
   -32131,     33424
    52674,     76014
    45233,     53940
   101185,       367
    58291,    -68746
    -6015,     87328
   -56984,     30080
   -22516,    -24442
  -124234,    -24198
    42871,   -106567
    68703,     16890
    18363,    146048
   -26102,     37926
    72723,    -85682
    68718,    -80044
   -70370,    -14554
   -62916,     24020
   143522,     94283
    14467,    120940
   115944,     21445
    90573,     -1107
   -12659,    -11830
   -18618,      -751
    92274,    -58092
   102366,    -23020
    36165,    -31676
   -68127,     21014
   -11076,    114865
   -90054,     59213
     6670,      -707
    50563,     13990
    36245,   -124834
    28539,       435
    36105,     24555
   -35292,    -23213
    -9537,   -115823
    23585,    -84165
    47552,     25461
    40699,      7981
    86671,    -32216
    -7866,     81608
   -55339,    -69580
  -106236,    -28135
   -31816,     31176
    45944,     59094
     9055,    -12450
    36682,    -27916
    27963,     37259
    -2415,    143307
      636,     84831
   -42379,     73994
    44814,    -34134
    -3300,    -30808
   -71500,    -17127
    15192,     98224
   -46139,     13459
   -17792,    -38344
    45395,    -65571
    49725,      5957
    57310,     41782
    42853,     72646
    86106,     90102
   101289,     99070
     3250,    -26704
    56396,     19760
    73569,    -94158
    97149,    -77224
    12376,     16683
    -9356,    -28999
    59140,    -38294
   123705,     54115
    34230,     64298
     1007,     20480
    -2009,   -100173
   -29481,     14322
   -48839,     -5333
    46668,    -52206
   -88034,     -3287
   -46031,    -92968
    43429,   -118543
   108792,      2923
    33416,     29902
    23377,    -28827
    56983,    -87443
    -9518,    -38741
  -134224,    -12129
