real, imaginary
  8824428,         0
   124103,    -17568
  -520423,    -79615
  -414202,    292930
  -424293,   -270420
 -4440671,   -804661
   518918,     49264
   123344,   -106243
   388770,   -526182
  -354867,    348732
  -666912,   -279337
     6407,    205180
   767585,    146509
   301825,     26034
    50488,    364575
   295357,    633959
   -27936,    -38671
   106858,    422180
  -148810,    500520
   552648,   -745634
   641368,    345892
  -285950,   -459529
  -967883,   -496833
    12678,   -296794
    52608,    182928
   114903,   -135388
  -183480,   -119981
   200251,   -127178
   -24867,   -172845
  -333050,    456461
   -17132,   -436406
   140004,    581608
   516962,    268072
  -243200,    161047
  -108907,   -395138
  -160422,       583
    53366,    258471
  -404477,    -59805
   134601,    157129
    15104,     77741
  -249149,    322142
   532743,   -462126
   139437,     85628
   142954,   -231067
   108316,    -71385
   122096,    -84446
  -240976,   -125485
    82668,       -71
   -22384,    -38574
    48207,    105403
    63337,    -83569
  -608690,    100313
  -152787,    -54313
    50747,    282776
    30458,    219999
    32095,      -117
   262519,   -186496
    96269,    -35949
  -256563,   -138349
   -67718,   -320818
    17302,    141679
   161973,    386695
   -13246,    -32821
   117470,    -35897
    33405,     44933
    13445,    -29411
   112827,    177543
   -84363,    -17025
   149433,    -50056
   -46705,     72839
   -25300,   -133404
   -51306,   -436236
   -13581,     63080
  -218042,    -33039
  -136145,    -56372
   -47725,    122256
  -127708,     18593
   166646,    126107
   154373,    171584
   180938,     36742
   -65440,   -152157
    64791,     85632
   -91873,      1946
   -30853,     12840
    77676,     21700
    10735,     80869
  -104145,    -21734
    -9363,   -127110
   -66767,    -43985
  -132213,      7699
   232456,    145311
    34887,     58103
   123556,   -169268
   101723,   -150737
    -7937,    -65345
  -124421,   -114173
    81280,     19677
  -205643,     88639
   -87504,     87152
    50384,     53657
  -157088,     52781
    37539,    -21515
    11243,    157888
    28434,    110399
   -90024,    -64913
   183021,   -133509
   -35163,     -2012
    79248,     49092
    32699,   -171095
    42545,     -1384
   -19236,     15334
  -107913,    -12960
    84654,     -7121
   -15428,     78047
   134170,     86606
   -97027,    106412
    67475,    -96151
    21474,   -193923
   -64347,     92700
  -139667,    -61198
    10227,    -69476
    18395,     81996
  -179436,    -64855
    13654,    -68112
   -14756,     66887
    65075,     75008
   -13703,     40805
    67693,    119148
    98388,       102
    33947,    -55206
    47779,      8729
     4627,    -14665
    -8242,    118144
   -23064,    -70393
   -10044,    -69630
   -59246,    -72988
   -31829,     57080
   -25945,    -18690
   -16209,    -50959
    95262,     94832
   -66641,    -75034
    37097,    -87104
   129108,   -109243
   -97074,    139384
   -84800,    -21809
    34226,     54711
    26834,     -9218
   -62604,     40540
      289,     73942
   -45331,    -21727
    52770,    119832
   -41250,    -23466
   -68020,     17785
   101245,    -78952
    68488,     45679
     5941,    -63002
   -10721,     10513
    52610,    -87577
    11578,    -68024
     2138,      5944
   -33204,    -33533
     8561,    128652
    32096,     14826
    20037,    -26179
   -45591,    -54937
   -52597,     16689
   -37430,    -44760
   -52955,    119774
   -67895,     28888
    14046,     -4394
    51398,    -18936
    56862,    -76828
   -30873,    -11492
   -80944,     35466
    69986,     50712
    25209,      8301
    66047,     34258
    59201,    -65563
    42428,     59306
   -23410,    -30587
    -8924,     13745
   -88618,      5767
     7517,      1058
    88256,     -6928
   -54828,    -16712
    -4316,     -5302
   -52638,    -90687
    -8110,    -33770
   -11146,    -74730
   -59199,     49773
   -60244,     27016
    93429,     78895
    32640,     44785
   -24307,    -14813
    45427,    -17103
    41658,    -11920
   -22978,    141167
   -69709,     11058
    15631,    -10052
   107976,     27011
    12656,    -51025
   -65967,   -120569
   -23066,    -17695
   -68321,     66579
    11232,    -19471
     9347,     37194
   110125,    -90666
    54968,     13191
    24641,     13989
   -72728,   -114353
   -11946,     23941
   -22423,     47069
   -41067,      9391
    50793,    -20817
  -104408,    112305
   -35320,    -28197
   -61452,     33338
    87276,     18701
   -71452,      -465
    33109,     43080
    91038,     -7547
    26535,     38984
    27502,   -112156
    38702,    -54624
    78361,    -53827
   -81722,     37787
     4160,     -1603
  -126564,     34735
   101712,     50583
    48272,     42546
   -60911,    -25537
    25111,    -84870
    -7171,     85704
   -93982,      1084
   -29605,    -83965
    99541,    -50787
   -71063,     29073
    18542,    -38790
   -67548,    -17356
   -62167,     20181
    26549,     78595
    55510,     61276
    60480,     50334
    53033,      8413
    32563,     30065
   -12090,     33352
    45439,    -72477
    18372,    -62694
   -20536,     -2083
   -52338,    -13606
   -43724,    -72586
   -66407,     44336
   -26973,    -76274
    62127,     45765
    16902,     47103
    -7300,    -71204
