real, imaginary
        0,         0
    10502,    -10012
    -4576,     -4374
    -4026,     13953
   -36982,      8932
    57476,    153688
    -3775,     15766
     5881,      8272
     2124,     16351
    18007,     12654
    15130,      4846
    11548,      5726
    19501,      3912
   -18529,    -22019
    -2152,      -981
    -2668,      9245
   -19518,    -15247
   -15806,     15608
    15431,      2164
      -11,      9406
     6020,     19384
   -10362,    -34202
    17706,    -15194
   -30701,       915
     -715,     -3233
    13507,     11974
     8386,     -9440
    11714,     -9254
   -12823,     15872
   -16952,     12745
    -1360,     -3179
   -19779,    -16207
     -929,    -16083
    11118,     10748
     7617,     16246
     -548,     -7897
     9009,    -10649
     1874,     -9356
     7563,     -7965
     8615,    -13428
     8090,     -2057
     2548,     -5542
   -10264,      -702
     1113,      7875
    -1089,     -3322
    -6290,      4473
    -1150,     -5216
     5697,      4918
     2635,     -7749
    11997,       432
      720,      -834
    -3307,      6894
     -463,     -7985
     1091,      3151
     1901,      3935
     8758,      1866
   -12238,      2261
    -4258,     -3273
    -3470,     -2768
     -553,      2338
    -8073,    -10555
    -1416,      7680
    -8392,      3424
    -3420,     -4198
    -9950,      7170
     5621,     -6078
    -7534,      3268
     6089,       215
   -15873,      2821
    -1826,      2289
      -14,     -3082
     -389,      1932
    -6906,    -11553
    -7791,      5812
     8933,     -7760
     5657,     -3476
    -4245,       317
     -799,     -1453
    -3510,     -4852
    -1259,     14092
    -5772,     -8385
    -1948,      4838
     1077,      1687
     -339,     -7623
    -1934,     -1976
      731,      1462
    -4919,      5865
     3475,      1808
      280,      5585
     4351,     -6657
    -4456,     -6851
     6149,      2483
     -162,       258
     2363,     -1080
    -2747,      2529
    -6375,    -11565
    -6519,      4822
     2080,     -4306
     -158,      8586
      478,      7718
     2982,     -3186
    -2796,     -1434
     3291,     -1647
     2817,       784
      957,      -961
    -2495,      5009
    -2905,      2881
    -2578,     -3932
    -2900,      6135
     4022,     -4354
     3360,       525
     -640,       -32
     3965,     -1613
    -1468,      3169
      818,      -397
    -4486,     -3740
     2132,      2198
     2617,     -2409
      368,     -2965
    -4496,      5535
     3201,     -4755
     8507,      6156
      212,      1397
      844,      7854
      809,       990
    -1454,     -1127
     4857,     -3196
     -452,       -12
        0,         0
    -1052,        51
    -5268,       160
    -1490,      -902
    -1637,      8499
    -1626,      2183
      416,      2954
    -3415,     -7181
      936,      3663
    -3292,      2786
     -240,     -1361
    -1628,      -713
    -3071,      -338
     2714,      4270
     -658,      1484
     6974,      2023
      781,      -740
       11,      1665
    -2401,       770
     1000,     -1528
     4110,     -4576
     1309,     -3898
      555,     -2305
    -4313,      1332
     1245,      -759
    -4806,      4042
    -1933,     -1084
     2748,     -1443
     -372,      -149
    -1877,     -3773
     1059,      1118
     4347,      -857
    -2318,     -1408
    -1941,      -944
     2940,      -897
     1729,      -738
      757,     -2261
    -2343,     -2458
      373,     -5977
     1455,      4858
      661,     -1623
    -3246,      2634
     1390,       747
    -1029,    -11024
      836,      1852
    -3462,      2835
    -2837,     -1119
    -2406,     -2419
    -1454,       168
     -851,      1811
     1408,       502
     -286,      -296
     -240,     -1205
    -5743,     -3857
    -8264,      4761
       30,     -5398
     4259,      2251
      400,      -777
    -1334,      2042
       79,     -3239
     2054,     -2244
    -4277,      4637
      560,       461
    -6429,     -4710
    -3705,      2134
    -2553,     -3953
      -64,      5116
     -346,     -3528
    -4663,      1812
    -1044,     -2490
      771,       258
      914,       531
     -285,      2911
     1199,      1056
     1661,      -684
    -3258,     -3140
    -4430,     -1264
     -289,     -5322
      334,       791
     1254,       979
    -1480,       767
    -2302,      -782
     3199,      1054
    -3185,     -2093
     -424,      1432
      667,      -782
    -1712,      1688
     1261,     -1809
      255,     -2353
     2128,        53
     4851,     -3201
      457,     -2828
      397,      1389
     1459,       427
    -6408,     -1508
     4199,     -2444
     -304,      2346
     -227,      -311
    -1531,       305
     -499,     -2219
     -763,       -89
     -220,      -256
     3615,      -552
     -205,      1089
      233,      -822
    -1064,     -2991
      753,      -460
     1620,       521
     -281,      2319
    -2705,      1630
      -82,      1425
     -722,      1878
     -284,      2462
    -5703,      5651
     1150,       646
      164,        35
    -1820,     -1378
    -1326,     -5980
     -741,     -1263
     3128,     -1169
      853,     -1252
    -2841,      5937
     1662,     -2632
    -1934,      1476
    -2540,     -1516
     1664,     -1514
     2662,       309
      161,      -792
