real, imaginary
  7966807,         0
  -539114,     24079
   206144,    874120
  -363652,   1197244
  -307245,   -507136
 -3543464,  -1752242
   607521,   -227602
  -408968,   1134252
      771,       179
   613829,    673478
   366312,    311156
   316122,   -117249
   770847,    177178
  1180400,   -169774
  -532071,     91545
  -337345,    587845
     2418,     35765
  -102312,    104507
   -19793,    356104
  -450380,   -528545
   -11047,    909867
  -216706,   -305220
  -538947,   -542819
  -275443,    225903
  -134172,    266624
   202262,    322551
  -150562,    -26692
    33858,    231432
    80044,    -33746
   226994,     74419
   -33076,   -412253
   -78994,    422626
  -574173,   -252600
  -195491,    -89694
    93903,    -53297
  -657348,   -126282
   438571,    -31291
  -455561,   -451640
  -315783,    225124
   154918,   -552415
  -101001,    -89834
   -41578,   -104984
    73826,    186746
   109325,     71890
   219799,   -234601
   195881,   -151157
  -223811,    -61332
   560829,      -216
  -142561,   -294113
  -242316,     -8799
   -71349,   -241013
   194240,    161312
   136538,   -281204
  -134201,   -119393
   239313,    146617
   -25302,   -195609
   134285,    -40439
   118142,    -88611
   145148,    224478
   112238,    222367
   226759,    -20832
    -1233,    146116
   266982,     78033
   126568,   -136162
  -115141,     88988
    87209,    110573
  -113911,    -36341
   -82673,    -66578
   -18197,     38933
    97874,    195416
      -66,     49523
    87553,   -159857
  -153544,    229407
   -32148,     41746
   229120,     17204
   -34829,    166166
  -196173,    135820
   126051,    226981
    89114,    -51346
  -138133,    -40118
    60779,    -19667
  -141401,     74268
   -54029,   -127918
  -114679,    -16160
  -215534,    -55709
    90728,    -45239
    45244,    128420
  -117695,    -82109
    37671,     37455
    61867,     18345
  -163374,    -57924
    74908,     42159
    96469,    169041
  -140975,    -27172
    31094,      6289
    -2912,     32915
    58501,   -103081
    24017,    -80663
   -73862,   -112845
  -120703,     21549
    34965,     -6174
   -12121,   -149010
   -64727,     30294
   134957,    110266
   -54011,     71766
   107353,    -61198
   -85922,     11229
     8120,    113359
     -358,    -36314
    25549,    125398
   -14040,     36003
  -162917,    -28763
   173230,    -29491
   -54758,    -37662
   -10735,   -126165
   -25822,    -14858
   -54755,    -43705
  -158268,    -48731
   120846,     45984
   -51434,    -74808
   -41677,    133570
   108444,     10126
  -180677,     22283
   157646,    -74732
  -121648,     18867
   -46647,      1174
    67549,    -21118
   -32976,     66440
   -65566,   -163887
    77435,    -89289
    57670,     -9225
   -22632,   -126001
    67174,   -131224
   -81874,     59760
     1404,   -139438
    30758,     84014
   115847,     19140
    -4128,    -37973
    17333,    151965
    56519,    -50278
    25937,    -45179
    70380,     24782
   -43427,    -19260
    48516,     23025
   106061,     89264
   -32524,   -158707
    85957,      4162
   112121,      7131
    17042,     -8381
    30303,    -40680
   -29687,     43425
    -4657,    100125
    11791,       416
    65550,    161197
   -12493,     72107
    -5652,     84155
   -12223,     15257
     5006,     29086
   -10906,      5803
     8018,     54915
   -43143,    -13139
   -50799,     45684
    77701,     68946
   -32797,   -160087
    40193,     59402
   -66171,     70737
   -47592,    -16670
   -12530,    -16121
  -134868,     71452
   -74815,     41571
    62182,     77270
   -26966,     66532
  -131980,    -98042
     5318,     74690
     3235,    -66222
    -9591,   -107335
   -42254,     34979
   -38753,    -40459
    36824,    -22317
     3813,    -51875
   -15551,    -53593
    75781,    -50456
   -35921,     58985
   -85036,    -82819
    -8032,      8945
   -22611,     62385
   -41264,    -72377
    18399,     74143
    -8925,     36675
    47580,    -14436
    -3745,   -168789
   -30751,     52542
   119066,    -44438
   -14696,    -41735
    28320,     -3099
   -21424,    -50223
    34307,     99260
   107149,   -104013
   -15135,     -3908
   -70310,     43236
   -10510,     66730
   -21358,    -82043
   -49220,     49759
   -15902,     49237
    -5921,     18441
    88251,     33445
   -71564,    -56393
    40221,    -10902
    62263,   -105396
    -6937,     62611
     3660,    -67636
     3452,     32153
    14274,     12120
    -4005,    -85133
    -4206,     70068
    46731,     -5617
   -25101,    -59430
  -141970,     40945
    23461,     -7560
    -6390,    -25096
    33279,     55182
   -32435,    -75230
    62584,     71115
    65768,     -3427
    33581,   -151205
    56659,     -6387
     8676,     49546
    60602,    -20902
    -7694,      5066
    11756,     -4314
    -6999,     41494
    83743,      2667
   -45034,     -1632
    26288,     46288
   -85529,    -20916
   -19380,     36394
    92670,     11601
   -62235,     67826
   111295,     27756
     6735,     19979
    31417,     26777
    45628,     -3855
    62360,    -28987
   -38981,     42772
   -26093,     92644
   -19319,      2974
   -36650,     39493
     1831,     20770
  -100702,     32686
    32280,     30096
   -78666,     32067
   -90010,    -42589
   -43343,      6933
    -2943,     64470
    26450,      3898
   -33888,     24416
