real, imaginary
  7168028,         0
  -165874,     66175
   -93122,    -79620
  -151310,   -180089
   -63796,   -383536
    -7397,  -4790604
   -36486,    524298
  -162274,    223579
  -158792,    134322
  -305796,     -9924
 -1108025,     93300
   108129,    138437
    50395,     15757
   -87326,    -74948
   -40233,   -154624
   -53787,  -1163993
     8990,    547268
  -139897,    249970
  -159852,    151459
  -280843,     79037
  -700548,    170657
   396288,    116719
   161685,     70763
    29230,      6072
    18542,     27292
    84179,   -284096
    77636,    385508
  -108524,    116407
  -114434,    112758
  -174437,     41467
  -447410,    135323
   593861,     81981
   169483,     90766
    70784,     49898
    64544,    129605
   147689,     12566
   110406,     87672
   -61265,    -14100
   -29348,     43091
   -47729,    -17798
  -147106,     46009
   596252,     10442
   110523,    118876
    55156,     32563
    69296,     82163
   166429,     10185
    78375,   -188738
   -25113,    -64946
    12488,      8596
    43027,    -44156
   -15857,    -20964
   426221,     -5254
     2774,    115285
    40280,    -11741
    36650,      8990
   124631,    -66087
    23931,   -340115
    -7783,    -26556
    12719,      3730
    43876,    -55902
    -5871,    -57898
   199393,      6216
   -83161,    126116
     8629,    -46734
    -1633,    -29254
    80269,    -94705
   -14316,   -324847
    22851,     77292
   -21888,     34688
    10420,    -32058
   -56736,    -40772
    20121,     54178
   -58275,    111171
    25694,    -54606
    -6248,    -39562
    67004,    -62334
     1343,   -220133
    58199,    170898
   -54279,     43163
   -12797,     12515
   -85327,    -13764
   -49027,     94537
    35168,    100952
    63909,    -35471
     4309,    -13175
    58835,     -2845
    50746,    -95614
    84614,    196631
   -75105,     24166
    -2322,      8676
   -53374,     -8925
   -26608,    101822
   163101,     49858
    83269,     -8589
    27994,      7576
    87453,     27303
    95476,    -27605
    84937,    120744
   -86118,    -30448
    28327,      6077
     1799,    -20414
    22067,     58560
   221472,      4989
    58418,     23587
    31043,      1757
    90709,     43008
   113646,    -36821
    60852,      5635
   -89520,    -70744
    54293,    -12432
    41942,    -46141
    45963,     21418
   200163,     -9452
     -620,     54363
    21232,    -26238
    67966,      7442
   101464,    -66913
    15728,    -73481
   -67104,    -59102
    56503,     -6549
    40765,    -54439
    18632,     -1711
   127247,      8304
   -55026,     94027
    11749,    -60657
    43230,    -18661
    74030,    -73719
   -13189,    -94775
   -33231,      -447
    45156,      9154
    21920,    -42067
   -12793,      8588
    53417,     45362
   -67629,     99512
    27096,    -83377
    23084,    -11387
    61849,    -43050
    -5654,    -60856
    10607,     67564
    10446,     27141
     8353,    -24503
   -28573,     22560
    21145,     79161
   -18405,     90753
    55273,    -92923
    32152,     11597
    70693,     -4210
    24073,    -21771
    49974,     90879
   -21294,      5628
    19148,    -13065
   -21381,     26258
    34657,     81440
    46802,     58366
    75586,    -83704
    45480,     32892
    93848,     25006
    58501,     -7851
    58983,     75757
   -54140,    -28716
    50747,    -14917
    13829,     10967
    59168,     62173
    93715,     13129
    70261,    -53398
    48116,     33466
   101741,     17715
    71479,    -23671
    39665,     17879
   -81934,    -62621
    87576,    -22959
    31083,    -15682
    61337,     30581
    92196,     -7162
    34507,    -16185
    34091,     13246
    85186,       385
    61876,    -48167
     6488,    -24648
   -80384,    -69697
   105750,    -23414
    26010,    -29008
    35095,     25201
    60157,       228
    -3358,     30879
    26424,    -27486
    59149,     -9657
    36939,    -56087
   -22813,    -35488
   -61095,    -38762
   110185,     -4337
     5990,    -17579
    -4083,     32476
    24263,     32718
   -23829,     62131
    32412,    -66714
    43044,     -3881
    34727,    -30105
   -10916,    -17827
   -15388,      1688
    84377,     13946
    -7391,       785
   -17503,     53811
    11132,     52749
    -6552,     61488
    49632,    -95339
    52347,     31467
    51774,      2156
    13071,      6652
    18908,     24214
    50245,     13372
    -3308,      8238
    -4268,     52223
    30033,     52465
    32550,     38563
    74726,   -108122
    66641,     63509
    73485,     18016
    45309,      9744
    39317,     15167
     6216,     -9351
    26752,      1395
    15258,     30563
    50297,     33596
    58025,      8935
    80249,    -95814
    69456,     82076
    75444,      5911
    48458,    -16154
    26231,    -14612
   -30388,    -36141
    68057,    -19102
    31848,      5867
    51826,      6578
    59185,    -12879
    64458,    -60014
    58317,     66365
    64420,    -13458
    29678,    -42525
      841,    -42129
   -52407,    -46714
    99828,    -22802
    19224,     -4453
    25349,      2891
    31648,     -3299
    42983,    -21166
    42200,     41301
    34704,    -30468
    11794,    -46689
   -17743,    -44786
   -40588,    -34136
   129087,     -9757
   -11871,      5606
    -3342,     25643
    11868,     24861
    26258,     17167
