real, imaginary
  6012320,         0
   651556,    111841
   449793,    -12961
   352538,   -264136
   670611,  -1104970
  -557464,   2388571
  -807996,    894153
  -471345,    633935
  -664602,    886508
  2086031,   1962074
  -521470,    -39127
  -292672,    -92885
   -41239,    -41364
   -97977,   -299617
   -27970,     23437
   170970,   -287605
   194049,    -80663
  -159191,    -26714
   250206,    426450
   460140,    -74837
  -220710,    351750
  -397771,    236408
  -916731,    456863
   825957,    188541
   178254,    274997
  -108763,    137193
   252257,    -55450
  -207762,    -35049
   250369,    160285
   -98966,   -185510
    21356,   -231879
  -494443,     -3083
   471729,    291317
   297204,   -190865
    81445,    124348
   122450,    219471
  -598464,    483878
  -112753,    117437
   142159,     78433
   -79947,    208837
    55334,   -238813
   -23204,    105237
   426145,   -105289
   156275,       776
    88648,   -145784
  -413093,    268715
   105936,     79243
    35635,    -48461
  -112043,     18390
   349523,   -138732
  -112962,    239030
  -133712,    251547
    36354,     22697
    29428,    234098
  -211259,     56612
   -15017,    155627
    94303,   -220293
   162930,   -129552
   222142,   -202495
    83969,    153803
   -44344,     52216
    61775,     53771
  -211596,    333375
    41923,   -155375
    -2919,     53829
   -61144,    129087
   -35817,    -54884
    55654,    -39692
     1877,    265613
    93679,    140521
   -58959,     22818
   -69727,     16647
   112432,   -139286
   215913,   -120592
   -22194,      1364
    55207,   -137561
    47391,    253004
  -119180,    141566
    77709,     57387
   -55527,    112350
  -103910,      7340
  -204379,    -98067
   130475,     64849
   112696,    -36063
    50867,     11363
   -11841,    193893
    34653,     53747
   177971,    -90244
    41953,     68685
   -42535,   -146253
     3796,   -109226
   -58700,    229910
   107424,    -45386
    20216,     88736
     2535,     81616
  -204270,    153083
    31116,       -44
    22853,    -54971
   -12597,    -95683
    84403,     53681
   -28913,    128657
   163046,    -64036
   166161,     84738
    69319,      8935
  -151705,   -121369
    24535,    173870
   -15125,    -71813
   -50713,    -12687
     9014,     19334
   -23330,    147762
    -9195,     42576
    29653,      2687
   -19219,    -10468
    54124,   -114535
   -30414,    199469
    20537,    -64617
   125757,     10656
   167862,      7648
   -65990,      8484
    77085,     67167
    -2018,    -28261
  -112218,     12601
   -18653,     10859
    -8828,     31746
   -43150,     58070
     2304,     28569
    63422,     36287
   -24348,   -155599
   129759,    129687
   -15611,     13878
    -3702,       131
    89320,     33525
    82060,     48644
    39111,     32623
    12863,    -51270
   -64258,     36918
   -17573,    -21246
    -3070,     -8493
   -38243,     25229
   -21119,     53872
    44528,     52789
   -75221,     -4173
   151439,    -31061
    57972,      2739
   -64061,    -11742
    34550,     85582
   131269,    -21039
    68037,     59231
    -9399,     11628
    -6401,     32483
   -75037,        -7
    19898,    -42306
   -50446,    -46484
   -12934,    -29387
    -1926,     56370
    24625,    113173
    81141,    -29802
   102904,    -15178
   -54633,     16124
    -5124,    103978
    39561,    -58957
    64175,    -31914
    59758,     65467
    31863,    -23927
   -39695,    110176
    40994,    -27658
   -37187,    -21985
   -92912,    -95904
   -63488,     28670
    51520,     46205
    43651,    -13334
   107448,     -2805
    71482,      5345
    47284,    127348
     5728,     40304
   -55795,    -38167
    73149,     10958
   -42331,    -69403
    24204,     89075
    48637,    -39747
    64989,    -14766
   -68674,    -33319
   -27835,     42700
   -12356,     21416
   -63602,    -17702
    40693,     54587
    58717,    -89135
   102874,     55415
   115002,     63784
   -31986,     52865
    44422,     -3834
   -50057,     10054
    -5555,     45894
   -36214,    -38969
    25753,    -57416
    13139,    -22194
    49679,    -43813
    59263,     -1333
  -101223,     17196
    52737,    113405
   -58172,     -9781
    21072,      3972
   114666,     -5782
    44672,     35843
     3526,     11312
    62797,      6656
    48646,     18486
   -64163,     13585
   -59605,     22686
      802,       891
     5118,    -74854
    93123,    -96456
   -51665,     -2418
    71990,     12984
     8879,     98279
   -15392,     53278
    53293,     10268
    23968,       439
   -22211,    106345
    51497,    -36378
    84928,    -88882
   -27459,    -12889
    -4152,     29694
    -1017,     50081
   -29936,      9304
    43532,    -82390
      151,    -22393
   -48017,    -49969
    92525,     37125
    12740,     38567
    32824,     17374
     2950,     -4626
    41500,    150786
    17349,     66725
    20402,   -104664
     -908,    -12626
    -5306,    -86966
    27946,     16716
   -20358,     22830
    31000,    -27797
    62153,    -59582
   -70940,     47571
    75954,    -12731
    22297,     -3538
   -15163,     38922
   -27552,    -18005
    52267,     48042
    68951,    109441
   -36346,    -13041
    81555,     18122
   -44995,    -79115
    58659,    -44084
   -15183,      7722
   -13322,     -9019
    25491,    -95602
     7028,     63330
