real, imaginary
        0,         0
    10733,     -9540
    -4068,     -4400
    -4041,     12747
   -37176,      5264
    38641,    143348
    -3739,     14751
     4695,      8383
      678,     15383
    15508,     12378
    14539,      5330
     9559,      6130
    17685,      3630
   -14026,    -21005
    -2152,      -981
    -2940,      7929
   -19518,    -15247
   -16171,     14926
    14192,      1767
     -633,      8530
     3469,     16852
    -6256,    -30531
    17995,    -14312
   -27514,      1406
     -715,     -3233
    11904,     10530
     8324,     -8492
    11412,     -8034
   -13305,     14817
   -16355,      9808
    -1360,     -3179
   -16948,    -15470
     -929,    -16083
     9778,     11126
     5534,     14686
     -488,     -7560
     7790,     -9599
     1637,     -8701
     7470,     -6831
     8806,    -11415
     8084,     -2053
     2548,     -5542
    -9779,     -1390
      401,      7186
    -1089,     -3322
    -5878,      3912
     -879,     -4863
     5061,      4215
     2635,     -7749
    10854,      1199
      720,      -834
    -3576,      6010
     -463,     -7985
      908,      2680
     1430,      3775
     7700,      2082
   -12238,      2261
    -4215,     -3278
    -3470,     -2768
     -553,      2338
    -7675,     -8786
    -1741,      6768
    -7778,      2701
    -2864,     -4002
    -9950,      7170
     4728,     -5874
    -6700,      3290
     5471,      -227
   -14162,      1641
    -1841,      2241
      -14,     -3082
     -389,      1932
    -7185,    -10517
    -6656,      5555
     7652,     -7841
     4754,     -2917
    -4245,       317
     -799,     -1453
    -3510,     -4852
     -273,     12833
    -5874,     -7820
    -1761,      4172
     1077,      1687
     -513,     -7015
    -1934,     -1976
      934,      1338
    -4278,      5920
     3475,      1808
      280,      5585
     3438,     -6339
    -4545,     -5909
     5690,      2370
     -162,       258
     2363,     -1080
    -2214,      2445
    -7008,    -10528
    -6519,      4822
     1636,     -3931
     -332,      7897
     1172,      6833
     2982,     -3186
    -2746,     -1155
     3291,     -1647
     2468,       717
      957,      -961
    -2310,      4406
    -2905,      2881
    -2545,     -3233
    -1898,      5420
     3298,     -4176
     3248,       510
     -630,        86
     3965,     -1613
    -1098,      2884
      818,      -397
    -4314,     -2794
     2132,      2198
     2052,     -2342
      368,     -2965
    -3689,      5194
     3201,     -4755
     8635,      4851
      212,      1397
     1462,      6962
      809,       990
    -1412,     -1047
     4535,     -3317
     -459,       -53
        0,         0
    -1004,      -252
    -5264,       159
    -1367,      -880
    -2350,      8216
    -1641,      1888
      366,      2761
    -2519,     -7034
      936,      3663
    -3112,      2319
     -243,     -1356
    -1324,      -800
    -3071,      -338
     1916,      4021
     -658,      1484
     5993,      2268
      781,      -740
       11,      1665
    -2401,       770
      984,     -1316
     3786,     -3544
     1464,     -3282
      555,     -2305
    -3848,      1259
     1245,      -759
    -4262,      3566
    -1933,     -1084
     2691,     -1238
     -372,      -149
    -1361,     -3536
     1059,      1118
     3943,      -557
    -2318,     -1408
    -1809,     -1104
     2586,      -576
     1729,      -738
      757,     -2261
    -2212,     -2265
      696,     -5385
      941,      4490
      661,     -1623
    -3211,      2466
     1390,       747
      -70,    -10016
      836,      1852
    -3229,      2521
    -2837,     -1119
    -2154,     -2083
    -1454,       168
     -851,      1811
     1408,       502
     -414,        20
     -240,     -1205
    -4833,     -3271
    -7984,      3735
      278,     -4828
     4259,      2251
      400,      -777
    -1334,      2042
       79,     -3239
     2054,     -2244
    -4141,      3899
      560,       461
    -5533,     -4683
    -3705,      2134
    -2563,     -3455
      152,      4614
     -474,     -3158
    -4663,      1812
    -1044,     -2490
      771,       258
     1051,       106
     -285,      2911
     1094,       919
     1661,      -684
    -2771,     -2628
    -4430,     -1264
     -716,     -4886
      334,       791
     1254,       979
    -1480,       767
    -1956,      -697
     3199,      1054
    -2936,     -1800
     -424,      1432
      667,      -782
    -1712,      1688
     1261,     -1809
      255,     -2353
     2113,        27
     4220,     -3244
      433,     -2696
      397,      1389
     1459,       427
    -5729,      -849
     3839,     -2668
     -304,      2346
      -93,      -372
    -1531,       305
     -681,     -1908
     -763,       -89
     -299,      -148
     3615,      -552
     -205,      1089
      233,      -822
     -928,     -2728
      753,      -460
     1416,       349
     -281,      2319
    -2321,      1622
      -82,      1425
     -652,      1901
     -284,      2462
    -4644,      5314
     1150,       646
       23,      -165
    -1820,     -1378
    -1740,     -5147
     -741,     -1263
     2716,     -1205
      853,     -1252
    -2010,      5894
     1662,     -2632
    -1615,      1453
    -2564,     -1398
     1461,     -1392
     2639,       293
     -309,      -731
