real, imaginary
        0,         0
   -10879,      9431
    -3931,     -4390
     4029,    -12353
   -37158,      4100
   -33419,   -140042
    -3722,     14484
    -4351,     -8379
      272,     15080
   -14799,    -12283
    14390,      5472
    -9006,     -6212
    17151,      3547
    12815,     20639
    -2152,      -981
     2992,     -7563
   -19518,    -15247
    16281,    -14708
    13829,      1639
      793,     -8273
     2823,     16089
     5184,     29441
    18110,    -14071
    26606,     -1506
     -715,     -3233
   -11476,    -10137
     8296,     -8229
   -11337,      7661
   -13471,     14455
    16136,     -8979
    -1360,     -3179
    16148,     15199
     -929,    -16083
    -9373,    -11185
     4967,     14200
      456,      7463
     7452,     -9297
    -1551,      8520
     7404,     -6504
    -8844,     10878
     8084,     -2053
    -2555,      5543
    -9617,     -1595
     -208,     -6947
    -1089,     -3322
     5731,     -3773
     -787,     -4728
    -4907,     -4026
     2635,     -7749
   -10484,     -1380
      720,      -834
     3605,     -5763
     -463,     -7985
     -876,     -2551
     1279,      3723
    -7409,     -2131
   -12238,      2261
     4213,      3281
    -3470,     -2768
      548,     -2337
    -7512,     -8296
     1833,     -6490
    -7577,      2516
     2698,      3964
    -9950,      7170
    -4517,      5821
    -6466,      3316
    -5301,       359
   -13635,      1308
     1838,     -2240
      -14,     -3082
      388,     -1930
    -7185,    -10517
     6331,     -5451
     7261,     -7834
    -4529,      2802
    -4245,       317
      798,      1453
    -3505,     -4855
        4,    -12444
    -5874,     -7820
     1741,     -4012
     1077,      1687
      575,      6854
    -1934,     -1976
     -993,     -1295
    -4123,      5931
    -3480,     -1807
      280,      5585
    -3167,      6247
    -4538,     -5679
    -5557,     -2339
     -162,       258
    -2367,      1080
    -2076,      2390
     7173,     10202
    -6519,      4822
    -1523,      3848
     -391,      7666
    -1353,     -6565
     2982,     -3186
     2722,      1133
     3291,     -1647
    -2351,      -707
      957,      -961
     2254,     -4268
    -2905,      2881
     2530,      3064
    -1662,      5219
    -3137,      4121
     3248,       510
      627,      -124
     3965,     -1613
      987,     -2783
      817,      -400
     4239,      2540
     2132,      2198
    -1889,      2364
      363,     -2966
     3492,     -5076
     3201,     -4755
    -8659,     -4471
      212,      1397
    -1620,     -6715
      810,       989
     1410,      1046
     4421,     -3344
      456,        53
        0,         0
      990,       313
    -5261,       157
     1335,       851
    -2478,      8157
     1645,     -1770
      354,      2729
     2246,      6953
      936,      3663
     3033,     -2168
     -244,     -1365
     1250,       797
    -3071,      -338
    -1707,     -3933
     -658,      1484
    -5702,     -2317
      781,      -740
       -7,     -1663
    -2401,       770
     -965,      1274
     3681,     -3275
    -1513,      3093
      551,     -2301
     3727,     -1240
     1245,      -759
     4119,     -3446
    -1933,     -1084
    -2686,      1155
     -372,      -149
     1192,      3482
     1059,      1118
    -3828,       477
    -2318,     -1408
     1787,      1141
     2479,      -499
    -1722,       735
      757,     -2261
     2210,      2265
      803,     -5230
     -781,     -4384
      661,     -1623
     3217,     -2467
     1390,       747
     -193,      9703
      836,      1852
     3165,     -2421
    -2837,     -1119
     2076,      2002
    -1454,       168
      850,     -1810
     1408,       502
      396,      -126
     -240,     -1205
     4559,      3104
    -7878,      3454
     -330,      4664
     4259,      2251
     -405,       777
    -1334,      2042
      -85,      3240
     2054,     -2244
     4097,     -3678
      560,       461
     5272,      4643
    -3704,      2136
     2561,      3323
      207,      4459
      531,      3037
    -4663,      1812
     1046,      2492
      771,       258
    -1057,        32
     -285,      2911
    -1096,      -911
     1657,      -677
     2630,      2495
    -4430,     -1264
      816,      4718
      332,       789
    -1252,      -976
    -1480,       767
     1862,       708
     3199,      1054
     2849,      1713
     -424,      1432
     -666,       776
    -1712,      1688
    -1271,      1807
      255,     -2353
    -2112,       -28
     4029,     -3237
     -439,      2695
      397,      1389
    -1468,      -435
    -5516,      -648
    -3702,      2695
     -304,      2346
       46,       383
    -1531,       305
      733,      1795
     -763,       -89
      316,       106
     3615,      -552
      204,     -1089
      233,      -822
      858,      2636
      753,      -460
    -1418,      -345
     -281,      2319
     2242,     -1620
      -82,      1425
      631,     -1904
     -284,      2462
     4368,     -5224
     1150,       646
       57,       158
    -1820,     -1378
     1836,      4922
     -741,     -1263
    -2597,      1189
      853,     -1252
     1783,     -5857
     1662,     -2632
     1545,     -1460
    -2564,     -1398
    -1415,      1382
     2638,       292
      381,       699
