real, imaginary
        0,         0
   -10708,      9791
    -4320,     -4380
     4013,    -13272
   -37122,      6977
   -47207,   -148317
    -3762,     15243
    -5249,     -8320
     1340,     15852
   -16645,    -12523
    14831,      5101
   -10493,     -5968
    18519,      3778
    16069,     21524
    -2152,      -981
     2811,     -8519
   -19518,    -15247
    15981,    -15225
    14774,      1973
      321,     -8943
     4583,     18030
     8077,     32237
    17858,    -14712
    28981,     -1194
     -715,     -3233
   -12621,    -11185
     8346,     -8931
   -11573,      8594
   -13080,     15319
    16663,    -11147
    -1360,     -3179
    18266,     15845
     -929,    -16083
   -10396,    -10966
     6471,     15417
      522,      7716
     8355,    -10093
    -1750,      8990
     7522,     -7349
    -8748,     12331
     8084,     -2053
    -2555,      5543
   -10016,     -1067
     -729,     -7504
    -1089,     -3322
     6042,     -4149
    -1011,     -5052
    -5364,     -4548
     2635,     -7749
   -11370,      -885
      720,      -834
     3476,     -6410
     -463,     -7985
     -978,     -2898
     1642,      3875
    -8193,     -1983
   -12238,      2261
     4213,      3281
    -3470,     -2768
      548,     -2337
    -7877,     -9611
     1581,     -7177
    -8068,      3023
     3108,      4097
    -9950,      7170
    -5152,      6012
    -7082,      3288
    -5746,        24
   -14942,      2166
     1838,     -2240
      -14,     -3082
      388,     -1930
    -7076,    -10974
     7173,     -5685
     8249,     -7843
    -5158,      3185
    -4245,       317
      798,      1453
    -3504,     -4850
      709,    -13411
    -5874,     -7820
     1865,     -4460
     1077,      1687
      414,      7314
    -1934,     -1976
     -838,     -1397
    -4584,      5897
    -3480,     -1807
      280,      5585
    -3873,      6490
    -4507,     -6350
    -5898,     -2436
     -162,       258
    -2367,      1080
    -2449,      2494
     6722,     11026
    -6519,      4822
    -1831,      4069
     -229,      8200
     -839,     -7228
     2982,     -3186
     2766,      1287
     3291,     -1647
    -2608,      -722
      957,      -961
     2399,     -4701
    -2905,      2881
     2580,      3557
    -2353,      5751
    -3628,      4263
     3248,       510
      634,       -29
     3965,     -1613
     1246,     -3001
      817,      -400
     4405,      3239
     2132,      2198
    -2313,      2382
      363,     -2966
     4065,     -5341
     3201,     -4755
    -8597,     -5457
      212,      1397
    -1199,     -7416
      809,       989
     1423,      1067
     4639,     -3299
      458,        51
        0,         0
     1024,       173
    -5261,       157
     1433,       894
    -1969,      8373
     1631,     -2027
      388,      2832
     2934,      7114
      936,      3663
     3191,     -2526
     -245,     -1359
     1465,       772
    -3071,      -338
    -2262,     -4172
     -658,      1484
    -6433,     -2152
      781,      -740
       -7,     -1663
    -2401,       770
    -1014,      1406
     3938,     -4002
    -1396,      3571
      551,     -2301
     4039,     -1299
     1245,      -759
     4504,     -3788
    -1933,     -1084
    -2720,      1346
     -372,      -149
     1574,      3662
     1059,      1118
    -4135,       689
    -2318,     -1408
     1844,      1041
     2720,      -702
    -1722,       735
      757,     -2261
     2266,      2309
      530,     -5640
    -1179,     -4673
      661,     -1623
     3216,     -2497
     1390,       747
      494,     10481
      836,      1852
     3345,     -2661
    -2837,     -1119
     2266,      2242
    -1454,       168
      850,     -1810
     1408,       502
      391,       143
     -240,     -1205
     5260,      3528
    -8124,      4194
     -171,      5090
     4259,      2251
     -405,       777
    -1334,      2042
      -85,      3240
     2054,     -2244
     4208,     -4244
      560,       461
     5964,      4698
    -3706,      2136
     2553,      3697
       71,      4846
      420,      3368
    -4663,      1812
     1046,      2492
      771,       258
    -1009,      -313
     -285,      2911
    -1116,      -960
     1657,      -677
     2985,      2882
    -4430,     -1264
      526,      5094
      332,       789
    -1252,      -976
    -1480,       767
     2123,       756
     3199,      1054
     3047,      1924
     -424,      1432
     -666,       776
    -1712,      1688
    -1271,      1807
      255,     -2353
    -2112,       -28
     4516,     -3222
     -433,      2709
      397,      1389
    -1468,      -435
    -6031,     -1152
    -3994,      2554
     -304,      2346
      162,       348
    -1531,       305
      632,      2074
     -763,       -89
      267,       200
     3615,      -552
      204,     -1089
      233,      -822
      988,      2837
      753,      -460
    -1479,      -407
     -281,      2319
     2499,     -1620
      -82,      1425
      687,     -1879
     -284,      2462
     5118,     -5461
     1150,       646
     -134,       101
    -1820,     -1378
     1552,      5531
     -741,     -1263
    -2909,      1203
      853,     -1252
     2407,     -5935
     1662,     -2632
     1758,     -1453
    -2564,     -1398
    -1525,      1434
     2638,       292
      143,       786
