real, imaginary
  5738011,         0
    61052,    221796
  -542004,    819652
  -374967,   -881599
   659790,   -101384
  2757651,   1199628
  -479580,   -382236
  -296442,   -256798
  -933202,    759066
   192652,   -149428
 -1106402,    265032
    81218,   -377784
  -155751,   -152093
 -1464912,    982354
  -287393,   -588251
 -1778976,   -233346
   178571,    164279
  -133193,    426322
   -95960,     38107
   -67743,   -340577
  -799013,    189401
    69825,    142790
   282253,    372064
   932821,   -146968
   -27483,   -233711
  -259013,    -13917
   347338,    239018
   345675,    205775
   138312,     49937
   160354,   -508953
   -44271,   -279819
   209866,    283717
   -26955,    -29197
  -372343,   -217566
   165741,   -314305
     3646,   -222813
   186460,   -169784
    24651,    195454
     8405,   -237829
   -87387,    -62248
   179710,   -215679
   340370,    -88161
    92681,    427612
   199756,   -214579
    23351,    -14667
   114953,   -169524
   -52675,    420598
    68258,    119540
   130850,   -281481
    95761,      6534
  -153055,   -151746
  -437202,    409674
    33987,     50353
   -22393,   -208833
  -101277,   -135973
   -21000,    -12599
  -238012,    236824
  -155915,    269322
   -23971,   -156652
    15050,    -26802
   135418,    182483
   -20955,    215225
  -114258,    132852
    29722,    -16943
    76783,    300463
    60142,     10125
   -15589,    125775
    25395,   -121705
   -44716,     45332
   -63279,    144905
    18808,   -105376
   -89898,     -4629
  -116854,   -245737
   102546,    -57505
   -23205,   -173945
   -21253,    122312
  -124130,   -101888
   -83606,   -188588
   239307,      6884
    47756,   -140175
   -63028,    108752
     -630,    -43363
    54605,      7453
    56019,      7873
    27778,    -73760
    37698,    -39632
    31414,    -12652
   -47464,    -55200
   -20728,    -44779
   -60580,    -41827
    15244,     -6023
    71084,   -181668
  -101842,   -212550
    15704,    126080
  -147427,     -2756
    41619,     88017
   101806,   -147750
   -14475,    -98006
   -73014,    180721
    -6667,    106075
   148125,    191516
   -27440,     44183
    71465,     42676
   -67263,     22067
   111716,    161766
    61349,    141515
   -50432,     32978
    53789,     36665
   -47327,    -12341
    51961,    -11592
   -17768,    -33664
    76808,     22489
   -27505,    -18384
   -75734,       829
    47651,    -39687
    27162,    -12860
     2988,     36730
    43157,    -76772
   -91074,      7080
    10932,    180238
    38389,     40913
   -74186,    -59279
   102677,    -75330
  -153842,      1635
     3557,    153977
   -13957,     30979
     7056,   -106065
   -33472,   -151655
  -131051,    -98114
    91359,      2344
  -108933,      5795
    11390,    -78538
   -64496,   -141152
    -5620,    -72061
    15807,     37360
   -90205,    -51973
   -14272,    -22297
    16218,     83378
    40198,     22508
   -95268,     53293
     4254,    -18929
   -14937,      6398
    36369,    117850
    70353,     53971
   -16365,     28342
   -45220,     24507
    53468,    -93582
    73880,    -30890
    79379,     39572
    10491,     28878
   -32389,    -23642
   138721,   -126681
    41991,     19667
    53286,    -28644
   -48685,     55021
    91014,     17171
    66829,    -25019
   -53433,    109362
    81178,    -27554
   -83622,     52068
    46432,      9039
     1735,     34733
    -9978,     92580
    37261,     70062
   -62984,    -77276
   -26285,   -141643
    14797,     37127
    23520,     69970
   -12425,     29312
    -2762,   -140657
   -30684,   -115860
   -58438,      4157
   -27042,     72256
    35854,     -8326
   -41199,    -22551
   -72305,    -18859
   -68279,     19456
   -76215,     63145
   -17977,     41124
   -47720,     21512
   -38799,    -26210
   -19689,    137920
   -77176,    -37152
   -76356,     16296
    66450,    -45421
    32031,    -43035
   -10648,    114953
    17311,    -97604
    17164,     11567
    66872,    -94583
    27744,    -47210
     4663,    -15503
    42615,     31019
    55824,     53777
    37140,   -111630
   -23548,    -41174
   -26524,     19382
    -1948,     58914
    49793,     33559
    87770,    -28714
   -61753,    -46424
   -70939,     42484
    44497,    -37534
    58935,      6132
    54657,     -5682
    24549,    -54630
    -3039,    -14067
    42740,    -30789
    28350,     -6669
   -14556,    -79055
   102527,     59530
     9333,    -25735
   -22025,     22643
   -52017,     -9744
   -50995,     -9635
    12242,     80171
   -57207,    -11975
    18221,     84048
  -110121,     15130
   -66544,     69134
   -19348,    -25127
   -43164,     12386
    17927,    122636
   -39714,    -16896
      847,     22277
    35802,     -3009
   -28581,      9568
   -17618,     45346
    76451,    -18434
    30492,    -18946
    28575,     53434
   -28892,    -10904
   -10361,      8245
   -40551,    -30264
    -8356,    -12277
    39394,     38891
   -21398,     22428
   -14525,      8095
  -148587,   -123538
    12947,      3518
    43526,     52660
    48896,     -5918
   -11069,    -68833
   -27987,   -105613
    28511,     -5763
   -11347,     36293
   156092,    -52943
   -15190,    -99992
    44413,    -23795
    17108,    -26975
   -19453,     19343
    40215,     -1091
   -58459,    -82363
    23355,    -40870
    24022,     18119
   -45666,     55804
