real, imaginary
  3713955,         0
   209914,    162238
   107078,    -39687
   159765,   -215217
   130090,   -391668
   171180,  -1322719
   218639,   2382172
   272547,    768041
   219972,    491628
   372207,    380220
   512781,    394431
  2100006,    412386
  -850436,    -37910
  -175588,     52167
   -90580,     70125
   -43082,     90807
    19337,     73387
  -376753,   1840035
  -133963,    162955
      252,     25667
   151848,    135489
   157268,     41703
   583000,     83195
  -538040,     65030
  -303376,    126208
  -175228,     58598
  -171393,     29297
  -183741,    -46397
    58641,    -27752
   195476,     91262
    -6239,    150799
   -96723,     51227
   -58337,     18641
  -167771,    -56857
   399450,     13633
   168920,     -6844
   111603,    101049
    69223,    -12230
   109136,    -20297
   136762,   -236962
  -249955,    431854
   -28706,     54302
    47393,     84925
    58889,    133440
   130994,    120105
   622391,    429408
  -214360,     91843
  -139415,    -50506
    21908,    -25113
   -58760,    -45417
     2327,   -174256
   -55193,    366881
    -1957,    252909
  -102778,    104566
   -69749,     71906
   -65817,     80042
     9662,   -117391
   119428,   -148670
    88396,    100757
   -49238,    130982
   -47661,      4486
   -92527,     51329
    -5596,   -179729
    43349,    -56975
   123255,     11397
    -3673,     49888
     -406,     15587
   -50545,     -5279
   214139,    290298
   -47914,      3031
    65723,    -41798
   125771,     21195
    85195,    -32762
   293072,   -195228
   -92254,    306222
  -159562,    130882
   -54405,    -21954
   -34031,     83418
   -86373,     53222
   262576,    122364
   127072,     62869
   -26158,    126579
   -42683,     62542
   -17047,     15182
  -129871,    -60255
   -93402,    -95179
   120974,     15069
    65890,    131062
   -83982,     79744
   -23652,     65614
   -98657,    -41979
      625,    -46640
    64927,    -82189
    63920,     61975
    22707,     32309
    -4939,     27304
   220844,    -60465
   -57721,     93598
   -33679,    -55133
    54227,    -77075
     4876,     11008
   -65231,   -121479
   223555,    226186
    25405,    171248
   -59953,     41364
    73317,     26423
    48445,     76230
   119031,   -137947
    10263,    -29373
    50310,    110494
   -24512,     81721
   -65622,     34498
   -94359,    105399
   -64555,     76562
    63680,    -85559
   119113,     19646
    12011,    130974
    -5991,     26363
   -61979,      7025
   -22899,    -34247
   -37978,    -40312
    84478,    -14604
    22654,     26071
   -17139,     22278
   -11873,   -152099
    73702,    112555
   -50205,     29997
   -25185,    -45087
    65363,     32604
   -52026,     60915
   228299,    -92383
    93585,     57263
    -8772,     72053
    29292,    -55426
    54539,     -2569
   -90780,    -49846
   -12665,     75391
    89650,     26474
    39730,     90042
    -1925,     95201
    53334,     92007
    47900,     34999
   -62658,    -66670
    37798,    -56569
    88043,     62443
   -42760,     35467
   -72735,     47131
   -32371,      7040
    -6173,     18802
    12887,    -43483
    24143,     23012
    19672,     56958
  -114643,    -26093
   120230,    -53970
    15580,     53510
   -23232,     11456
    65779,    -52572
    53297,     66643
   -31955,   -160066
    48572,       933
    44457,     43468
   -40896,    -12334
    29994,      2889
   -10475,    107943
    99182,     59834
    30648,    -35820
    72122,      9049
    80572,     41155
    51347,    -21735
    -4448,    -23441
   -67428,     71111
   -12669,     -2006
    61470,     -8671
    -5029,     98154
     -264,     95075
    -6042,      3258
    38236,    -22352
   -11334,     -6015
    35079,     17274
    33050,      7172
   -76243,     84898
   -29830,   -112622
    56055,      4968
    17188,     16262
   -18582,    -50589
    76583,      4688
  -110645,     28913
    41216,     -8293
    30065,    -10996
     2787,     26930
    58387,    -27595
   121106,     33423
    72815,    -55693
   -29422,     20522
    12079,    -20900
    33742,    -40379
   -11034,     -5558
   -19386,     51243
    70866,     92929
    20520,     26961
    18379,     -4811
    83813,     63893
    58961,     31751
   -41868,     -2946
   -31874,    -49094
    18194,     12777
    36669,      6107
   -12240,     15764
    26850,    112769
  -106167,      7396
    20572,    -54325
    24955,    -19874
   -16106,     14811
    55003,    -44208
    12501,    105797
    11055,    -34522
   -10163,    -10536
    16624,     -9957
     7575,    -78097
    79855,    -68394
   -18798,    -29240
    41723,     76237
   -15915,     21694
   -27703,     -8140
    31234,     25440
    87453,     39519
   100805,    -36240
    32959,      -911
    24850,      9160
    69655,    -22874
    -2028,    -12373
   -41079,     77456
   -51387,     34231
    31241,    -13848
    44488,     -7678
    32719,     67484
    94242,     25498
   -41496,     85072
   -52212,    -46067
   -13397,    -29268
    24417,       335
    -2518,    -59226
    92087,     39822
   -38894,      1302
     -619,     24854
   -24861,     -8666
   -71506,    -39040
    18548,    -83433
    30126,     40518
   108940,     -4119
    31086,     36008
    -5470,     35624
    34757,    -50459
    66607,    -81466
    -1773,    -66423
    13251,     15927
