real, imaginary
  8753023,         0
    56593,    286883
  -213990,    226861
    81672,   -500595
  -497897,   -525106
  -542946,  -2297038
  -587712,   1112561
  -148380,  -1814994
 -1341558,  -1185065
   699284,    -18436
   234846,    145631
   470672,   -126780
  -690687,    343566
 -1195585,  -1147921
   526324,    321355
   355515,    836979
    27800,    339946
    48148,    106982
    16758,   -175958
  -398823,   -268949
 -1923154,  -1076789
   520106,     22471
   166649,    408353
  -129227,   -330536
  -103415,    432967
   -86670,    187617
   309594,    510767
   538411,     -2217
   234771,   -365957
  -465285,      1692
  -813631,    -90747
   -82574,    291250
  -173887,    -43103
   -28691,    366663
   -13179,    -13281
   216708,     58711
   141325,    194645
    -9092,    134539
  -257424,   -104662
   265694,   -188262
  -203586,    189504
   -99414,     60683
   344416,   -426000
      418,    148355
    31621,    440074
   126760,    517988
   -54387,    -58494
  -352914,     80359
   -41141,     14443
   241177,   -108788
    -1329,    -78913
   109554,    -90117
   155882,   -245216
  -109671,    293321
   202502,   -159189
   200559,     30165
  -107480,    265809
    63783,    331575
   172193,    125273
  -122644,   -387537
  -152366,   -158372
   -29955,    -23330
   325068,    116386
     5708,    188986
   203638,   -247825
     4574,     45330
   -89720,    -99692
  -160613,     68416
    93018,    -52397
   177723,   -361296
  -128904,     13232
   -30795,    189556
   253106,     67260
   229298,     14406
    61767,    171216
  -190826,   -184583
    15591,   -225742
  -176225,    -29968
    -2923,    -74417
  -267255,   -159356
    -1393,    142831
   197588,     53622
   101213,   -322190
   177975,     35547
    14562,    260145
    13018,    -81541
   -57015,    -51841
  -233802,    -79798
   -61334,     -1473
   -85907,   -193427
    66902,     19902
    18071,     96624
  -105184,     81807
   -42547,    -56613
   -26195,     -2199
   112542,    -55999
   -24668,    -37201
  -194683,    -64198
   145737,     10739
    22329,    -66893
  -117515,    -45591
      336,     40352
  -166495,    111153
    13206,    163671
    40338,    187422
   101116,   -146181
  -214117,   -117173
  -103712,     28079
    78386,     57678
   -97950,   -158551
     9818,     -9092
   113969,     49782
    -9445,     78661
     7318,     98125
   -38367,     90764
   -17359,     38505
   -30903,   -172983
    80246,     96442
  -141500,    119505
    -1642,     52155
    13666,     84179
    66709,    -31020
   -46331,    -18333
    19865,   -190834
    84815,     44405
   -21230,    120297
   -96286,    -55221
   -23735,    163258
   130794,    -32991
   103903,     62631
   -44078,     63391
   128127,     11135
    14499,    -31401
   -86345,    -23318
   -14831,      1336
    71981,    -18258
   -97027,    -52849
   -23376,     70964
    87872,    -24730
    50964,     88565
    34195,    -19349
    63740,   -109331
    88334,     48604
   -30509,     22499
    56467,    -99092
    94484,     36333
    21659,     11429
   -87071,     37713
  -143698,    -77814
  -113056,     43419
    73648,    -15181
   145658,      5319
   114028,   -104979
   -29116,   -106284
    -2107,     48082
    75672,     -5609
   -38280,    -97955
   -33859,    -60322
    26242,     80228
  -138648,     67740
    51503,     26794
   -44771,    -10977
    92078,   -156616
     2194,     -7011
   -14440,    -23773
    -6660,     -2065
  -108870,     28353
     2080,    -42180
   -49228,      -648
    -3936,    -33052
    94279,    -45919
   -82111,   -143527
    68175,     46058
   -45952,    121335
   -16565,     33784
     8061,    -11699
   -50249,    100834
  -135284,     13870
   -14213,   -101685
    82820,    -92676
   -55159,    -26752
   -90651,     17286
    62450,    -10707
     7392,    -48130
   -55491,     83674
    24820,     52925
    32872,    170623
     6854,    -10373
   -75220,    -57195
   -92840,    -33489
    -7402,      8841
    70698,      6824
    65430,     12444
     4293,    -22291
  -100833,     64050
  -180683,     30790
    19184,     67514
   131619,     -9696
   -25004,    -15595
    36684,     34038
    43839,    -47520
   133790,     42314
   -19766,     35843
     -924,    -79246
  -102655,    125287
   -69085,     44385
    32699,     58967
   -82796,     -5936
    -7400,     16124
   166125,     11282
    78671,   -120617
     4117,    -19834
   -19103,    -69866
   103841,     79334
   -19882,     96807
   -37942,     15441
   -36304,     44567
    35227,    -25054
    -9399,    -53519
   108649,    -21427
    24517,     28162
   -38064,     18544
     4323,      5072
    28110,     13755
    10979,   -102061
   -50876,      -537
    69501,    -37233
    67919,      5276
   -59830,      3509
    47100,    -62529
   -20938,   -103372
    18833,    125043
    59130,    140046
    26244,    -62137
    -6842,   -133202
  -105984,     76068
   -41976,    -50338
    31972,    -91596
    15768,     -1020
    18060,    -56568
    12769,    -57442
   -14188,      8277
    -7123,     23074
   -49589,     46746
    71746,    -43016
   -55352,     70735
     1099,    -75775
    44039,    -18907
   -25288,     37300
     1269,    -14529
   -84942,    -69372
  -118552,    -96350
    -6618,     27258
    19233,     27106
   -15004,     27562
   -47840,     84454
