real, imaginary
  8817045,         0
   345496,    -94850
  1050455,    631132
    15511,    380243
  1703398,   -835451
   168758,   -607085
   316814,    746369
 -1573870,     54353
   592429,    356518
 -1944028,   -651070
  -687450,   -161422
 -1003943,   -542026
  -840102,   -535622
  2326665,   1693791
   -48229,   -203729
  -787396,   -678245
  -157981,    -30382
   357281,   -319814
  -230701,   -168850
  -343122,    308249
  -411278,     14950
    34535,   -210677
    43870,   -569029
  -400608,   -113120
  -204611,    -41030
  -169869,   -499011
   288154,    259759
   229594,    -76965
   634785,    101526
   245326,   -412277
  -632795,   -227119
  -651278,   -589363
   350592,   -262302
   215058,    281154
  -277943,   -566824
   -23241,    125964
   159191,   -218780
   245263,   -597815
  -140277,   -117833
   110610,    146720
   118364,   -345642
    95363,     16067
   274787,    -95871
  -274259,   -314867
  -208014,   -385252
    -9480,   -287336
  -293045,    150115
   141672,   -369436
   217257,     -2614
    51780,     25031
   -93472,    -35804
    43259,    -83600
    63870,     61893
  -121266,   -235807
    59140,   -160820
  -140433,    228511
   -65432,   -148415
   -74992,     66478
  -220992,   -137035
   -53977,    -72475
   124869,     -4604
   121246,    290422
    59708,    123210
  -304181,   -101719
    96777,    249594
   202577,    166496
  -280251,    -80634
    36862,    -21627
  -124567,    -34177
     7627,   -105937
   -52199,    220634
   -46331,    203412
    38594,    113806
   120313,   -121281
    18507,     18719
    70109,    147887
   167039,     36721
  -219377,    126234
   -82568,    -70914
   -48776,    -14643
   204315,    -89409
    71421,   -136917
  -176575,    -92465
   -97018,    -58657
   134842,    156825
    49369,     32901
   -62351,     -3864
   114564,     11273
    33304,   -319248
   -38967,    -74510
  -168766,    -16962
    55752,   -200644
  -152282,    -57834
   -36701,   -105489
     7223,   -155724
     1361,   -107817
    47750,   -162742
  -139471,    -13449
   -25894,    133184
  -147615,    -85440
    61435,    -88355
   -19597,   -185692
  -138611,   -213867
   -42087,    -98770
   -38665,    -27708
  -146589,   -106224
   -96620,    -82246
     7424,    -43753
   -28325,     27901
   -67688,     94714
   -39517,   -152729
    10683,     40024
  -124363,     13517
    83259,     41694
  -166927,    -43361
  -146278,   -121327
   187253,    -75406
   -23490,     -9314
   -69274,    173771
    24456,     17210
    23572,     70465
   -71902,    -18419
   -33804,     63846
   115315,    163491
    98520,     73761
   -53323,   -104233
    16793,     -7465
    72841,     12064
   -32667,       104
    14982,     32289
    39909,      1660
    16443,    136861
   207979,    -15128
    19490,    157514
  -143019,    -16234
    82350,    -53093
    38561,     33364
   -50674,    -35800
   108088,     50718
   180624,   -135923
   -61123,    -76652
  -120471,    -29967
   -21390,     -1601
    13252,     -4164
     5674,     38734
    39440,    -11369
   -38509,     53162
   -26912,    -84446
   -50651,   -142706
   -58967,    -32588
   -58057,   -117554
   -69132,    -18856
   114547,    -14294
  -126259,    -90573
   -33783,   -104908
   -57712,     54578
  -208993,      2399
   -88411,     14077
   -35518,    -51322
    30097,    -87670
   -63730,     65325
   -89456,    -58771
  -118247,    -95573
   -47898,    -80950
   -13045,    -45954
   -19157,     13342
  -160207,     57567
    12751,     46003
   -32343,    -42136
  -146746,     -1320
   -20317,     52021
   -30498,     20159
    53494,    -39921
   -66860,   -110330
    26698,     40912
    38582,     35997
    -7793,    -20065
   -81685,     35589
    32238,    -90139
    48468,     26456
   -77318,    106922
    24473,     17441
   -29340,     75277
    94079,     -1021
    33409,   -110820
     3843,      -643
    78008,    -44891
   100540,    -18251
   -35343,    -16106
   -32472,     85235
    55163,     51333
    67286,   -117019
    10696,     41917
   -81192,    -26497
    15884,     -6949
    33375,     27871
    43990,     34222
    27631,    -65143
    98557,    -63224
   -53359,    -41056
   -38071,    -63583
    65214,     10880
  -108776,     56101
    -3189,    105240
   -62559,    -30262
   -75436,     -6134
    68005,    -96295
    -4206,    -48488
   -69920,     64043
   -62708,     53336
    -6037,    -74772
    85719,      6155
   -73532,     36334
  -106985,   -105617
   -68759,     83087
   -79994,     25145
   -31617,      5519
   -74332,     15544
   -73460,     99696
    -9544,    -54330
     5307,    -92826
   -29558,     18027
   -21915,    -15542
     6088,     86004
   -89498,     -9378
  -128315,     16761
    22098,    -28552
   -46052,    -18799
  -111262,     62203
   -28150,      4994
    52151,    -37968
   -33469,     46836
   -67385,    -81406
    14112,    -11945
    20759,     77103
    91062,   -128750
   -84236,     21016
   -61303,      1416
   -23240,    -14475
   -34306,    -20639
   -86171,      8328
   -21308,      6993
    90968,    -74238
    36072,     -4215
    39828,     -2940
   -21840,    -21313
   -11391,    -45821
   -64001,      8019
    21248,      4849
    79063,    -18034
    13224,     -7484
  -117024,      1933
   -47659,    -52132
   -40532,     -8815
    43101,     30189
   128666,     21932
