real, imaginary
  8261989,         0
   227026,    577719
  -173805,   -301672
    10227,    -73764
  1162173,    177594
  3445759,   1792335
  -728907,   -712405
   326931,    414867
  -141519,    339808
   -93907,    -18074
   497294,   -388442
   -16323,   -234616
  -343451,     13838
  -208116,   -474242
  -349518,   -229565
  -127041,   -548668
  -316396,    561151
   646585,   -577357
   226563,    -66016
  -487970,   -168187
  -364619,   -315239
  -119991,    393710
    32031,    411050
  -150169,    112169
   277843,    338789
   216812,     38418
   115521,    -63434
  -522484,    -78769
   116763,       657
  -239564,    379662
   185776,    122398
   287568,   -241173
   -78116,    189341
   260197,    -48272
   -65175,   -489850
   -22137,     90945
   195736,   -487176
   -88024,    158501
   225027,     63543
   -10461,    -49094
  -312003,    107410
   325873,     34806
   112816,    -84468
  -214155,     11571
   -92396,    -65026
  -289445,     69482
  -524098,    243859
    86154,   -237389
   -43616,     11226
   378245,    213499
   109100,    -82660
  -110228,   -284110
    55499,    -95853
   -91061,    146971
   156497,    113628
   245533,    169516
   202942,    445698
  -122664,    -34233
   -93063,    -29574
    28802,   -340963
   -85354,   -149392
  -166454,    244042
    20371,    -89578
  -142128,   -156887
   -17365,    -61668
   140562,   -226843
    91844,   -129172
   210462,    164914
    80140,    -57412
  -437395,    277190
    33590,    -54803
    32944,   -117415
  -110542,    356198
    58988,    173714
  -171921,    -35788
    18795,     26826
  -136046,   -240316
  -170351,   -147757
   166252,    -73627
   260790,    183107
  -148800,    143259
    98883,    -95496
   237036,    -78792
   144936,    -27877
   -13112,      8833
   -81227,     63421
   -14934,    184994
  -135189,    -10703
  -113799,    -90508
   102030,   -273913
   -34239,     83131
    -2846,    -24399
   -92013,   -129511
  -131712,     37094
   149177,    -74672
    21298,    -13899
    31055,     92134
   -54227,     73017
   -66279,    138820
   -61718,     70218
    70497,    -45749
   -73595,    -45070
    81020,     44198
    24345,     74548
  -136712,    -74362
    58052,    -31879
   111977,     18238
    86023,     45409
    13855,    -54960
    32310,     37302
   -34025,    -35838
   -43731,    106116
    40765,   -129091
   -19806,   -107656
   -62600,    117321
     3982,   -134596
  -119218,    -71319
    57666,      6530
    73416,     -8154
    17311,     52624
    -2383,     -4587
    49242,   -123353
  -154348,    146351
   -26345,    137788
    -3822,     -8638
   -79577,     84871
   100744,    112449
  -116327,   -144890
     -984,   -131629
   135422,    -61921
   -75454,     90272
   -76750,      3717
   248207,    -30516
    95269,    -13476
    -3203,    101995
   102079,    -19967
    40543,    -79268
   -78573,    216332
  -152190,    -70054
  -130302,   -126584
   108803,     42395
   -87038,       769
  -137842,    -80827
    65826,    -25761
    81090,   -112924
   -21413,    -63061
   -23860,    -44541
   118480,     24356
   -36565,    198803
   -15817,    141991
   -12697,     -1305
    82438,     78538
    22715,      3453
   -45132,    -24651
  -168471,    -33309
   -69551,      7474
    36510,     33809
   -10025,   -110771
   147679,    -15378
   151311,    -87108
     2854,     18659
    26235,    -44178
   -41674,    -59996
     4004,     73589
    52244,    119900
   -65244,    -21764
   -10346,     21543
   -73850,     50187
   -68188,    -90119
   -43763,    -57106
    13934,    -69791
   -62148,      8524
    25063,     35263
   -15020,    -14450
    32640,     45462
    35705,     30817
    68160,     12985
   113073,     45661
  -117161,    -57285
   -14397,     88531
    -1682,     19904
   -84048,     45850
    66424,    -19479
    93263,    -52081
    -5434,     32899
    34166,    -41266
   -69915,   -158778
    -5366,     56122
    24776,     78011
   -13724,   -143177
    64031,     65953
    52788,     21070
  -192057,    -15751
    15013,    -29286
    33227,    -79433
   -54977,     76989
    10954,     56330
     4376,    -81468
    19478,     72750
  -104920,     28894
    19174,    -16687
    79045,     17181
    55903,     91550
   -47788,     31306
   -72575,    -11886
    10174,    -35950
    47478,    -29921
   -40221,       171
    67623,    -10123
    90960,     24477
   -54348,    -57589
   -21266,     -3389
    53584,   -113882
    50730,     56898
    78098,     87417
  -122952,    -41505
   -72612,     17096
    43390,      5567
  -135011,    -48400
    29016,     18911
    26788,     13380
   -25002,     45357
   -79634,    -39065
   -13774,   -152111
    19799,     28167
    59951,    117368
     6158,     13173
    64640,     66407
    36739,     76666
   -42700,    -80255
    64872,     -9426
     2688,    -19959
   -79552,    134323
   -37218,     11341
    17809,    -63725
    36850,    -31419
    -5382,    -73750
    36531,    -73779
    65838,      6343
   -98784,     -7053
   -19251,    -63373
    25749,     15107
    70750,     18935
   -44678,     50734
   -19484,     25999
    10667,     27594
   -33361,     13284
   -49367,    -57990
   -26552,    -31195
   -29011,    110927
   -58771,     26974
    34033,     17263
    14717,    -35505
   108114,     18313
    36930,    -55658
   -29389,    -45653
