real, imaginary
        0,         0
    10643,     -9699
    -4301,     -4384
    -4039,     13269
   -37128,      6865
    46659,    148041
    -3760,     15213
     5201,      8329
     1307,     15828
    16564,     12524
    14805,      5117
    10428,      5994
    18463,      3779
   -15953,    -21487
    -2152,      -981
    -2830,      8480
   -19518,    -15247
   -15994,     15212
    14739,      1955
     -346,      8922
     4514,     17958
    -7972,    -32136
    17861,    -14692
   -28904,      1207
     -715,     -3233
    12578,     11155
     8346,     -8907
    11567,     -8563
   -13091,     15294
   -16656,     11065
    -1360,     -3179
   -18191,    -15818
     -929,    -16083
    10360,     10983
     6427,     15371
     -522,     -7717
     8321,    -10050
     1748,     -8964
     7516,     -7323
     8751,    -12275
     8084,     -2053
     2548,     -5542
   -10000,     -1089
      707,      7488
    -1089,     -3322
    -6028,      4125
     -999,     -5035
     5349,      4530
     2635,     -7749
    11335,       905
      720,      -834
    -3481,      6392
     -463,     -7985
      971,      2892
     1628,      3868
     8161,      1993
   -12238,      2261
    -4215,     -3278
    -3470,     -2768
     -553,      2338
    -7862,     -9567
    -1599,      7155
    -8056,      3004
    -3091,     -4087
    -9950,      7170
     5122,     -5998
    -7056,      3291
     5723,       -31
   -14897,      2137
    -1841,      2241
      -14,     -3082
     -389,      1932
    -7084,    -10943
    -7140,      5684
     8208,     -7841
     5130,     -3171
    -4245,       317
     -799,     -1453
    -3505,     -4855
     -686,     13377
    -5874,     -7820
    -1862,      4443
     1077,      1687
     -417,     -7294
    -1934,     -1976
      842,      1396
    -4562,      5896
     3475,      1808
      280,      5585
     3849,     -6483
    -4504,     -6327
     5886,      2436
     -162,       258
     2363,     -1080
    -2429,      2492
    -6741,    -10994
    -6519,      4822
     1825,     -4064
     -236,      8186
      861,      7197
     2982,     -3186
    -2770,     -1284
     3291,     -1647
     2606,       721
      957,      -961
    -2389,      4684
    -2905,      2881
    -2575,     -3545
    -2326,      5730
     3607,     -4260
     3248,       510
     -639,        29
     3965,     -1613
    -1239,      2988
      818,      -397
    -4404,     -3210
     2132,      2198
     2285,     -2379
      368,     -2965
    -4042,      5339
     3201,     -4755
     8593,      5426
      212,      1397
     1215,      7390
      810,       989
    -1413,     -1071
     4624,     -3300
     -458,       -51
        0,         0
    -1023,      -180
    -5264,       159
    -1434,      -891
    -1988,      8363
    -1636,      2021
      391,      2830
    -2915,     -7105
      936,      3663
    -3187,      2510
     -240,     -1361
    -1464,      -772
    -3071,      -338
     2242,      4156
     -658,      1484
     6403,      2159
      781,      -740
       11,      1665
    -2401,       770
     1015,     -1395
     3932,     -3985
     1404,     -3558
      555,     -2305
    -4033,      1303
     1245,      -759
    -4493,      3777
    -1933,     -1084
     2712,     -1341
     -372,      -149
    -1565,     -3655
     1059,      1118
     4119,      -676
    -2318,     -1408
    -1841,     -1055
     2708,      -695
     1729,      -738
      757,     -2261
    -2258,     -2312
      541,     -5630
     1158,      4658
      661,     -1623
    -3214,      2493
     1390,       747
     -475,    -10450
      836,      1852
    -3337,      2652
    -2837,     -1119
    -2261,     -2230
    -1454,       168
     -851,      1811
     1408,       502
     -394,      -135
     -240,     -1205
    -5240,     -3510
    -8124,      4169
      179,     -5072
     4259,      2251
      400,      -777
    -1334,      2042
       79,     -3239
     2054,     -2244
    -4206,      4215
      560,       461
    -5939,     -4700
    -3704,      2136
    -2554,     -3684
       79,      4841
     -422,     -3362
    -4663,      1812
    -1044,     -2490
      771,       258
     1012,       300
     -285,      2911
     1115,       964
     1661,      -684
    -2965,     -2873
    -4430,     -1264
     -547,     -5078
      334,       791
     1254,       979
    -1480,       767
    -2110,      -762
     3199,      1054
    -3040,     -1920
     -424,      1432
      667,      -782
    -1712,      1688
     1261,     -1809
      255,     -2353
     2113,        27
     4497,     -3221
      437,     -2697
      397,      1389
     1459,       427
    -6008,     -1130
     3987,     -2565
     -304,      2346
     -157,      -354
    -1531,       305
     -636,     -2062
     -763,       -89
     -267,      -200
     3615,      -552
     -205,      1089
      233,      -822
     -983,     -2828
      753,      -460
     1470,       395
     -281,      2319
    -2487,      1618
      -82,      1425
     -686,      1881
     -284,      2462
    -5101,      5453
     1150,       646
      128,      -107
    -1820,     -1378
    -1569,     -5506
     -741,     -1263
     2894,     -1202
      853,     -1252
    -2374,      5936
     1662,     -2632
    -1744,      1445
    -2564,     -1398
     1516,     -1438
     2639,       293
     -156,      -784
