real, imaginary
  7481845,         0
   238852,     21988
   228985,   -403970
   621856,    954453
  -280007,   2543749
  -169048,  -1380657
 -1026193,   -353184
  -296698,    463884
  -165309,     41669
  -772462,   -106030
 -1285754,    450889
   403180,    106921
   -19287,   1321608
  1192747,  -1910411
   577295,   -407918
   710052,    104218
  -265639,   -437843
    52103,    385235
   544658,   -718267
  -462789,   -170549
  -248087,  -1996568
   -37321,   -538003
   -39690,    139007
   462064,    -82633
   376211,   -138809
    49412,    214596
  -327980,     52667
   262969,   -359697
  -107517,    -96595
   208158,   -546967
   156886,   -166641
   103781,    -64093
    78244,   -235536
    22151,    189615
   564065,   -265793
  -546161,    106299
   112732,   -343051
    31935,    326772
  -201540,     12417
   -45327,   -457753
   -20850,   -184708
   -78465,    -70003
  -193285,   -262483
  -331253,    -86864
  -101548,    349644
  -362365,    118434
  -127891,     66866
   -16151,   -181007
  -139798,    116424
   -79500,   -130906
   -93572,    107532
   -34764,    111424
   160813,    -92544
   -69195,   -317445
  -178089,   -361010
   -28557,    -73407
     2539,     97807
   -71569,    -30313
   -17305,     24278
  -267582,      6908
   -21727,     12044
   -96273,   -191596
    52749,    -43978
   360827,   -121444
  -195417,     25916
   230116,    124104
  -155440,    160016
   262085,     92088
   -64935,    -64434
  -173148,   -112543
   156739,     34458
    56580,    133748
   117786,    -26245
   187307,    -90075
   250704,    -28128
   -69416,     -6403
   -37368,   -155812
   -22247,    116452
  -110890,     33106
  -112768,    -53057
  -150452,   -187369
   132375,     78939
  -161878,   -139060
    78284,     14011
    -8341,    197609
   -15115,     48462
   138110,    -15710
  -148334,   -158446
   -37585,   -159946
      832,   -114159
    39521,   -152130
  -124451,      1389
    32099,   -202604
  -106930,    -11736
   -49946,    -47659
  -117676,   -184566
   193059,    -52289
   -41466,    -94726
  -196415,    -41971
    25986,      3572
   -35060,     64670
   -39576,   -152445
   -81744,   -176449
   -45026,    -71828
    -9613,     62610
    -6816,     84103
    91941,     60978
    69512,     73457
      566,    -55230
  -109837,    -67265
     -154,     91774
    -2885,   -156545
    -3186,     87511
   -90276,   -155221
   -33814,     20320
    34713,     31127
  -135609,    -36942
   -59692,    185293
  -104118,     66907
   -31604,    130029
  -120667,     15501
     7425,    -41601
   -12557,    -53319
    99168,    -41247
   -54155,     40635
    39394,     39488
    -5272,     32585
   -94130,     17114
   -98032,     33093
    21798,   -147849
   102571,    -57679
  -115746,    -30864
    16957,   -100130
    84786,    131175
    23713,    -75970
    -2896,    -82594
   -24916,   -144791
    21526,    -17032
  -149871,     24626
    88053,     57872
    60582,     18944
   -13501,     -6828
    42030,   -123514
   -44645,     65777
   154798,    -11225
    54369,   -102372
    95946,     54272
   -56222,    -88719
    48447,    -40847
   -10338,    -37712
   -89383,    -27254
   -54693,    -48181
   -29360,    -32841
   -81197,     65108
   -84273,     -8973
    74683,    -58111
    25002,     -2814
  -119574,     17441
    26337,     -3163
   -93299,     61785
   -86987,     15487
  -125657,    -59352
   -53878,    -11542
    56242,   -157039
   -89952,      4175
    21193,    -34946
   -23755,     80013
   -18522,     19995
   -22063,      2531
   -91375,   -115285
   -42841,   -125791
   -80435,    -83451
   -99880,     25875
    45474,     21536
    -2834,    -45597
   -48569,     51548
   -80212,    -18550
     8032,    109500
     7411,     -5527
    73194,     49297
   -52658,     36758
    63711,    -59426
    14325,     37700
    20975,    -20811
    48165,     -2732
   -11779,    -91371
    -5224,     77805
   -77322,    117835
    -7539,    -26676
   107203,     50871
   -82122,    -49744
   -40985,     64993
    44309,    -52949
   -73321,    126265
    -3675,     -9065
   -25044,    -18658
    33904,    -11441
   -33549,    -48267
   -21335,     49322
    22320,     43194
   -45392,     73023
   -38561,     -8262
    39297,      -277
   -34898,   -127439
    19183,   -179541
    21817,     -9772
   -16457,     -8994
    26917,    -56111
     -184,    -21687
  -153275,     -7470
   -59698,    -27200
   -68668,    -95926
    31889,     35066
   -33973,    -27954
    30624,    -67118
    51307,     42327
   -15800,     20518
    62436,    -26511
    37576,    -48789
   -62948,    -75118
   -97450,     80954
     8120,    -29588
   -44874,     11342
    66291,    -74306
   -74690,    -11754
     1463,    -16043
   -28490,     42091
   -52787,     91054
    12435,     30964
   -93404,    -26389
   -39136,    -60870
   -91416,     75419
   -54497,    -19134
   -14369,     73242
   -98283,     66237
    14071,     53894
   -66895,     58792
    41160,    -85920
   -43067,     21739
    50499,     52978
   -53393,    -35839
     7236,     30482
   -26909,    -28328
  -137230,      -476
    -8296,   -122706
   -54165,    -20236
    30909,     43585
   -34776,     -7825
    29833,      4156
   -18394,    162773
   -13587,      3077
    62005,    -40654
     1342,    -48588
   -59311,    -42791
    37021,     28393
    51924,      9569
