real, imaginary
  8263203,         0
   122773,   -157875
   154598,   -334845
   669765,   -228064
  1577363,  -1105425
 -2473698,    746166
  -476678,   -192398
  -495992,     99483
  -344091,     21526
  1190835,   1930150
   166814,     81990
    -4182,    125105
  -128341,    165442
  -517640,    627822
   841982,    -87971
   318204,    -17837
    89252,    -34897
   296213,    189907
  2254128,   1138924
  -102893,    435453
   151414,    148785
   -16471,    324634
  -478307,    822607
  -144007,    -51673
  -173902,   -101134
  -162820,     56081
  -261073,   -103439
   297155,   -158163
  -182287,     -1429
  -125399,   -170858
  -160230,   -299898
  -569403,    -78032
   364442,     66687
    59337,    -52194
   294948,    166835
  -129269,   -128748
    66371,     34667
   369393,    -45634
    39821,    289039
  -110384,    -43392
   -20261,    141693
   705789,    -15996
   -67634,    254411
   177636,     90035
   124819,    -86276
   190818,   -208597
   166152,    -73364
   -62646,     66792
   226045,     86865
   370957,    188763
   -76384,    -83609
   -70368,    -18693
    56050,    140947
  -133457,      2726
  -297557,   -369446
   226519,   -227604
   -73905,     90642
   143416,    112659
   200586,    119512
    17740,     -1635
   122550,    -42002
     9325,    208280
  -312577,    237999
   -22934,    -29111
   221498,   -168071
   -21904,    270564
  -199190,     99581
   176039,     -6958
    61526,   -204378
    32276,    -33854
  -214425,   -207704
    13994,    -56157
   262646,   -165853
   -54703,   -116394
   175605,   -124524
   108239,    -92518
   183062,   -112459
   -90310,    -92216
   131002,    -64955
    46026,    -59877
    56904,     79099
    -8673,    104230
  -161893,     29477
   192106,     17217
   -25147,    -59000
   -97564,    -34703
    38737,    -58963
    25613,     40955
   149308,     86698
     4259,    185772
    67390,     50476
  -147818,    -15551
   131637,    117196
  -229325,    -56037
    26592,   -233901
   133946,   -171766
  -164873,    159283
    13786,    -69938
   200006,   -104719
   112818,   -117833
  -172315,     21053
   -31843,   -109047
    20360,    -97164
    57612,   -128912
    -3187,      6612
  -170336,     83948
    35760,     -2288
    23927,    -73266
   -42880,     10634
   -77587,     -4303
  -164885,    -97761
    -1601,    -74767
    -4006,     48844
    21680,    -56515
    -6125,    -18457
    86582,    -68669
     9809,    -36832
   157145,   -115552
   161275,     15950
   -45143,     65123
    -8512,     61041
    89198,       151
   -21123,     36755
    33015,    118907
  -166955,   -104759
    23269,   -187961
    29105,    -87496
    -9576,    161368
  -130727,       220
    36061,    -29459
   -90445,     -3025
  -162321,    101271
    35670,     31868
  -169663,    -93368
   -64068,   -161935
   -27899,      1483
   -74038,    128823
   -41420,     -3197
     8648,    -85779
     6846,      8697
   -88225,    -44785
    89791,    -51971
   -20260,    -59809
    57488,     -3080
    30643,   -105800
    -5938,     88074
   105743,     74100
   -41395,      6152
   105236,   -102265
   -73790,     18324
   -40630,     30593
   -94341,     -3099
    16063,    -24558
  -128376,    -41328
   -81709,     27332
    47357,    -61507
   -43850,    -68136
    54963,    -43528
    15228,     66049
   -52220,     24007
    15228,     58488
   -75541,    116760
   -30617,    123489
   -27299,     34939
     2026,    -57435
   -69372,    -21856
    77547,     80923
   -43849,     68044
   -84340,    -21101
    50583,     -7643
   -68963,    120828
   -55928,    -11179
    17771,    -38184
   -21198,   -120364
    -7163,    -48308
    -1407,    -42091
   -83520,    111147
   -68785,    -38545
    50010,    -89968
   -19522,     -8745
  -111001,     64955
    16494,    -56751
    -1078,   -108543
    92986,    -11813
  -107916,     55461
    21632,    105634
    64519,     28647
    62568,     -3742
    56198,     76465
    34161,    144919
   -30516,     73539
   -62458,      8925
    35031,     86391
   -79853,     74540
   -61885,     28257
    18478,    -40679
   -36652,    -56283
   167847,    -13547
   -24396,      6761
   -48573,     34003
   -70139,    -25738
    46219,     41913
   -35919,      7142
   -20427,     69791
   -15332,    -74451
   -40037,    -40296
   133416,     29067
  -115984,    148543
   -80679,    -10719
   -13931,    -30268
   -43525,     85498
   -46583,     86567
    50629,    -48166
    54583,    -71254
   -41715,      9104
    42757,     55744
    27319,     56113
    34089,      4733
    40091,    -24555
   -30975,     71144
   101135,     25404
    16655,    -47291
    57435,    -61965
   -14076,     25083
   -12089,    -35471
    29155,    -12407
   101814,     42410
    37751,      -921
    57500,      8171
    71389,     65009
   -42653,    123821
   -48862,      2557
    22060,     61581
  -149529,     59845
   -47252,     84440
      323,    -48823
    34293,     -7148
    35745,     50037
   -59893,     60191
   -45508,    -68206
    16054,    -39596
    57469,     77489
   -78585,     29351
   101869,   -104350
    81218,    -80364
    66763,     38967
   114370,     82626
   -40788,    -34708
    -5030,    -67424
    24688,    -12089
    13926,    123280
   -29216,    -39786
    45738,   -114870
    65189,    -62773
   -43249,     39150
    73073,    -24193
