real, imaginary
  6316151,         0
  -272370,   -456198
  -119261,   -345239
  -373631,   -778871
  -766511,  -1319616
   763652,   2601479
  -101832,    443584
    27760,    522951
   -34587,   -113320
 -1472325,    221637
   193563,   1024152
    -3724,    590631
   123520,    942501
    99692,   1435837
  -357022,  -1679256
   198345,   -150198
   -93532,    -73278
   116404,    113917
 -1517890,   -946337
  -464897,   -380157
    21170,    -87026
  -364929,     -7382
  -539633,    533219
   936401,   -242555
   -44709,   -218555
   157631,   -142274
  -112654,     42146
    60543,   -348903
   287046,    131212
  -127132,     79719
   226823,    -13951
  -264926,    -37982
   -44063,   -293929
   366364,     13291
    63625,    -23435
     1807,    -31583
  -560170,   -166056
   124507,   -147302
    52156,    -50747
    -2401,    244504
   -37576,   -101816
   -17710,   -265082
  -123975,     64024
   154869,   -103325
    24152,    121750
   487843,   -105510
   245587,     96667
    47431,    -69609
   189572,    -73738
   274792,    -93653
   -39096,     -8741
   -43919,     90238
  -108031,     22199
  -225472,    -25914
  -137887,    600329
   124188,   -100907
    97284,     45335
    67593,    108656
   154734,     69199
  -221897,    -48042
   -33227,    -34805
    70269,     47589
    95406,     -7597
  -167527,     80080
   -49562,    154542
   -32834,    -91543
    86230,   -165216
   174298,    -16226
  -109916,      9954
   -23698,    -12697
  -185820,    -22598
   121692,    119506
    66439,    269098
  -203488,   -116503
     6549,    187173
   -80266,     17148
   -49162,    193705
  -220741,     -2555
    76462,   -147441
    44233,   -112285
    16290,      3480
  -106954,    -39637
    26388,   -188774
   -89071,    -89829
    69046,   -163437
  -218722,     15825
   -76859,    122168
      410,     46085
   -93850,    -43895
   166243,    -16207
   158755,    -93372
   -46076,    -71594
    65525,     21278
    48488,    -11823
    81850,   -114772
   -98714,    111927
    70024,     42542
    31349,     54803
   -91372,     88604
    48741,    -78127
    -3002,   -157373
   -56776,   -117098
   -71150,    -58959
   -38244,      6763
   129014,    -58182
   -32474,     45196
    47162,     52051
    68311,    -73398
   133265,     66620
    32322,    190268
    70142,      2891
   -65893,    -77233
    88176,   -130377
   114365,    180849
   -14527,   -105883
    10921,     79609
    10309,    -98557
     7271,     -8412
  -113873,    133790
     4998,    100939
  -102348,    139335
    39625,     98527
   -26777,    -16183
   -37355,     -7104
   -61352,    -13066
    54228,   -104005
    39247,    -53899
   -50088,     40695
    32493,      -270
   -72354,    -55176
   100016,     75617
   144774,    157799
   -80889,    -52881
   -42835,      9083
  -101133,    -72075
   -23461,     14852
  -111515,     13978
   -45489,     30956
    20879,     46488
   -46881,       -27
   -58448,      7897
   111625,     53104
    29640,      7354
   -11538,     -3558
  -139444,    -25699
    28668,    -86188
   -83845,    -90383
   -36603,     -7234
    49612,   -117357
     9574,   -152291
   -74962,     11953
    73487,    -33691
   -33680,     47976
   103404,     -3984
    69737,    114780
    11978,     -5760
     6699,     78655
   -65249,     -5196
    32471,   -107376
     9448,    -23926
    37046,    -20449
  -100680,     -2122
   -44833,      5781
   165918,    -62121
    68541,     13095
    44372,     62086
   -48427,    -88171
    -6872,    -52985
   -78375,     28725
    -1604,     15899
   -47188,       623
    35247,    -83783
    64073,    154425
    62141,    -27796
   105364,     46965
    74483,    -34233
   120564,     29706
    17011,     31324
   -60418,     49959
   -76561,    115416
     3562,     -6994
   -90955,    -91382
   -11227,     82976
   -51430,    -10543
   -74652,    -12741
   -36101,     22577
    78860,      8939
    31966,     -2726
   -23143,     49847
    34182,     61350
    20969,     22441
   -91053,    -20632
    40921,    -51968
   -58527,    -35703
   -37976,     37260
   -14671,     10695
    -2139,    -46659
   121353,      4853
      950,     -7206
   -43753,    -47113
    -6059,     50673
   -58246,     36201
   -74445,     80270
  -184440,     -1760
     9252,    -11730
   -25223,     -8445
    21074,     51794
      183,    -47933
    68563,   -141767
    15737,   -101850
    72760,    -89796
   -16648,     93671
    33240,    -61999
   -66314,     43057
    -2303,    -41496
    58139,     -8246
  -106067,      6978
     8166,     19673
    57000,    -32642
    35901,    -53229
   -10669,     47029
    45365,     24243
    73790,    -57856
    36331,    106513
    49949,     67289
   -79376,    -68136
   -61600,    -11888
    -1407,     11666
     5589,     -3936
    -9403,     -5487
    37723,   -105439
    34236,    -13086
    10609,    -92364
    67920,     11279
    45842,     38032
    -2553,     89613
   -30309,     64278
   -45534,     44550
    50033,     94213
    62663,     93098
    -6355,    -45631
    51168,     10521
   -36876,   -110870
    11953,      8118
   -34303,    -15557
     7717,     49951
   -26739,     57015
   -15855,      9470
   -96397,     61993
    -5019,     64235
   -71991,    -15087
     6201,    -85064
   -32173,     37626
     -513,    -26079
   -61687,    -44141
    -3050,    -25776
