real, imaginary
  7676045,         0
  -252984,    133806
  -172669,    303970
   180432,   -872441
  -225682,   -310603
 -2608295,  -4368785
   307341,    363732
   705325,    216735
  -713534,     83860
  -360000,    282437
  -175625,    539375
     1171,    -25158
    52500,     77541
  -527157,   -441275
  -152128,     83048
 -1074367,    -68046
   271462,   -102308
   384525,   -267404
  -303782,    865247
   131945,    364295
   235180,    147771
  -176721,    -51853
    41269,     51829
  -292000,    108967
    97379,     -2428
  -210238,    151063
    41164,     -3662
   107751,   -178062
   558401,    626468
   197611,    -11096
   -72856,   -108767
   -88598,    144594
   139567,   -100532
   -75962,     -6724
     1220,    -48291
   -10005,     50597
   237951,     70137
     6438,   -189937
   534899,   -112471
   -18439,     15556
  -158895,     90418
    37545,    -46930
   -93447,   -236787
  -149992,     12792
    73279,     31023
     8695,    -67145
   203601,   -170180
  -145766,    -53448
   126464,   -227100
    17466,     18829
   -69607,    162591
  -204183,   -115182
  -212495,    -27020
   -11422,    116084
   131419,   -127445
  -133919,      2643
    -1821,   -121505
    -7931,     84462
   -31669,    -95451
   -67954,    -25902
    25733,    181726
  -214807,    154178
   -81765,     60614
    87678,     -1550
   -41695,   -138050
      234,    167356
    39298,    -56654
     6175,    -17155
   -47336,     47326
   -78712,    124242
   167500,     59512
     1389,    184328
   -68433,      5365
    46120,    -85638
     3207,    -67184
   158852,     29216
      158,   -103500
   -73492,     66815
    99443,     33573
    62149,     93197
    41305,   -103085
    78095,     68948
    -9989,     49969
   -30652,   -121264
   -13093,   -126527
    75631,    -79625
   -52259,    -29952
    35776,    137365
    52024,   -109672
    30734,     31214
   -53601,     -7316
    52879,    -39139
    14317,    -41949
  -156166,    -49702
  -107426,    -78932
    48656,    -37892
   -31511,      7129
    96159,     76328
  -101627,    -34065
    15725,     37752
    33196,      8910
   -66896,    -54585
   -77298,    -37683
   -69552,    102009
   -90673,      -789
    22955,    -82190
   -10597,     52776
   119785,     50759
   -51426,     73371
    21271,     31352
    -9072,    -63196
   -77510,     79404
   -48232,     40174
    68057,     17626
   -58709,     48974
    -7286,    -22691
    95992,     35056
   136469,    -33596
    -7048,     44439
    20199,     32436
   -73739,    -38237
    46126,     53881
    -3960,     20766
    -2603,    -64052
    39409,     69786
    46261,    -22942
    61855,    -98190
    57231,    -85087
      -58,     65483
    50168,     10467
  -112018,      7676
    26982,    -36895
     4183,     12743
   -27445,     -6655
    74708,    -42083
    17266,    -74943
   -70573,    -34777
    21156,    -65605
    34423,     40840
   -11491,    -28780
  -105810,     96997
   -24491,    -22961
     7448,    -42681
    -5724,      4505
   -28199,    -61821
   -34982,    -48985
   -19815,     67165
   -26962,    -62505
     8109,     25734
   -27379,     63720
     9427,    123870
   -10577,    -22196
   -65507,    -44691
    41304,     -7770
   -17662,     16030
   -43501,    -16783
    54835,     37769
   -56070,     16828
    32775,     68269
    65022,     37278
    42749,     46616
   -39086,    -10429
   -48080,     30371
    45014,    -77329
    31646,    -13578
   -38890,     39874
    62230,    -11297
    17017,     35672
    67888,     22713
    36287,    -63284
    29927,     33582
   -19117,     11177
     1242,      -393
   -54450,   -108315
     7431,    -27602
    52938,     62454
    27966,    -40681
    10608,    -19683
    52398,      3786
   -51366,    -45509
    39456,     -1028
   -34722,    -20638
   -60441,     -5315
   -88590,      2423
    18494,    -26061
    75503,    -33525
   -19625,      6825
   -34547,     23745
    60145,    -35079
   -74913,      3499
   -10006,    -15926
   -53538,     25841
   -37283,     53311
   -22410,     24570
    -7921,    -25016
     8476,    -41986
    48511,     48147
     4679,     54844
   -17729,    -68545
   -54560,     76840
      162,     35189
   -24402,     25753
    30145,     40150
    -8612,     10757
     2380,     -5268
    16432,    -11631
    84751,    -43594
    24056,     43786
   -70596,     20215
    29671,     64906
    47154,    -12427
   -36816,     21823
    56117,       124
    10583,      -241
    22653,    -40875
    10097,    -37673
     -354,    -70820
    51548,     33439
     4020,     55633
    -3228,      2222
    -7144,    -55004
    -8412,     60047
    38155,    -74791
   -17075,    -41265
   -30592,    -34857
   -12103,    -25833
   -27519,    -18724
    38274,     -7943
    18497,     24910
   -39903,     58455
   -44204,    -38028
    45085,      3749
   -45702,    -84010
   -57335,      8414
    -3797,     10136
   -21329,    -15925
   -26297,     10701
    11309,     18292
    18377,     18782
    38562,     79317
   -76966,     -6614
      952,    -44431
   -50522,     -3896
    -3885,     51103
    17159,    -27879
   -29091,     34364
    12752,     46831
    62139,     20811
     8593,     -4667
    67026,      9796
   -55765,     49837
   -32073,    -10273
    -5291,    -29699
    41573,     22706
   -13683,    -19730
    40211,     55251
