real, imaginary
        0,         0
   -10728,      9761
    -4289,     -4392
     4006,    -13211
   -37139,      6760
   -46159,   -147740
    -3758,     15183
    -5185,     -8315
     1269,     15800
   -16513,    -12514
    14793,      5126
   -10379,     -5995
    18413,      3763
    15819,     21459
    -2152,      -981
     2835,     -8436
   -19518,    -15247
    16004,    -15190
    14704,      1942
      364,     -8897
     4438,     17885
     7856,     32038
    17868,    -14661
    28819,     -1217
     -715,     -3233
   -12538,    -11113
     8346,     -8883
   -11568,      8538
   -13106,     15265
    16642,    -10977
    -1360,     -3179
    18106,     15796
     -929,    -16083
   -10325,    -10998
     6371,     15334
      515,      7707
     8289,    -10022
    -1751,      8951
     7515,     -7298
    -8762,     12225
     8084,     -2053
    -2555,      5543
    -9991,     -1109
     -691,     -7465
    -1089,     -3322
     6016,     -4104
     -993,     -5026
    -5335,     -4507
     2635,     -7749
   -11306,      -920
      720,      -834
     3483,     -6366
     -463,     -7985
     -966,     -2875
     1620,      3864
    -8137,     -2001
   -12238,      2261
     4213,      3281
    -3470,     -2768
      548,     -2337
    -7852,     -9522
     1612,     -7133
    -8037,      2986
     3074,      4079
    -9950,      7170
    -5099,      5985
    -7037,      3296
    -5712,        49
   -14851,      2097
     1838,     -2240
      -14,     -3082
      388,     -1930
    -7086,    -10918
     7108,     -5669
     8175,     -7840
    -5105,      3159
    -4245,       317
      798,      1453
    -3510,     -4852
      662,    -13343
    -5874,     -7820
     1857,     -4429
     1077,      1687
      425,      7281
    -1934,     -1976
     -853,     -1393
    -4547,      5900
    -3480,     -1807
      280,      5585
    -3820,      6475
    -4511,     -6298
    -5881,     -2437
     -162,       258
    -2366,      1076
    -2420,      2493
     6756,     10969
    -6519,      4822
    -1810,      4058
     -243,      8166
     -884,     -7169
     2982,     -3186
     2770,      1282
     3291,     -1647
    -2601,      -716
      957,      -961
     2388,     -4670
    -2905,      2881
     2566,      3525
    -2300,      5707
    -3585,      4250
     3248,       510
      632,       -34
     3965,     -1613
     1229,     -2983
      817,      -400
     4393,      3186
     2132,      2198
    -2280,      2380
      363,     -2966
     4016,     -5328
     3201,     -4755
    -8595,     -5401
      212,      1397
    -1237,     -7363
      808,       987
     1406,      1071
     4608,     -3290
      457,        51
        0,         0
     1021,       187
    -5261,       157
     1417,       897
    -2014,      8352
     1629,     -2014
      394,      2829
     2881,      7100
      936,      3663
     3172,     -2498
     -243,     -1356
     1451,       775
    -3071,      -338
    -2216,     -4148
     -658,      1484
    -6384,     -2168
      781,      -740
       -9,     -1665
    -2401,       770
    -1015,      1393
     3924,     -3950
    -1405,      3541
      551,     -2301
     4014,     -1296
     1245,      -759
     4476,     -3764
    -1933,     -1084
    -2722,      1333
     -372,      -149
     1553,      3643
     1059,      1118
    -4104,       670
    -2318,     -1408
     1834,      1055
     2693,      -691
    -1722,       735
      757,     -2261
     2255,      2309
      554,     -5614
    -1145,     -4642
      661,     -1623
     3205,     -2490
     1390,       747
      447,     10424
      836,      1852
     3325,     -2645
    -2837,     -1119
     2247,      2218
    -1454,       168
      850,     -1810
     1408,       502
      395,       126
     -240,     -1205
     5212,      3496
    -8117,      4143
     -186,      5052
     4259,      2251
     -405,       777
    -1334,      2042
      -85,      3240
     2054,     -2244
     4199,     -4197
      560,       461
     5917,      4700
    -3705,      2134
     2559,      3671
       83,      4831
      427,      3350
    -4663,      1812
     1046,      2492
      771,       258
    -1015,      -288
     -285,      2911
    -1109,      -961
     1657,      -677
     2960,      2865
    -4430,     -1264
      555,      5071
      332,       789
    -1256,      -978
    -1480,       767
     2095,       759
     3199,      1054
     3032,      1915
     -424,      1432
     -666,       776
    -1712,      1688
    -1271,      1807
      255,     -2353
    -2112,       -28
     4478,     -3220
     -439,      2695
      397,      1389
    -1468,      -435
    -5988,     -1108
    -3974,      2581
     -304,      2346
      154,       352
    -1531,       305
      639,      2052
     -763,       -89
      270,       195
     3615,      -552
      211,     -1091
      233,      -822
      981,      2822
      753,      -460
    -1466,      -384
     -281,      2319
     2474,     -1611
      -82,      1425
      686,     -1884
     -284,      2462
     5075,     -5442
     1150,       646
     -122,       115
    -1820,     -1378
     1571,      5484
     -741,     -1263
    -2889,      1209
      853,     -1252
     2355,     -5935
     1662,     -2632
     1733,     -1444
    -2564,     -1398
    -1511,      1436
     2638,       294
      166,       781
