real, imaginary
  7936285,         0
  -201836,       698
   270407,    502142
  -251529,    245056
  -393571,    330834
 -1612564,   4641520
   -22080,   -567284
   -39679,   -337810
   450099,   -274564
  -230319,    -85566
  -382227,   -181078
  -165524,    -67664
    18350,    537463
  -301659,    -22775
  -348433,    -88917
 -1018417,    727764
   382857,   -498723
   159933,   -244462
   478300,    -25965
  -195103,   -188216
  -242481,   -306270
   -67615,    -67469
  -168076,    377131
   -92180,   -281896
   -51134,   -283461
  -340119,    -49716
   550711,   -120616
    97582,    -72109
   296708,    146603
   -77986,   -275361
   -54456,   -348330
    24619,    -78941
  -224681,    213181
   154628,   -273191
   211534,   -142272
    86128,     -6839
   350088,    165766
    -9501,    -73521
   166033,    145277
    36100,   -229998
    98491,   -238164
    42632,    -26152
  -207788,    135453
   297885,    -50079
   195320,     47722
   130886,    142362
    48006,    159247
   -33903,   -195536
    74186,    125674
   108233,   -128926
   102944,    -91082
    19582,     14676
  -187538,     72049
   202294,    145711
    36089,    104225
     8378,    163171
   -73335,    -31247
    72657,   -237694
    -1434,    121861
    75897,    -14353
    13796,    -36749
   -30423,       746
  -185170,      9898
    35620,    166553
   -65061,    -15975
   -28324,     93866
    24169,   -171330
   144678,   -174140
  -103357,     92864
   -23594,       -27
   -33537,    -64027
   -23255,    -44209
  -121349,    -78011
   -38081,     47560
    26326,   -149587
      908,     60307
   152509,   -151454
   130312,    -77289
  -141945,    -15903
   -61470,    -78656
    -7781,   -114009
    39177,    -54207
   -22784,    -69553
   -10909,    -27626
   134117,   -130466
    -5301,     83626
   175091,    -48035
    51045,    -60970
   -91574,   -107261
   -22713,    -94070
    49185,    -81018
    62529,      8695
    22846,    -11729
    46066,    -45509
   164316,    -28232
   -76825,     90873
   119656,      9263
    20930,    -94068
    11291,   -109091
    22304,    -67413
    43755,     -5036
    28420,     69874
    -2306,     38502
    65077,    -23124
   103467,     27942
  -137784,    -14155
    69498,     11783
    48585,   -112439
    51224,    -21470
   -18883,     -4267
   -27898,     12434
   -41311,     54122
   -54776,     30879
    65232,    -13725
    35103,      5103
  -105451,   -105434
    43125,      7615
    56270,    -88679
    -7936,     46153
   -68338,    -38488
   -61984,    -56538
   -63488,    -12632
   -75975,    -12364
    63699,    -14695
    25126,    -46000
   -25100,   -138903
     9506,       935
    37308,    -70271
   -98163,     32906
   -60325,    -99391
   -17970,   -103910
   -11470,    -32054
   -57410,    -37626
    65752,      8772
    54475,    -64972
    31563,    -89353
   -33912,    -18030
    24178,    -83788
  -120965,    -36189
    20477,   -105501
    57745,    -70483
    12939,     -9288
   -37666,    -51011
    32827,     31489
    77434,    -51571
    17403,    -40353
   -43517,    -67480
    37779,    -83147
   -80349,    -69383
    61674,    -17679
    60889,      9085
     1051,     23738
   -28367,    -56854
     5620,     28627
    70403,    -23586
   -33334,    -14203
    -6037,    -91271
    58155,    -44736
   -65459,    -39011
     1253,     61575
    -8231,     40797
   -31696,     13058
   -13880,    -66165
   -32355,      6771
    51359,     -6243
   -73302,    -30015
    30105,    -71498
    25475,     -8088
   -92944,    -30842
   -84128,     46251
   -45941,       646
   -23050,     -3848
     3859,    -57121
   -32713,    -32570
    21717,     -1579
   -93978,    -68236
    25301,    -15799
   -23899,     -4306
  -105717,    -64345
  -112009,    -28869
   -18428,    -42251
    11268,     -3320
     -100,    -31091
   -20000,    -49779
    10511,     -6084
   -86853,   -108085
    -9953,     17033
   -38432,    -38071
   -61895,    -96150
   -50717,    -78493
    27906,    -19033
     9326,     33786
   -13533,    -20974
    12378,    -56791
     1587,    -10547
   -51935,   -121756
   -50534,     21761
     1591,    -54431
    -8756,    -57498
    -1776,    -41060
    20160,     33424
   -39328,     40140
   -23845,    -34706
    41226,    -33359
    -1385,    -12844
   -18720,   -102083
   -73587,     14228
    34839,    -16094
   -19225,     14765
    -6373,     11457
   -21324,     40511
   -62779,     12439
   -19972,    -46830
    34130,     11649
    -8359,      4077
   -14314,    -70321
   -97512,     -5561
    16876,     42717
   -79102,     34459
   -43056,     17941
   -39739,      3386
   -52093,    -24459
   -14627,    -45061
   -16116,     47547
   -27404,      6368
   -31464,    -51567
  -106625,    -35000
   -28659,     63762
  -130074,    -13015
   -40521,     -8375
    -1205,    -20788
   -20072,    -23029
   -13841,    -31831
   -69846,     31838
   -32119,    -10999
   -46973,    -55271
   -76968,    -62834
   -51594,     39826
   -99547,    -72322
    -8020,     -3481
    30539,     10967
    -8538,     -5642
   -25785,    -39870
   -87867,    -27958
   -13811,    -12124
   -37751,    -49639
   -26326,    -55486
   -48381,     28837
   -30972,    -77236
    -1809,     35469
    23164,     49034
   -27224,      3986
   -15667,    -62406
   -50278,    -61669
     5082,     28142
   -32821,    -40020
