real, imaginary
  7996336,         0
    99802,     89570
    39275,     89608
  -218157,   -394025
   -42086,    103189
   490771,   4318097
    10806,   -195348
  -224276,    319704
    95734,   -395929
    -1015,   -323274
  -242151,    -30832
    37281,   -158569
    27824,   -246724
  -174095,   -242632
    -2599,    107367
   644911,   1013102
    58429,   -297317
  -110549,    284471
  -160878,   -556424
   -87218,   -466025
  -117937,     64103
   -52637,   -260179
   -82343,   -445944
  -158623,   -288185
    29976,     18105
   260644,     83804
   180060,   -360522
    10747,    288585
  -292336,   -642225
  -158709,   -450836
    38461,    -69004
  -102799,   -196979
  -224495,   -467219
     4428,   -267385
    32070,     10328
    56504,   -132706
   227320,   -380315
   169321,    219452
  -444210,   -523506
  -184596,   -251536
   117355,   -166554
  -120429,    -68025
  -311740,   -294705
    77946,   -223284
    25645,      4258
    -7904,   -112381
   180602,   -299682
   256497,    125039
  -450507,   -254227
  -132413,    -74300
    73135,   -179188
   -31373,     50098
  -264890,    -95117
    99012,   -180219
    -5967,     65140
    19939,    -30574
   153496,   -179555
   236367,     56778
  -345659,     -8985
   -33782,     60675
   -27544,   -131576
    26846,    114511
  -155760,     63764
    67836,   -114034
   -30948,    168452
    81763,    -41920
   141169,    -73648
   138164,      7105
  -186040,    121714
    14277,    105149
   -79437,    -31282
    53938,    111443
   -14077,     46738
    16003,    -43788
    -3623,    158996
    84523,    -98481
   136657,    -45034
    37234,    -13502
   -41960,     96191
    11849,     88518
  -106549,     29598
    32362,     83145
    26419,    -38008
   -34153,     33054
   -12098,    110347
    39541,   -158950
    93128,    -70449
   -21824,    -30648
   -16761,     -5079
   -18959,     75274
   -85831,     25212
     8903,     40693
   -34673,   -150748
    -9816,     70759
   -39550,     26976
   -34517,   -159663
     6775,   -109164
   -12487,    -66905
   -67389,    -52119
   -19804,     44545
   -64625,      3190
    16359,     14392
  -126001,   -178634
    35893,     35769
   -64206,    -47907
   -63029,   -151444
   -72612,   -121257
    -4988,   -140785
  -103426,    -34468
    -6332,     26659
   -59839,     -6730
    34791,    -31200
  -176737,    -88613
    58936,    -28966
   -81152,    -58908
   -37363,    -80074
  -108671,    -70315
   -31385,   -214193
   -62441,     38607
     9176,      5072
   -28076,      1180
    54685,    -59140
  -126067,     24553
    28549,    -72163
   -55362,    -35158
     8173,    -15758
   -99606,     -5020
   -82371,   -218078
    33786,     99220
    15747,     13138
     7158,     37790
    47399,    -49332
   -15477,     88497
   -23587,    -46586
    -7774,    -22531
    62137,     27980
   -70158,     32641
  -123640,   -142651
   111600,     82625
    21401,     19369
    52115,     42969
    44069,    -29784
    55610,     63967
   -59834,     12260
    14299,    -33848
    88929,     48479
   -68989,     15963
  -117741,    -35006
   110136,     17214
    26350,     28894
    70150,     30329
    56514,    -12625
    42662,     13116
   -44549,     50863
    -2921,    -48296
    84194,     36207
  -103959,       173
   -63953,     24592
    27473,    -19673
    13188,       204
    55462,      9051
    57812,    -42646
   -28835,      3554
   -28577,     28913
   -37422,    -41711
    51802,      7705
  -140962,     -1791
   -12994,      6806
   -68619,     -8360
    -5806,    -42742
    40780,    -20362
    38740,    -88340
   -77871,     41629
   -34799,    -41779
   -49532,    -20135
      722,    -20286
  -151746,     24157
    -5929,    -47223
   -99423,     45163
   -49379,    -63859
    25209,    -53441
   -13531,   -125990
   -60219,     93363
   -82489,    -78777
   -21146,      2850
   -41557,    -22697
   -97407,     39782
   -41554,    -55728
   -58578,     71226
   -58835,    -58242
    21706,    -77679
   -53240,   -116768
    23051,     82157
  -119146,    -61789
    12930,     11794
   -43662,       717
   -30605,     22423
   -61461,    -11739
     -984,     56821
   -34010,    -13697
     2597,    -80796
   -65758,    -74096
    83135,     29800
  -101084,      5540
    34208,      9295
   -15965,     11409
    18604,     -3066
   -31776,     59381
    18922,     18883
    30105,     14211
   -20544,    -65517
   -33152,    -34810
    78872,    -40193
   -36006,     56410
    37617,     27403
     9768,     -8226
    29967,    -11096
    29528,     97377
     5930,     -6013
    73911,       227
   -43841,    -21407
   -10857,    -34695
     6710,    -63284
    33597,     56653
    33278,     61432
    -3376,    -53450
    25284,     11402
    62784,     74526
   -30461,      9291
    67173,    -36649
   -48650,     24590
   -31111,    -56799
   -47463,    -39224
    45747,     15213
    37091,     76670
   -66108,    -76092
    37924,     32801
    28273,     11250
   -37074,     35356
    14114,    -51989
   -42656,     39173
   -91882,    -65992
   -70686,      -814
     6994,    -18118
    34580,     55329
  -123609,    -44824
    56712,     29489
   -54185,    -14992
    -4825,     27925
   -34297,    -27836
   -40203,     16058
  -151712,    -24882
   -59145,      2154
   -39712,     -9649
    29641,     11322
  -121216,     -4333
