real, imaginary
  4607441,         0
  -302225,    326166
  -558790,    128163
  -483489,    377532
  -416608,    608728
 -1390653,   1313049
  1183865,  -2278875
   258488,   -635958
    43029,   -149276
    82241,       -35
   -58598,   -100539
  -341638,   1180801
   299739,   -422855
    53725,   -213640
    41138,   -260957
    65479,   -226138
  -163507,   -132950
  -447105,   1720692
    96231,   -220295
    79481,   -239313
   -79912,   -229967
  -245602,   -219782
  -428038,   -336840
  1138496,    470477
   273618,     63495
    78191,    -33921
    61258,    106090
   183231,    151291
   427225,    589796
  -342717,   -409541
  -147164,   -182775
  -152238,     27124
   -79301,    -63586
  -160167,   -138260
   867406,  -1108633
    -4043,    134296
   -60769,     69594
   133865,    160341
    44102,    109735
   -33714,    488318
  -554131,   -315924
   -26850,   -141965
  -117799,    -47278
   -39794,    -99608
  -110933,    -78911
   -55247,    176064
   380152,    167165
    62616,    -71267
    53206,     12469
    55791,     87935
   -50257,    115796
    99598,    429909
   167741,   -267911
    13468,    -14760
    27881,    -79019
   148212,   -143767
   269813,     88472
   132561,   -144106
  -151799,    -88229
    70277,    -25880
    46323,    -65890
  -131149,    -69874
   421512,   -421608
  -191537,    -99150
   -34314,     91503
   -44997,     32158
   -89137,    -48973
    47030,    224114
  -101969,   -335457
  -129955,     57702
   -88011,    -77393
    -3180,     97974
   -83227,    130150
    49668,    -15756
    95735,    -42351
   105808,    -16772
   -45281,    103742
   118739,     58805
   151256,     37609
   -28440,    110612
   102083,    -42313
   -27259,    -65764
   165401,    -24573
   118463,   -115760
    40493,    -64705
   -92318,    -69765
    47602,   -153239
    88359,     33521
    46787,   -235538
   -47835,   -150330
   255016,   -149477
  -100657,     99060
  -148479,     30935
    27048,    -27927
  -174310,    -28410
   -70192,    156384
   -49104,   -254970
   -71704,   -127587
   -13859,     31170
   -45633,     12187
    27777,     92784
   214131,    -27543
   149732,     -1948
   -98836,     97714
   -10533,     51301
    48668,    147010
    43463,      9442
  -129989,   -116799
    39184,   -184597
   103688,    -21531
   105928,    -78430
   188263,   -139169
    83088,    -59265
  -131801,     24529
    11144,     27983
    51888,    -38483
    41751,   -127576
  -144641,   -122200
    44783,   -142634
  -136434,     50609
    -2563,    -33893
    12698,    -17427
   -48628,   -152194
    39749,    112820
   -48351,    -83608
   -63100,    -15191
   -57354,     15101
    34842,     33724
   -98163,     32924
   122157,   -136055
   144077,     11920
   -85985,     16863
     7572,     62058
     2956,    -12473
    75998,     33824
  -135310,    -58677
    64281,   -164633
    18265,    -12131
    97693,   -113478
     5309,     -8553
     7363,   -110997
   -33016,    -20961
     6013,     15698
    60709,     -7080
   -54425,   -126525
    -3651,    -23447
   -22286,    -32570
  -208545,    -16858
     5664,    -11025
    28316,    -77270
    -3463,    -70847
    13865,    -23047
   -25132,   -112888
   -61417,     51378
    32391,     30626
     7771,     19500
    -2801,    -78556
    36920,    -56562
   -14704,     89346
   -92671,     -5981
   -19441,    -39321
   -13718,    -48353
   -71867,    -58695
   -88218,    -83788
   179473,    -74281
    23418,    -24516
    38325,    -59063
   -63714,     12979
    -8451,     43521
   -42974,     49938
   -15542,    -46945
   -20928,    -24193
   -65457,   -124400
   -73376,     31949
    32487,   -105924
   -64318,    -87292
    34924,     23258
    82136,    -39334
      -54,    -42560
    74332,     55103
  -126211,    -59758
  -153966,      5486
    43644,     34822
   -32679,    -71241
   -22125,    -93070
    10287,   -173000
    -6887,     96372
   -82916,     34018
     8961,    -75293
   -47733,    -12243
   -12122,    -40342
  -174228,     21711
   101199,    -42036
    14404,    -29885
   -59758,    -40583
   -82203,     34236
   -47268,    -45931
    79760,     89485
     5133,     19663
   -49374,    -59189
   -43793,    -58340
   -66086,     40434
   -33446,     12234
   -40311,   -156448
   101339,     -6812
    52188,    -31044
   -14948,    -72151
   -10264,     52334
   -12541,    -53119
  -135953,     30595
    -3674,     -8015
   -44917,    -93137
   -73351,    -56615
     -683,    -59270
  -109689,      5053
   -65567,    -50331
     4966,    -40395
   -92297,      -955
    42218,     17948
   -94607,    -12743
    56860,     67212
   -86379,     15567
   -80875,    -10427
   -81327,    103052
    -4400,    -77137
   -15482,     83712
     7352,    -17694
     7802,    -46145
   -37371,    -49752
     8134,      6142
   -40869,    -19265
    69556,    -43136
    82432,     63853
    11534,    -70300
   -52973,    -21823
  -130924,     24233
   -54027,     -2416
  -103382,    -86130
    41963,    -62289
  -101405,   -105317
   -49160,    -66814
     -707,     34427
    -9983,      9740
   -98153,     -6849
   -57314,    -19397
   -95708,     94231
   -13564,     78382
   -81535,       470
   -40861,    -28736
   -68612,     -3537
   -84335,     44452
   -25914,     54247
   126538,    -60631
    21316,     69240
   -51003,     77401
   -29624,    -50494
