real, imaginary
  8461784,         0
  -154836,    -13409
   191380,     63607
     -655,    -99121
  -509860,    752110
   584911,    149594
   120737,  -1004270
   702083,   -105517
   950110,   -981880
  -733190,    158890
  1254666,   -574325
  -818439,   -504930
  -295458,   -617594
   283129,   3731636
  -577252,    909124
  -357008,   -153701
   -40866,    -15882
  -694179,    408515
   -45647,    127722
    42330,    475244
   435845,   1041545
   -72157,    489935
  -367923,     84899
   -62988,   -211575
   347692,    358947
   489142,     44812
  -240142,    109229
   331575,    430577
  -156258,   -306413
  -575560,    144701
   -22020,    211866
  -524426,    275506
   404720,     32290
   -73605,   -423063
   617759,    -43468
  -293008,    158058
   514271,     -5961
   215800,     19926
  -173058,     19750
   375408,     93800
   159981,    250626
   268852,    -45653
   270812,   -276898
   -78098,    204655
  -103098,   -241550
  -185653,   -251451
   261926,    238221
   111024,     83858
  -330741,     26919
  -224961,    -10186
   172546,     67386
   177965,     59551
  -126922,    238948
   184013,    155861
    80960,    224624
  -487083,     15621
  -196419,     94006
  -289113,     36995
   407326,    181052
   -93684,   -241057
   137198,    -29985
   -66634,    -51611
  -381305,     33364
   137735,    -14197
   -71483,    138984
   -92065,     21132
   -27254,    -16076
    91211,    171825
    75542,     37812
    56591,    293251
    12166,     35854
  -208880,    -48888
   217687,     83108
   132939,   -120878
    36306,     67339
   238238,      3278
   138910,    199526
   303976,    -87386
   -83840,    117023
    64582,   -117379
   233412,    104117
   -51095,     23441
  -252176,    138142
   -96173,     59398
   166817,     -3221
    33369,    113505
    58091,     -2630
   100233,   -107094
  -207308,    128793
   -75836,     48260
   145615,    -48403
    75221,     24329
    23967,    -86527
    12451,     27966
    14739,    114157
   -29624,    -25649
  -128564,    -32291
   -40704,   -124706
   -94381,   -113304
    -6824,    -54428
  -222494,    -30497
   150546,    -51019
    42714,    254453
   155686,     12387
   -86655,      2201
   -75585,     37760
   100190,    -14801
    75889,     52157
    14279,    144732
    66139,    113705
    13442,      7406
    22312,    144391
    21041,     25809
    56114,   -178942
   117645,    -11974
   -92098,    154138
    21117,     97520
   120419,     -9763
   -49268,     48423
    38160,    138433
    27200,    110695
    30517,    139500
  -120890,     21002
   134864,     57100
   -93563,   -160048
   123449,     58379
   -55315,    -13924
   -22866,    -21360
   196447,     65327
    32381,    -13010
    37320,   -129924
    21318,   -159251
   -22520,    -13384
   -26847,     12456
    -4471,     33514
   102703,    -19760
   -41432,     11215
   -57158,     51319
   -68924,     26191
     7154,    -32958
   139524,   -214555
    36983,     93013
   103624,     93128
    27695,    -10906
   -15984,     39334
     7914,    154142
      354,    -90021
    87424,     63790
   -16877,    -31284
    51771,     96480
  -118937,     -5233
  -106308,      6121
    15653,     57121
  -112832,     67119
    59880,     20472
     1732,    104646
    33914,     87794
    58238,   -155083
   -19811,     74714
    54569,    146781
   -71324,     75644
    92203,     26498
    77651,    -54794
   -83254,     29890
    22227,    -52781
    23140,      8064
   142936,   -130327
   -49353,     -9631
   137011,    -62788
   -54810,    -37124
    55031,     36468
    14085,    113472
   -15960,     19440
   141646,    -54990
    59816,    -19686
   110236,     22207
    32474,     43226
  -133468,     64606
    47777,      8231
    81156,    -25835
   -27008,   -118616
    61999,    -16450
   127183,     74861
     5740,    -44759
   -31188,     -5461
   -39768,     17571
   -74163,     66451
   -62564,     -6005
    53131,      9159
  -123032,     67896
    -6106,     26742
   -85409,    -24677
   117828,     63083
   -45097,     16393
   -39127,    -45555
    -5214,    -49643
    18263,    -11547
    60512,     61262
    14273,     73809
    81167,    -63785
    45216,     25586
     5575,     -1609
   -15354,   -108259
   -83660,     92656
     4687,     73119
    89268,    -20427
    -2116,    -14316
    -6018,    -52210
   136541,     52892
   121956,     63905
    60219,    112578
     3021,    -31375
    67119,     70545
   -24422,   -101611
    68248,     83021
   103509,     16282
    36247,     33988
   -36150,      9567
    34963,    -30725
    25915,    -40687
  -114227,    -87888
     7832,    -39088
    16609,    -14155
     5150,     59834
    37363,     36145
   -54915,    -17758
    96915,     47857
   -17566,     23968
  -130409,    -73927
    22603,   -101532
   -12772,     71642
    80038,    -16927
     7695,    -41299
     5237,    -70785
   -55184,    -12745
    80560,    -65773
    14355,     29093
    29249,    -30649
    67694,     -1974
   -98267,    -34243
   -49358,    116836
    56587,     53626
    21133,     28891
    68283,     99393
   -12581,     31159
    28779,       235
   -28531,    -61660
   -15001,       154
   154140,     64000
    69887,     53589
    63333,     36450
   -27987,     33208
    16119,     -4847
    75052,      1544
  -102345,     54375
    68370,   -125460
