real, imaginary
  8280519,         0
   -77048,   -300229
  -659448,   -272266
   -43577,    194977
    -6287,   -409336
 -2232068,  -3364413
   288541,    437897
  -775833,   -148038
  -103672,    280308
   470157,     71475
   397819,    262686
  -195388,    220635
  -692940,    493563
  -298667,    -84287
  -182919,    -87412
  -512957,     64823
   341387,     24522
  -410808,    884243
    79038,    103261
   284670,   -362369
   518839,   -409000
   125633,    201723
   111989,    602001
  -277377,    309870
    21039,      6603
  -210947,    -88278
   222950,   -160522
   427194,    283968
    37982,   -156479
    93595,   -222053
   -83832,   -319835
     3487,    -14855
   150222,     10068
   204105,    176858
    53739,   -159637
    16397,    247673
   -54440,   -266209
  -194312,    -44080
  -196209,   -157429
    72953,   -396063
   -20819,    -31214
   -55209,    133991
    -4284,    187605
    26865,    -79001
  -102228,   -136684
   228335,   -164348
  -348350,     83883
    47981,    457787
  -202347,      3971
  -264535,   -226685
    11561,      1607
   120042,    167060
   184510,    -46053
    39361,     34767
    -7041,     42533
  -192816,   -157907
    12864,    371892
   340240,   -111723
  -182804,    167858
   -48244,     88277
   142630,    -33138
    62910,    -75504
  -188069,   -139797
   194186,    -79069
    96923,    -31915
   -64152,    161556
   200827,     -6284
  -158364,   -161841
   170690,    265446
    53847,   -181313
   -45046,   -203779
  -172204,     54329
  -127134,    127502
    70648,   -328456
    47660,    -40575
    81847,    114319
  -171300,    -67229
   -34590,     98078
   315733,   -226102
  -216312,    -16986
  -182040,    102636
   -19523,    250678
   -28634,     20073
  -245185,   -240632
   192371,    -55745
   109078,     68584
   -95486,    239672
    -1621,    -37913
  -111337,   -272448
    18394,    201013
    91132,     65230
   174517,    108008
   -62488,    158300
  -186697,     72769
    42752,   -309710
    73910,    -69390
   123482,    116387
   -10321,     13666
   -70893,     21554
   143037,     37468
   -81176,    -48019
    97580,    -84130
   204191,     28704
    -1554,     71816
  -256500,    -90544
   -51191,     11815
    54986,    -59019
    30367,    -87300
    12124,    -41361
   109224,    -23394
   -87954,    151520
   -62025,   -137974
    13509,   -151264
    29733,     87249
  -121909,    137984
    -4597,     32108
   -62561,    -48514
   -75578,     -1240
    46630,    -28585
    52261,   -117874
    17670,    123949
  -194388,     28363
    13448,     11643
   171732,     -8782
   -12762,    151434
   -45705,     31751
   -81542,     68830
    96072,     -4254
    30787,   -165112
  -103530,    -33039
    84640,    145646
   -18782,    164859
    77281,   -151203
     5561,   -157874
   126047,    123279
    -3760,     65622
    60565,     91917
   -36698,   -182571
  -185563,    -35841
    -3841,     81042
   155850,    -64145
   106985,     15783
  -132107,   -103505
   -44529,     17979
    94592,    -77561
   -33675,     26855
    63248,    -65532
  -166508,     21746
    33281,    144784
   -10749,    -10056
   -90753,   -104336
    11545,    -63607
   -31234,     36335
    53208,    -31308
   -86244,     -6598
    13352,    105869
   -42335,    -38746
    33774,    120266
    93840,    -81479
   -48742,     78209
   -58519,     70202
    -4013,    -38010
    18287,     -9740
   -46795,    -28841
     2850,     82943
    92134,    -32154
    41932,      7689
   135080,     -2287
   -98286,    -29820
    41898,     67519
   -31478,     -5268
   -24598,    -54322
    52785,    -19892
    15790,     42861
   -10264,     20502
   -55737,    -63157
    53891,   -105660
    70012,   -109766
   -27312,     81082
      859,      1259
   -59350,    106506
   -22777,    -34861
   -10310,   -109527
   -13511,    -23914
     8687,     90116
   -32439,     13647
   -65380,   -105729
   -38207,    -76441
     3092,     82365
   -10557,     58829
   134575,     53640
   -40285,    -40423
  -117639,      7412
    -5881,     65007
    73419,      2403
   -57061,     -1412
   -67530,     -2838
    -6416,     -4815
   102628,     85388
    31576,      3937
    55941,   -105279
   -37778,     43208
    22872,     92832
    40125,    -43964
   -42328,    -40494
    18900,     88822
     1146,      -924
    -8963,    -24997
    77530,    -74577
   -52821,    -33170
   -16610,    -80278
   101087,     51615
    44593,     -8999
  -140674,      3279
   -31455,     47448
   106740,    -68194
    -3758,    -22902
   -18169,      -288
   -77186,    -32564
   -75685,     72814
   -58250,    -74851
   114855,   -109722
   -24761,     13257
    -7551,    192300
    24038,     16794
   -61206,    -74591
   -12050,    -10982
   -37081,    -15013
   -30821,     78404
    61791,     98562
   -59932,      7975
   -31736,   -127649
     8684,     59551
   137068,     18935
     5409,    -19953
    13648,     26925
   -13117,      5291
   -58565,     79031
    21486,     35050
    95804,    -50601
     1054,    -15144
   -67332,    -32201
    76447,     36571
   -12559,    -71320
   -17039,    -25699
    24614,    -72045
    19215,     39634
    45393,     67814
    -1048,      3356
   -23307,    -97499
   -45865,     -3473
   -38693,     -7320
    32568,    -59395
   -74648,     22355
   -15150,    -13258
    -4709,    -15353
