real, imaginary
        0,         0
    10561,     -9865
    -4446,     -4384
    -4031,     13613
   -37072,      7889
    51965,    150911
    -3766,     15481
     5552,      8319
     1697,     16084
    17284,     12577
    14972,      4985
    11004,      5860
    18974,      3841
   -17209,    -21779
    -2152,      -981
    -2750,      8854
   -19518,    -15247
   -15906,     15400
    15070,      2060
     -173,      9167
     5238,     18679
    -9119,    -33174
    17789,    -14945
   -29758,      1088
     -715,     -3233
    13063,     11551
     8374,     -9192
    11626,     -8903
   -12992,     15571
   -16809,     11908
    -1360,     -3179
   -18959,    -15998
     -929,    -16083
    10744,     10863
     7018,     15801
     -526,     -7798
     8652,    -10356
     1813,     -9155
     7565,     -7626
     8678,    -12830
     8084,     -2053
     2548,     -5542
   -10127,      -897
      899,      7695
    -1089,     -3322
    -6145,      4295
    -1085,     -5139
     5518,      4736
     2635,     -7749
    11656,       682
      720,      -834
    -3396,      6629
     -463,     -7985
     1036,      3018
     1758,      3916
     8434,      1929
   -12238,      2261
    -4215,     -3283
    -3470,     -2768
     -553,      2338
    -7969,    -10052
    -1522,      7405
    -8201,      3212
    -3252,     -4159
    -9950,      7170
     5372,     -6042
    -7298,      3266
     5919,        98
   -15374,      2452
    -1841,      2241
      -14,     -3082
     -389,      1932
    -6991,    -11222
    -7457,      5760
     8568,     -7832
     5392,     -3322
    -4245,       317
     -799,     -1453
    -3504,     -4850
     -961,     13737
    -5835,     -8044
    -1889,      4645
     1077,      1687
     -363,     -7465
    -1934,     -1976
      784,      1426
    -4749,      5876
     3475,      1808
      280,      5585
     4097,     -6550
    -4495,     -6594
     6013,      2459
     -162,       258
     2360,     -1079
    -2583,      2498
    -6589,    -11279
    -6519,      4822
     1965,     -4169
     -187,      8380
      678,      7455
     2982,     -3186
    -2797,     -1354
     3291,     -1647
     2712,       752
      957,      -961
    -2452,      4849
    -2905,      2881
    -2591,     -3712
    -2617,      5926
     3807,     -4324
     3293,       522
     -639,        -2
     3965,     -1613
    -1334,      3079
      818,      -397
    -4442,     -3452
     2132,      2198
     2443,     -2392
      368,     -2965
    -4265,      5427
     3201,     -4755
     8573,      5786
      212,      1397
     1035,      7623
      809,       989
    -1446,     -1096
     4699,     -3266
     -454,       -50
        0,         0
    -1042,       -90
    -5264,       159
    -1459,      -910
    -1782,      8450
    -1624,      2115
      409,      2893
    -3171,     -7154
      936,      3663
    -3244,      2640
     -240,     -1361
    -1547,      -746
    -3071,      -338
     2483,      4235
     -658,      1484
     6698,      2093
      781,      -740
        8,      1664
    -2401,       770
     1009,     -1464
     4027,     -4263
     1372,     -3725
      555,     -2305
    -4172,      1312
     1245,      -759
    -4633,      3897
    -1933,     -1084
     2743,     -1377
     -372,      -149
    -1714,     -3721
     1059,      1118
     4234,      -753
    -2318,     -1408
    -1884,     -1011
     2817,      -774
     1729,      -738
      757,     -2261
    -2316,     -2371
      469,     -5804
     1316,      4744
      661,     -1623
    -3217,      2579
     1390,       747
     -726,    -10740
      836,      1852
    -3392,      2761
    -2837,     -1119
    -2327,     -2324
    -1454,       168
     -851,      1811
     1408,       502
     -350,      -221
     -240,     -1205
    -5484,     -3672
    -8200,      4478
      123,     -5252
     4259,      2251
      400,      -777
    -1334,      2042
       79,     -3239
     2054,     -2244
    -4233,      4436
      560,       461
    -6192,     -4701
    -3706,      2136
    -2565,     -3826
       -3,      4966
     -400,     -3438
    -4663,      1812
    -1044,     -2490
      771,       258
      972,       418
     -285,      2911
     1160,      1014
     1661,      -684
    -3118,     -3001
    -4430,     -1264
     -410,     -5227
      334,       791
     1248,       976
    -1480,       767
    -2224,      -779
     3199,      1054
    -3114,     -1976
     -424,      1432
      667,      -782
    -1712,      1688
     1261,     -1809
      255,     -2353
     2113,        27
     4686,     -3208
      452,     -2758
      397,      1389
     1459,       427
    -6204,     -1315
     4099,     -2500
     -304,      2346
     -196,      -331
    -1531,       305
     -572,     -2142
     -763,       -89
     -243,      -229
     3615,      -552
     -208,      1089
      233,      -822
    -1006,     -2910
      753,      -460
     1552,       453
     -281,      2319
    -2591,      1619
      -82,      1425
     -711,      1878
     -284,      2462
    -5369,      5562
     1150,       646
      161,       -43
    -1820,     -1378
    -1455,     -5717
     -741,     -1263
     3012,     -1204
      853,     -1252
    -2601,      5936
     1662,     -2632
    -1837,      1459
    -2554,     -1395
     1574,     -1454
     2637,       293
      -38,      -799
