real, imaginary
  6876178,         0
   342551,   -317832
  -749632,   1116031
     1850,    670244
  -364198,   -642412
 -2325992,   2285699
  -114165,   -874426
   472639,   -128722
   227631,   -212350
  -988596,     53224
 -2041113,  -1083915
   171614,    365602
    44328,      1786
   809479,    218015
   611348,    -37293
   719005,    386585
   357889,    112924
  -215056,   -766027
  -503096,   -149521
   377933,   -256711
   652687,   -956328
    54095,     80649
  -294422,    397460
   -20949,    579531
   137009,   -145551
  -234926,    316096
  -698742,    363781
   254076,     -1568
  -320957,   -137094
   -44320,    429710
   141642,    317000
   614354,    -84341
   251172,    -34153
   -39037,   -142985
  -183628,     33711
  -286577,   -282017
  -391367,   -395302
   117809,   -179054
   162494,   -265783
  -133676,    147875
   -55999,     52484
   219812,     90180
  -206302,    164512
    46874,    -27804
     6577,    -85480
   366319,    -50426
  -146162,    174220
     1716,    185874
   277322,    149626
   138671,   -255032
     6768,    -10537
    33811,    -19052
  -124238,     86907
  -151649,     22081
  -117114,      9525
   -34272,    211712
   -54993,    -43463
    25135,   -215460
   -53183,     22065
    13086,     11647
  -173795,    -19261
   154613,   -250427
   -78717,     -7887
  -111557,    102513
     1127,    183830
   -48052,    -88992
     -511,     30464
    77501,   -134728
   214833,    -32240
   123563,    -91003
   -18701,     25367
   101326,    286830
    88770,    119984
   -92862,   -137155
   -40163,   -131037
   110743,   -122726
   -88259,     41477
   -81866,    -82160
   -66519,    120183
   -31198,     73366
   -90516,    114617
  -186791,     61346
    61824,    175087
   -57093,    -57364
    44456,     -5770
   103598,    -65389
    79237,   -187120
     9392,   -114970
    52258,     70731
    15370,    138892
   -30672,   -115210
   -79911,   -251826
     2265,     39985
    46385,   -111188
   -54645,    -58965
   -58011,     92948
    77624,    240834
   -23711,     49041
    63775,      5438
   -72097,     43627
   153918,    113236
    91593,     10865
   -20892,    -21496
   -97446,      3557
    -8602,   -124240
   -19158,      1253
   -41846,     53052
   -55835,     -6109
    65183,     35280
    23153,    -47209
   -90338,    -30753
  -102992,    -98101
    14965,      8824
   -48584,     58518
    82804,    -47611
   -61181,    -55941
    96223,    -28477
    54789,    -18292
    70086,        19
   -10457,    130815
   -53897,    -13444
   -11797,      8323
     8494,    -21387
   -32112,     14592
   106394,     14769
   157138,      8726
    95020,    113223
   -47327,    -12764
   -98277,    -98279
  -146936,     22321
   -11043,    -13856
   -84047,    -14552
     -300,    -34555
   -47995,     45933
    42396,    -31256
    20926,     20450
  -115093,     35735
    18116,    126858
    91742,    -60538
   -16405,    -32887
   -59987,     -9922
    97384,    -73397
   190385,    -60157
    48704,    -31573
   -28283,      1469
    -4023,     -3812
   -39407,   -106915
  -158711,     55317
     8038,     37789
    47996,     90876
     9235,      5648
    27172,     66703
   -47668,     20084
    -3335,     51296
   -39032,    -45235
    89312,     55514
    32996,     40951
   -66525,    -16013
   -29238,    -19568
    33356,    -53979
   -45696,    -52758
   -28625,    -37297
    32151,    -86673
    -8019,      6768
   -48923,    -41346
   -31894,     84532
    41802,     35697
    91001,     -7200
   -21296,    -45038
    43821,     23650
   -78923,    -50579
    37894,    -44918
    53793,     14150
    45933,     87929
    11209,    101158
    33843,      4741
   -52822,     46494
   -71303,     25661
   -24449,    -51737
    77201,    -35558
    25522,    -79560
   -27665,     54729
   -23114,     62972
    13013,     -1291
   -98511,    -45199
    29475,    -18119
   -49598,    -14798
   -28437,    -91950
   -90001,    -61600
    11250,     53309
    62730,    105729
    51117,    -38608
    55115,     50289
    80854,     54742
   -11034,     -5980
    -2125,    -38935
    34119,    -56070
    68352,    -17045
    19267,    -35587
    -6992,     21197
   -70149,     69290
     1261,    -39653
   -81317,     34971
    18022,     38038
   -37111,    -13760
   -49524,    -37991
   -46418,    138622
   -41979,     67732
    37130,     -6571
    50706,    -90860
    46066,     26465
    62809,    -11362
    -4215,    -96392
   -59023,     -6950
   -24355,     16480
    28030,    -50080
   -21735,    -33001
   -15946,    -48905
     -595,     45266
    92238,      -752
     2939,     31283
   -15267,    -26951
    50721,     45271
   -32208,     51496
   -37804,     93219
   -56144,    -39035
    39182,      8580
    63143,     -4684
    30640,    -56116
   -14206,     11822
   -31939,     69503
   -49911,     65013
   -28757,     22916
   -37037,    -65793
   -20262,    -17968
    73309,    -97696
    33538,     -4692
   -36632,    -13552
    19943,    -26812
   -23458,    -57659
     8386,     35419
   -96141,     -3025
     6073,     11158
    19127,     24993
    31673,     18205
    54274,      2247
    50811,    -53909
   -11480,     63927
    45196,     96152
    34376,      7788
   -21568,     21345
    -7320,    -50935
    70643,    -32912
     2746,    -56567
   -80606,     -9534
  -110357,     31022
