real, imaginary
  8001121,         0
   359700,     47097
   261908,    -49653
  -760587,   -362351
   -63206,   -367005
  1081873,  -4676805
  -204704,    356492
  -720351,    -65494
   333130,    340145
   359589,    106816
  -218567,   -310889
   210886,    228791
    48504,    110843
  -488679,   -729063
   155138,   -274808
   583655,   -982405
  -222728,    192606
  -422527,   -266020
   133024,    498287
   276819,    181124
    78876,   -305497
   -46152,    176876
  -187683,     -5318
     1726,   -650486
   208476,    -40436
   130407,   -275313
   -81818,    150439
   -78433,   -225676
   -85180,    399455
   194015,    228141
   211152,   -132795
  -209825,     -4707
  -222828,   -195991
   237429,   -261186
   139956,    157847
   -78531,   -232620
     6513,    219830
    26488,    -65143
   -68989,    201459
   148715,    203159
   104908,     29200
   -99859,   -172958
   -87199,   -228482
   128821,     52561
    41208,    184599
    -6705,   -219903
   -32240,    273016
    21788,     32969
    44537,    166147
    48488,    183533
   -44064,     -1069
    75210,   -164696
    26535,   -130002
   -57326,    117937
    14372,    202717
   129662,    -95327
   -62311,    231655
     1208,     33967
    56175,    244732
   -21822,     86890
   -42656,   -118037
   147003,     -7481
      -99,      2306
  -100161,     28553
   -10606,    233092
   127859,     38434
    11371,    175074
     3427,     28147
   -67091,    265838
    12237,     -1380
    66124,   -114375
    71878,    101468
   -47846,     22925
   -12698,     32694
   -11347,    214019
    79980,     86004
    84511,    200781
    -9790,      7503
  -128881,    139311
    77067,     16249
   106049,    -11210
    -8640,     90420
   -54448,     31088
    46618,    100206
   -16793,    186197
    53499,     83365
    54169,    260190
   -12079,    -37638
   -70689,     25798
    81304,     59147
    48870,     77110
    22039,     41280
   -34372,     28984
    18414,    163728
    26768,    174787
    60685,     67504
   -31852,    223770
    17488,    -88525
    25915,     29941
    12242,     87379
   -10964,     87535
    77926,     61519
    -8551,     31415
   -10425,    144909
    36611,    195923
    49293,     89232
   -49749,    102613
    56496,    -89978
    34432,     97911
   -17967,     31181
   -20971,     59280
    85205,    128171
    18658,     35373
     5218,    104462
   -20470,    196077
    20054,     42943
    32551,     26071
    62267,    -59386
   -24227,    112748
     1025,      5380
     1178,     46749
    49254,    147791
    43108,     53786
    33572,    105177
   -78312,    114890
    25212,     -1321
    96377,     50414
    34647,    -57170
   -65621,     65470
    33083,     22027
    10615,     69570
    35358,    101577
    31463,     81655
    18242,     93506
   -58917,      3378
    40117,    -25135
    60965,    109153
    27005,    -73641
   -40130,     15615
    12811,     45096
    13997,     82834
    71996,     88245
   -10804,     54933
     2031,     46947
    13736,    -44798
    46620,    -12635
   -16885,     87468
    50578,    -83919
     6907,      9813
    -9610,     13832
    11572,     89284
    70341,    101858
   -27946,    -17722
     5860,    -13717
    35793,    -14894
    27964,    -20763
   -33116,     21459
    56450,    -59671
    20375,     47052
    15482,    -19608
   -13680,     86446
    33078,     92565
    10800,    -82834
    52753,    -43425
   -11735,     -1901
     9508,    -36966
     7266,    -14281
    42380,    -38241
    14173,     55287
    43414,    -11501
   -37602,     55515
     -820,     22669
    61995,    -76277
    61476,    -25953
   -61255,    -52850
     9422,    -43487
    31335,     19049
    38006,    -53773
     9121,     56546
    36553,      9432
   -42693,     -4864
    18605,    -34586
    43994,    -32404
    43979,    -27736
   -36261,   -108632
    11026,    -35503
    14522,     50662
    68039,    -53939
     6134,     46699
   -12156,     -9559
    -6524,    -40451
    55566,    -40722
    -3365,    -34789
    26333,    -38937
     7799,   -102542
     3817,    -36784
   -10848,     49488
    77696,    -11844
    -3007,     32894
   -11442,    -81327
    15680,    -24759
    60934,     -8212
   -22528,    -79829
    27439,    -46822
    15305,    -68449
    21589,    -37769
   -10727,     37907
    42157,     22305
     1470,      8691
    36413,   -123874
      377,     -7990
    14191,     -8018
     4591,   -101481
    44060,    -33369
    -4984,    -42667
    44080,     -8338
    -9670,     36295
     -326,     -8996
    32633,     -6872
    79620,    -97008
   -38851,    -25716
    -6030,    -34424
    24939,    -68458
    55786,    -15451
    -8022,    -46205
    34793,     37166
   -23099,     34415
    15821,    -64043
    38588,     12641
    58055,    -54108
   -33104,    -63134
     1387,    -50887
    14600,    -20186
    64703,     11165
    11726,    -41116
    -3258,     48652
   -27027,     16473
    64015,    -55196
    18947,     27847
    14647,    -58558
    -1264,    -59390
    16411,    -37530
   -13752,     -6373
    71541,     59863
    15921,    -14909
   -16494,       524
   -10970,     -3335
    78524,     -5538
    -1753,     12265
     6714,    -88947
    12020,    -23590
    29295,    -14297
   -12140,    -10403
    45660,     96431
     5876,      2231
    27068,    -24606
