real, imaginary
  9332728,         0
    80132,    522542
  1054822,   -418985
     2070,    335823
   402824,   -492240
  -441883,   1950822
  -241020,     -3861
    52300,    -28496
 -1484195,    713621
  -161153,  -1467106
  1084730,   -923736
   360814,   -159980
  -748008,   -117767
   398568,   -398779
  -879705,   -382160
    49277,    181703
  -672518,   -461489
   101272,   -555017
     6625,    -66261
   802156,   -362005
  -770567,  -1279361
  -554584,   -284974
     3080,   -915457
    66215,    446351
  -769089,    682162
  -243752,   -132466
  -309505,   -170961
   451018,    232439
   458507,   -550453
    78939,    243962
   -17464,      7445
    15678,    203897
   902237,    385912
  1134239,   -797514
  -631401,   -568638
  -286866,   -159801
  -275462,   -233332
   211335,    195691
   117209,   -199863
    86206,    262358
   -74719,   -554901
  -126861,    -57291
   169116,    641076
   -71407,     62750
  -142221,   -201951
  -156299,   -142809
  -107445,     28522
   194602,     70622
   137572,    -40511
   -29683,     39310
  -193616,     51382
  -100551,   -240399
   -72947,    -68384
  -174363,     66483
   -43247,    247083
  -250399,      1612
  -127816,   -228551
   208953,   -220047
   -10958,    214812
   -35179,    128936
   174112,     40394
  -150156,   -255699
    22111,    -66743
    15014,   -288917
   -79604,     76907
    86267,   -264605
  -179411,   -293617
    49853,   -112850
    30251,    151554
   -90013,   -102341
   -83533,   -103612
  -107663,     -3389
   401953,     26130
   -14409,   -359476
  -418369,     58507
   109108,   -375320
    -5747,    -14782
    39433,     49025
  -304087,    150443
    22818,    363837
   215833,    -60599
  -124329,    -32590
   171928,     99720
   181005,   -132850
    -2318,     66116
     -390,    -33462
   196273,    135666
   177693,   -273556
   -17230,   -200998
  -186750,     11927
  -269689,    111298
   -10290,    -38506
  -110731,     74891
    67065,    -54173
   -24253,    -76898
    85913,    177970
    39725,   -130600
  -234474,    -56403
  -106744,    -34777
  -123171,    171605
    15752,      5729
    -4283,   -141618
    11952,   -110507
  -251373,     39548
   143878,    138296
     7962,   -174105
   -49312,   -115973
    75885,     17247
  -207094,    -41845
  -209289,     20825
    66519,   -105002
   -62165,     37641
   153523,     -9348
   -84484,   -162709
   -17958,    111551
   174801,    222143
   176438,   -146998
   -22164,   -209613
   -38518,    -95148
   103253,   -132610
    -8886,   -223374
  -250274,    100451
    32663,   -115353
   -79009,     27592
    95212,    -66607
  -166074,     90691
    87008,    294020
   -52299,    -20377
   100860,   -131550
   -19479,   -197617
    49568,    105825
  -143097,    -16769
   -92761,    134770
   177460,    -24155
  -173313,     55789
    73823,    137942
   -36498,    -65219
   -92651,     77797
    71331,     -8977
    33928,    125358
   141202,   -113050
    55237,   -168202
   -81119,    -81484
   -87102,     -9297
   -45092,   -133285
  -232821,       790
  -103900,    126160
  -156825,    -59418
    19405,     36564
   191984,    -45521
  -116474,    -36542
    12291,     60133
   -81757,    -41937
   -79597,    -68162
    81011,     36576
   136300,    -66469
  -178045,   -150916
  -109692,    -16903
  -160599,    -55084
   157300,     36649
    91606,    -44490
   -40112,     48753
  -224645,     66541
   159082,     78506
    91869,   -223846
   -65156,    190786
    60263,   -141987
   -59690,    -33630
   149053,     42042
    36375,    -88984
   -14354,     71698
   -25570,    -19755
    52989,    -27747
    51301,    -99870
  -159617,     15123
    47287,    -33712
  -171077,    -69381
    14811,     78848
   -38277,    -51491
    19933,     89776
    -6960,     44046
  -166314,     74118
   -98141,     33506
   113543,     74617
   -53576,   -126213
   -60625,    105810
   109694,     28085
  -133706,     -3056
    94947,     59326
     5469,   -117815
   -14131,      6260
    -7917,    -55887
  -176037,     11212
   -87028,    -10788
    12669,    -21589
    81314,    -29698
    82611,      5029
  -108942,   -217004
  -111862,     38876
    31467,     74028
   -81442,      3764
     7759,   -109488
   -47032,    -12309
    68427,   -105860
   -99731,    -38113
   -71688,     37005
   -58832,    -19611
    52534,    126881
   139511,    -21440
  -104008,    -25500
    49295,     94448
    29257,   -136102
   -23810,     25074
    21157,   -155632
   -35165,     22101
   -54431,     34506
   -22214,     79531
    64076,     31281
   -81517,    139337
    24879,    -53638
   -58996,     16231
    95088,     87533
   144657,     73944
    77417,   -128153
  -150233,   -139651
    46337,     -2575
    11226,    -72961
   -99746,     66110
  -118018,    -37778
  -206871,    -91594
   -98117,    119534
   -63783,     76107
    34861,     63484
   103043,     71591
   -56376,    -45307
   -77505,     52308
   102754,     19576
   -55589,   -127971
   -86724,     30782
   -53657,      8773
   -18346,    -58358
   -57751,    -23003
    14365,     63908
    60559,     33773
    13737,    -57952
    15912,    -47005
    -2388,     -4848
   -48098,    -40189
    -7021,    -82797
   -70723,     24743
    41422,   -150426
     4528,    -75069
   -16947,     39233
  -166905,    122370
     6283,     72803
    23392,    -30943
