real, imaginary
  7642637,         0
    60738,   -324682
   -61464,    -95686
   415571,   1373827
  -117628,    295633
  4203278,   1729858
  -152940,    151348
 -1058705,    516496
   102362,    237618
    19048,   -543118
   313224,    521213
   160230,    249128
  -190805,    110023
   574783,  -1063583
   337477,   -176169
  -174085,   -615040
   236990,    194527
   528408,    283732
   250644,   -317499
  -271210,    293196
   260002,   -185362
  -177832,   -467453
   127209,     64240
  -517697,    275806
  -280650,   -176815
    83688,   -193803
    21304,   -455976
   123927,   -141089
  -274696,     94570
    83529,    -51222
  -147880,   -230707
   -50295,    464240
    67517,     20087
    86029,   -128435
  -163252,    247357
  -240691,    -38684
  -268439,    227706
  -122685,   -128192
   113926,    -40181
   101694,    109314
   -64012,    188933
    65895,   -184864
   -14515,   -122061
   -87259,    228185
   347691,    166716
   -70967,    168884
    92166,     35781
    18010,     36102
   -67253,     40216
   -36284,    -91536
    44216,    -71607
    25415,    162452
    26605,     -6400
   205153,    -86790
   -63548,   -313762
   184106,     36712
   121507,     88267
  -100569,      7643
     9120,     40035
    81698,    -48234
    -6755,     18578
    75310,   -148003
  -169959,    -20280
  -106415,    -93264
    -9788,     88059
   -40479,   -113280
    -1074,   -192395
    81585,     51830
    92224,    -22772
  -188213,    -43807
   -36139,     40333
   -85646,    -13873
    97721,     73494
    -3135,    114985
  -156479,    -87242
   -77467,     17795
   -83731,    -10637
   -12120,    -22876
   -84089,    -27655
    62140,    140930
    95851,    -64765
    -1780,     18953
   -67347,     26336
    55330,    -50740
    45253,    205542
    30342,     78599
   -81859,     78093
    -4400,     -2072
    51035,    -35058
    56122,    -70132
   -91117,     48525
   -29310,     23569
   170721,    -43405
   -29477,     -6557
   131715,    -39055
    47075,    -25974
    48326,     36882
    15109,     15214
   -77943,     44047
   -31282,     21415
   108169,   -108507
    55168,      1442
  -134173,    -67191
   -17704,      -475
   -25451,   -128494
    -5115,    -58045
    69091,     37344
    16996,    -15383
    -8813,     -3795
    39254,    -54186
  -149794,     44068
   -21576,      2009
    19525,     51594
   -31485,    -13055
   -58581,     44873
   -61055,     14636
   -17545,   -130190
   -42768,    -32665
    52327,    101911
   -60823,     22997
    69564,     34073
    13969,    -27198
    -5162,     -6968
    27346,    102885
   -26896,     10924
   -18692,     49013
   -28131,     71144
    11474,     59948
    32679,   -131172
    24222,      5495
     6528,     11534
    11516,      8426
   -14345,     56214
    91065,    -97946
    63215,     47736
    93000,     61168
    -9612,    -23503
   -23856,    -42688
   -48823,     46458
    28607,     -9959
    36976,    -26376
   -54432,    -46747
    75873,    -38418
   -64249,    -41427
   -14445,    -47782
    14717,    -93686
    22045,     40880
    48846,     66452
    12972,    -53981
   -78175,     -2818
   -33766,    -59925
    31129,     57445
   -79974,     -8994
   -55318,     21716
     2719,     -4283
   -27669,    -30281
    -9810,    -34895
     7107,    -53032
   -67738,     47916
    78153,     57749
   -34779,     49996
   -31221,    -16286
    48958,     27238
    28995,     34809
   -40129,     22742
   -87419,     50474
      149,     21075
      322,    -39745
    92057,     34575
   -20980,    -46773
    15241,     -6092
    58155,     47597
    -4384,    -35982
    12929,     38978
    64445,     22119
    72856,     28121
    12885,    -21446
   -65969,     39996
   -27438,    -70660
    34412,    -18111
    14037,     26211
    22222,    -42819
   -38034,     12491
    65427,    -71731
    -2296,    -81317
     -626,     22259
    -9053,     34038
    44415,    -11866
     -289,     27859
   -60900,    -23185
    15275,    -32581
   -49365,    -28743
    -3627,     16300
   -65412,      8504
   -58717,     41638
    39866,    -67497
    31256,    -62124
   -32644,     58921
     3207,     -5966
   -18509,     45627
   -31347,       728
    10321,     67513
    13099,     29559
   -11166,      4483
    -6434,      4640
   -55105,     28555
   -78632,     34049
    85718,    -32867
    -6512,     -8819
    59365,     34937
    35572,     35375
   -13760,    -37592
    16836,    -16614
    32287,     52793
    32385,     68396
     3235,     -3451
    37165,     16022
   -50090,    -55232
    16843,      8359
     7076,    -33497
   -12937,    -57194
    34370,     57156
    28319,    -20970
    -7768,    -59949
    38642,    -71506
     8552,     28108
    10337,      6893
   -27773,     54315
   -40922,    -24857
    13689,    -40685
    -9725,     31614
     4904,    -63561
   -90963,    -44324
   -12283,     42214
   -15857,    -17621
    13226,    -33621
       41,        30
    24006,    -25661
    23367,     56507
   -82395,     14380
   -21852,     10694
   -11780,     10282
    30093,     82157
     7508,    -14579
   -73801,     -3034
   -44816,     17423
    41572,    -44961
   -23112,     46730
    19272,    -10096
    55920,     38124
    44905,     11161
     4170,       191
    -1896,    -13068
    -5733,     27760
    35839,     55572
    51907,     33533
