real, imaginary
  6343572,         0
  -184097,   -418582
   461812,    559881
  -989634,    205602
    14986,   -700425
 -2257484,  -3186826
   265659,    896725
    26186,    107502
   493444,   -553352
  -324605,    169503
  -600320,     59464
   349523,   -396716
   -58454,    176710
 -1073388,    941291
  -267090,    102247
  -721485,   1124295
   244629,   -166739
   687710,   -268310
   736769,     15825
   209480,     86427
   568255,    -45392
  -177517,   -212292
  -598638,   -100050
    32153,    387518
  -188995,     60969
     5337,     99300
    23182,    -87036
   329003,     -3909
   222012,     53833
   143458,    -91394
    95916,   -149175
  -157035,   -252937
    30441,    -74474
   539214,   -414942
  -206987,    217980
  -236494,    -95350
  -312599,    328446
  -332350,   -138806
  -372774,   -240097
   226083,     49994
    59464,     69570
   219498,    -23024
   239867,    169865
  -194620,    -13528
  -101335,     71995
  -126783,    230890
  -128126,      -446
  -101127,   -119131
    68533,     85127
   272711,     67929
   142516,   -115431
   -83794,    170640
   -99772,   -107857
  -137556,     87159
   144318,   -205921
   127675,    261214
   193335,     28704
     9444,    221191
   150404,     42909
  -136308,   -249158
   -19947,   -306426
   -30894,    -26301
    10629,   -184188
   115952,   -134537
  -101420,    110480
   -18820,     49834
    13969,     97638
  -207863,    133975
  -155030,    -25088
   -37444,    -97771
    31875,     97913
   176306,   -167826
   101179,     77910
  -107641,   -119421
  -120757,     89099
    11849,   -209272
  -185627,     39024
    14394,    106463
   -32242,    253880
    82124,    116770
   -43861,    100646
    67139,    -49043
    74884,    -37317
   -14290,    -24028
    76917,   -131463
    50011,    -49371
   -45479,     45861
   173822,     65711
    79653,     38121
  -118198,     42439
   -64155,   -133286
    18541,     62233
   -55532,   -238672
    29555,     78371
    28228,    -37175
   -92506,     76227
   114454,   -110090
    -2825,     26192
    25827,    -94396
   -54329,     87435
     2342,     50627
   -76497,    -60299
   -92540,    -33250
    -6221,     17298
    19499,    -11311
   -83852,    -54507
   -50138,     23170
   -61374,     48509
    21896,     80103
    78884,     66602
    85766,    185904
   -12820,    -94530
    98603,    133092
    43171,   -140983
   -44887,    -59870
   -28673,    -73021
  -130028,    112323
    52949,   -139606
    16745,     51660
    82504,     45805
   115692,     45286
    64549,     77330
   -47628,     -9511
   -10792,   -112805
   -34493,    -56448
    20709,    -37863
    48802,    -73376
   -15514,    -41225
   -98311,    -32627
    27202,     52657
   -56530,   -104658
   -41518,    114683
   -69925,    -14859
    36893,    100251
    45919,    -37315
   -20047,     89791
    42088,    -62098
  -118159,     92849
   -60719,    -72089
    21370,    -73114
    13334,      -236
    46020,     56550
   154598,    103926
   -16973,     65313
   -86232,    -18055
   -20940,      3027
   -25746,    -21657
   -34505,    -64747
    82087,     58375
    -4536,     -7462
   111376,     71767
    79166,    -48100
    61993,     22013
   -42386,   -137731
   -31622,     35337
    36663,   -138769
   -50401,      1085
   -23211,     -1460
   -30190,    110070
   -72252,     -1388
   -77175,    -64963
    17318,    -31728
    22340,    -24088
    80149,      7160
    74622,     87991
   -37599,     14865
   -56605,    -29221
    -7574,     51166
  -104821,   -100934
   -21384,    -25627
  -101490,     24179
    43143,     96111
    64140,    -29471
    53148,    162543
    37732,    -19042
    36712,     62725
    11328,    -71573
    16103,    -42472
    27623,    -47167
   -25944,     59576
     5908,     60489
    -3755,    -32540
   -36752,    -54169
    27473,    -13401
    67163,    -60257
    41889,    -37003
   -25030,     48963
   -48248,     -1390
    55466,     38918
   -63751,     -1160
    25805,     -8678
   -35288,    -70866
   -41642,     36472
    20457,   -131129
    39236,     28921
   -58439,    -15972
    -5412,     70657
    17825,     10345
   -74093,    -20363
   -20391,      8729
    -2664,     71212
   -48942,     53559
    -3866,     41913
     5687,     26718
    43503,    -16299
    82947,      3085
    77864,    -31050
    29435,    -37284
   -99813,    -22957
    30881,     31109
   -24475,    -14155
   -18763,     71575
    -7024,     19333
    44624,    100928
    -2575,   -100669
    66449,    -29691
    28443,    -50378
   -13312,    -53067
    47757,    -10452
      385,     -9727
   -41113,    -43702
    10579,     35482
   -64642,     62863
   -44263,    -58051
   -87201,    -11312
   -41988,     -1176
    52224,    -22747
    32134,     23554
    35244,     59185
   -33511,      3724
     2660,     28318
   -30834,    -42313
    20557,     23174
   -44062,    -20543
     9792,    110558
    14955,     14598
     9836,    -35704
      122,      6888
    -8091,      -440
    21240,    -46993
    24085,    -16576
   -19182,     35059
   103506,     18621
    30802,    118856
     4136,     24997
     6778,    -57201
   -44359,    -67114
     1991,   -102461
    57214,   -102905
    12219,     -3574
   -83079,     14901
    26310,     86624
   -46108,    -21391
   -24140,      8575
      475,     -1961
     8355,     14938
