real, imaginary
  7137554,         0
  -121818,   -359191
   -96248,   -156547
    43867,   -194005
   140314,   -314066
 -3484389,   2702355
    92281,    596340
     5001,    103447
   -38932,    138716
    90613,    318101
  -459740,   -374372
  -101676,   -631096
     5625,   -148564
   142706,   -164305
  -145720,   -163909
   217141,  -1583530
   -45389,    449156
    19994,     38328
   -34941,    185579
    45646,    250285
    -3444,    416230
    88488,   -502344
    67457,    -39912
    26411,   -104035
  -112267,   -333591
  1358535,    -19250
    85537,    378957
   -98216,     56544
   -98758,    154815
   -25050,    114921
  -822747,    397028
   -89432,   -229931
    52571,     -3086
    10466,   -164371
   148788,    -46695
    28343,    274364
   124672,    366718
  -127281,    -79777
    -8824,     61245
    -2807,    -15319
  -254021,   -283395
  -243476,   -372845
    97341,     51787
    69746,    -74458
   -60925,    207509
   -75776,   -410567
    74294,    255898
   -47585,   -107220
    52988,     67957
    37338,   -122755
   361720,    238864
    78862,   -307296
    99444,    107292
   -88981,     41630
  -160152,     -7917
   131556,   -141320
     4438,    123111
   -79995,    -51720
    56530,     11258
    82557,    -48106
  -119692,    366924
    58585,    106315
    50649,    115135
  -142308,    -61234
   103219,    -21512
  -152352,     -2665
   -45333,    -54054
  -112525,   -129493
   114742,     -8564
   -64060,      9604
   -13530,   -213737
  -145639,     71691
    48563,     97210
   -14818,    -35616
    80167,    161393
  -133730,    -33482
    61572,   -121108
    15162,   -151865
    80630,     37985
   -94386,   -148769
   349138,    -49367
    52779,    -45679
    -9184,    127113
   -68489,     79632
   -58406,     48884
  -117902,     97338
   -16010,     31785
    58952,    -41870
    28184,    -18445
    73417,    -62332
    28201,    111939
   137666,    117558
   -62966,     53916
  -136451,    -36139
    46107,    -66796
  -116665,      5948
  -186224,    -54391
    -6767,    -26485
   107073,      5894
   -38763,    121224
   -60564,   -142570
    -5579,     84799
   -15847,     -8996
     7933,   -114331
    97260,     -5684
    89161,     11251
     7961,   -130908
    28514,    -59990
     6265,    149279
  -172347,    -16803
    59480,    -50024
    11450,    -58457
     8552,     50913
    55459,    -28191
    57463,     25658
    28525,    112319
    87957,    130348
    54430,     10110
  -125688,     39737
     4197,   -104488
   -88346,     35366
    20251,    -60425
   -59169,     27195
      327,    -47649
    25722,     32102
   -18067,    -45719
   -96643,    134043
   -26550,     33923
    32507,    -32987
    18380,     39983
   -40551,    -34442
   -25148,    -85361
     2712,    -78459
    15068,    -71690
    15053,     17579
    81628,    -55585
    27291,    -40760
   -34287,     -7415
    46237,    147318
   -97679,    -20973
    35428,     79786
   -36723,    -33716
    97886,     -9006
    20885,    -61334
    52263,     27331
   -34488,     -8743
   160262,     68235
   -20521,     29536
  -129537,     60120
   -24314,   -107989
   -19868,     67149
  -112635,     -1499
     7706,     42883
    41633,    -21091
    21739,     86987
   -69306,    -97720
    22613,     74727
   -56340,     15044
    -3449,   -122651
    33642,    -38846
    88186,      2478
   -72755,    -47128
    -9766,    -53529
   -11891,     71645
   -45162,     48957
   -38494,    -24256
    28936,    -89129
    -6049,    -18277
   129411,     -1709
     2530,    -15925
   116964,     80745
    17359,     66426
    76579,    -14926
  -104795,     17376
   -15591,    -10481
  -131261,    -17075
    84262,    -59877
     -604,     31608
   -12646,     56343
    18819,    -19407
    30403,     32032
   -68100,    110462
    -6784,     67276
    -3191,    -54186
     -557,     10132
   -41545,    -86140
     6910,    -23678
   -46848,    -12633
   -34684,    -78455
    22910,     14704
    51300,    -10146
   -35792,    -22118
   -40984,    -23320
    49761,     81038
   -18834,     -8653
    40916,     44892
   -10166,    -33732
    20565,    -62065
    76478,    -55916
    -6437,     13290
    -9749,     16345
    68276,     -5280
    55820,     11055
  -103978,     75063
     5110,    -13624
   -48889,     42400
   -14805,     29526
    14932,     22587
    41846,     41612
     4556,      6478
   -40748,    -36944
    -2829,      8562
     1442,     64311
   -48078,   -101782
    -6518,     -6361
    42179,    -60868
   -21893,     43272
   -83059,     -7678
   -18413,     40458
    -5926,     25155
    -9402,      4608
   -23633,   -101194
     8163,    -37122
    94506,    -19195
    23634,    -41134
   106179,     39616
    21112,     82121
   -31722,    -51836
   -20308,     -9120
   -47135,     28938
   -83449,     26040
    19199,    -88297
   120178,      7049
   -32612,     82155
    84676,      5732
   -17389,     33568
    -2649,     96249
   -37136,     25448
    38335,    -23347
   -74554,    -19380
   -33079,    -65221
   -18320,    -46046
    28360,     64839
   -92466,    -42266
    17615,     47149
    -3428,    -43794
    12473,     17596
   -86530,     -2820
    60477,     36494
    -4459,    -42647
    84467,     14737
   -37796,    -28018
      905,    -58700
    12704,    -53459
    -5641,    -31046
     -802,     25037
