real, imaginary
  7081468,         0
   653606,   -281185
  1514905,  -1140549
  -347288,   1016012
   697168,    738815
  -495210,   -681569
  -189309,   -172038
   286291,   -849473
  -182095,   1949152
   645495,   -628003
  2001852,   1469070
  -148489,    183095
    12453,    -18151
  -322775,   -442953
 -1304156,   -406365
 -1243048,    -54783
   239345,   -425772
    70432,   -460757
  -853338,   -502814
  -768319,    287523
   444084,    157506
  -377572,    116116
  -263010,   -250794
   -97779,    293089
  -214014,    649613
  -168624,    108651
   384887,    487846
  -338932,     23965
    -3609,    577207
    59451,     65909
   128567,   -606404
  -448649,   -137466
  -236280,    324771
   145047,    560720
   -64557,     85634
  -313976,    413370
  -164139,   -172056
  -335074,    -67748
   -44913,    -90448
    13837,    298790
   -14087,   -470709
   -66605,   -152474
   -66115,    341097
    27464,    -94243
   168029,     79730
  -161818,    159545
  -129560,    -11710
  -144676,    -40449
   -90868,    193148
  -212257,    367235
  -506270,     70213
  -204428,    483464
    -2386,    174419
   139620,    -95260
     8111,   -211707
   -21268,    476422
    -3848,     45383
    88840,     69518
  -114818,     21166
    71571,      4544
   -29594,     72919
   -88289,   -110242
    33912,     16888
    62555,    -80230
    68512,     -6637
    84548,     33410
  -181266,    118049
  -125798,    232742
   -89498,     77770
   267884,     57677
   -19484,     55689
   -69543,    141227
   -97365,    -67162
  -117058,     63086
  -305694,   -179093
    31644,    -69731
    11764,    164772
    -2070,    -72483
   -11177,     -8218
    -3323,    -43460
    69990,    244283
    45248,     23503
    23292,    112331
   -23359,     52907
   -89350,    -49326
   149303,    -39951
   151530,    182936
   220212,     40333
    12282,   -159519
  -127710,    -72234
   -80124,   -109181
    68302,    -36642
   -68598,       832
   -61025,    -17979
  -104838,     93823
  -141075,   -109779
    83049,    -18236
   -41882,   -197004
  -116230,     42400
   -88551,    -22185
   226865,    -75684
    88650,   -165016
   -91444,     62218
    81463,    152523
    67120,    110572
  -147108,    -94078
   -35593,   -191264
    21198,      5119
  -134173,     18772
   -57801,    102422
    27873,     35078
   -68810,    -85106
    41895,     -1169
    68588,   -107977
    99130,    -11920
  -178240,    -76146
    77817,    -74340
      908,   -133793
   -28377,    -62045
   -19733,    -25522
   -37900,   -119029
  -139385,   -164507
    -8290,    -90161
    95708,    -16827
    18709,   -128794
  -122407,    157665
  -177528,     90892
   -69997,     31723
       37,       -91
   -19392,     32969
     4368,    -25961
  -123908,    -95618
   -19114,    -25751
  -126297,    -73808
    43383,    -79000
    41377,     55078
   -58989,    -32077
   -61115,   -123543
    19965,    -17698
    76828,     66827
    14025,    -97180
   -43137,     67114
  -153205,     -8550
    -8014,     -3894
     6761,   -153957
    71083,      -827
   -10095,     56047
    10237,     -2703
    12507,    -85025
  -159965,   -105253
  -118737,    -11461
  -102975,     88758
   -74914,      9309
   -50945,    -48017
   -88792,    -52640
     1832,    -44996
      546,     48117
    30655,    109917
   -50680,    -84538
    55723,    -11317
   -19316,     10908
   135773,     73549
    27787,     44957
    35266,     75964
   -77290,     12489
   -55222,   -126760
    48118,     -6842
   -36533,    -12897
   -67933,    -69109
   -51780,     32050
    37224,    133496
   124531,    -88726
    -2763,    -53915
   -68299,     37990
   -65914,     19168
    41143,    -88209
   -14574,    -88942
    81723,     -6549
   -52105,    -10064
    17715,     31889
   -15464,     26141
    34257,    -96385
    19588,     41818
    17322,     54099
    78663,     72896
  -121701,     52141
   -28542,    121241
    87836,     26238
    55587,     24488
   -24715,    -70458
    84983,    -32177
    60807,   -113571
   -13878,    -80179
    98679,      3583
    83278,     14307
    13768,     -4624
   -61580,    -68782
    71464,    -80458
    20655,      8146
    -4720,    -33505
   123215,     11111
   -69813,    -16356
   -20628,    -10798
    11321,     -1901
   103785,     34260
     6776,      2205
    83952,      4412
     6188,    -80821
   -28206,    -22653
   -51328,     38784
     2149,     -7481
   -21158,    -15399
   -66927,    -60514
    77352,    -14203
    99703,    -64816
   106792,    -53560
    45195,     27468
   -21224,     36772
   158983,    -18481
    39028,    -25777
    25936,    -85419
   -15215,      5222
    90789,     42968
    12934,    -59339
    27512,   -140216
   -46530,    -69071
   -75953,    -13116
   -42653,      3088
    11112,    -74240
    30680,     34827
   -61691,    -20440
    97951,     13705
   -13379,     -5886
   -73984,    -27760
     3820,    -63192
    20164,    -31452
    48045,    -61446
    42951,     13549
    95035,    -35613
    -8236,       128
     1157,     56241
    55381,     29449
    34287,    -55020
   -65984,    -15864
   -72840,     23983
    33579,     57807
   -16033,    -18812
    96241,     29250
   -56347,    -83498
    46742,   -109455
    -5251,    -20477
    22860,    -71852
    -1378,   -100967
    -4246,     65567
    18117,     28513
   -37081,    -66779
