real, imaginary
  7069354,         0
   516658,   -203400
   205443,    647995
  -252350,  -1791971
  -999374,   1021208
 -2338507,   1609939
  -547711,   -245801
   919995,  -1257224
  1019120,    215554
   406552,   -470708
  1116751,   -497611
  -182486,   -712041
   841550,   1219229
   712898,  -1641241
  -366797,    173812
   523092,   -732424
    59291,   -666172
  -130237,    508401
  -192055,    304346
  -305390,   -167192
   120499,   -377540
  -199662,    -85990
  -252322,   -454704
   119376,   -282126
   227390,   -214726
    69979,   -246776
   275649,   -125458
  -288134,   -774240
  -286137,    -64868
   115962,   -461038
   129616,    165114
  -403673,    -44536
   165513,      2093
  -259758,    -58751
  -229820,    227669
  -427348,     97448
   180038,    -72904
   -40764,   -165762
   -34937,     36900
   245617,   -180844
  -517741,    -96952
    36119,    -60842
    -4410,   -171544
     6178,    -40311
    -2757,    -69440
   -73868,   -203552
   216186,    279449
  -233350,    169791
   141588,    172456
  -101821,     66060
   304818,   -106952
  -216034,    -68960
   215327,    149939
   -20591,   -104090
  -134264,    -76930
   278800,     -1414
  -172862,   -220138
  -138555,   -233803
    29891,   -105213
   139730,   -102732
    34838,    136833
    29926,   -125518
   121916,     90342
   -97525,   -200984
    71536,     27196
     1398,     42472
   103723,   -156362
   -35201,    -37720
    93475,   -152404
  -266402,     62270
  -159333,   -265515
  -128823,    -71510
     -861,    -66147
   -33421,   -148334
   -47368,    -53158
   -59152,    -64649
    23506,     93275
   -77696,   -159216
    19273,    239472
    60393,   -234302
    -1478,   -114507
    -9190,    149996
   -23202,    -40949
  -240518,     64578
    42116,    -47952
  -143141,     45922
  -106885,   -120203
   -77233,     18171
   -70178,      3975
    54757,     65065
    35183,     24094
   -25282,     22552
    38079,    -58959
    46906,   -150072
    94064,     91144
   -28360,      8601
   160991,    -36980
   -80708,    -18054
    31252,     61625
  -146388,    -28928
   -32072,    -23878
   -58072,     32136
    99497,    -24896
    61939,    -28079
  -136787,      9999
    77489,    -46566
   -32550,   -155690
    31270,     64009
    80072,   -166592
     4737,   -136074
   107591,    -50203
  -110752,    -25339
    -5142,     21573
   -99606,      1024
   -15027,    -62324
   -51451,    -12949
    47734,    -19415
  -167608,      3733
   -16718,     19546
    38074,     -5015
   -93716,    -51068
   -65548,    -50396
    29687,   -173478
   -75987,    -49088
    -6997,     24329
    -1396,     -6468
   -44079,     -3530
   -61814,    -16034
   -32516,       252
   -25993,     74001
  -101747,      5674
    58719,    105690
    74302,     -2305
  -102722,    105871
   -15350,    -60283
  -101671,    -27095
    46531,    -12728
   -51804,    -49513
    56887,     -8110
   -24994,    -36426
   -23488,    -62126
   -31442,     68754
    17834,     48854
    -2994,    -42299
    36163,     -6652
   163079,     57036
   -75153,    -47293
   -12477,     82071
    47653,    -30750
   -41847,    -40875
     -958,    -46594
   -22250,    -92077
   -50329,    -77971
   -42010,    -37933
     4096,    -13549
   -62174,     58745
    -8800,   -156021
   -33229,     -9015
    52699,    -55455
   -32202,     32833
    26941,    -42549
    29717,     47969
    -2268,    -21796
   -40667,    -70636
  -121926,     18340
   -35466,    -73307
   -51653,    -28297
   -23140,     19292
   -70822,     39292
   -77873,    -76895
   -80159,    -17912
   -33657,    100020
     1236,   -115377
   -24126,     79478
   105492,    -64567
   -19179,     29119
   -24658,     -1427
   -16904,     62943
   -79512,    -27957
    77545,      5952
   -51246,     -1583
   -64253,     23116
   -27537,     15903
   -51505,      9872
   -24183,    116785
   -19731,    -38359
    31298,    -60103
   -22370,    -12440
    90080,    -41524
    12998,     18836
   -12664,     -9316
    59476,     -7298
   -17955,   -111097
    18085,     36548
  -112928,    -52395
    80571,     13586
   -48981,      1762
    -2250,     87491
   -22879,    -44248
   -88128,    -37186
     -547,      4740
   -35967,    -67989
    54059,     16018
   -30103,    -71723
    -5281,    -87651
     1188,     -2726
   -72178,    -70993
   -85045,     14463
    15321,    -52825
    45722,       604
  -112764,     18579
    35290,     54847
  -107935,      4586
   -45176,     54158
   -16038,     47470
     4069,    -49467
   -77991,    -10265
    16203,    -47496
   -19117,      3095
   -66052,     56931
   -44771,    -73294
    -9833,     23692
     7161,    -72911
   -65706,     47949
    20941,     20793
     9484,     72413
    -5176,     56206
    46457,     27296
   -50676,     55200
    15610,    -63902
   -42375,     12168
    78946,     43504
   -37285,      -511
   -29287,    -56341
   -17217,    -10265
   -18516,    -31711
   -91567,    -49970
    27402,     53072
    49776,    -67738
    10047,     15493
    38474,     26195
   -12960,     15090
   -66671,    -21165
    85237,     -1675
   -14229,    -14544
     6477,    -13436
   -30016,    -84542
   -59324,     11986
   -46908,     24279
   -90988,    -51820
   -60707,     12631
    -8105,    -69703
   -36634,    -42484
    -4113,     12299
   -58856,     66466
    39991,    -35492
