real, imaginary
  8066162,         0
  -902218,   -330817
  -446598,   -598479
   -95876,  -1255784
   338768,  -2718868
  -487201,   1268101
   204952,    598475
  -445657,    240572
 -1197620,   1668884
  1319912,  -1000687
  1294759,   1048456
    51552,   -350059
  -846722,    434213
   680639,    606309
   564302,   1088926
   165897,   -507645
   174466,     60923
  1174161,     42592
  -176438,    946171
   145687,   -371919
   165411,    -15574
  -181974,     38001
   228236,    217825
   -59865,    474519
   509829,    159155
  -101769,   -321133
  -511562,    279527
  -377629,    239867
   321067,    405897
    60366,    188577
    61744,    374385
  -441298,    225972
   209553,    261848
   -37008,    -36107
   -95762,    180984
   286971,    218353
  -335235,    319698
   130509,     63580
   176143,     92347
    34827,    -38729
  -194271,   -293486
    59352,    -11211
   -85051,    323481
   -49619,     80092
  -320186,   -259032
   204756,     23127
   -49009,     65521
  -168007,   -161254
   -90725,    140007
  -168999,     30304
    36499,    222051
   -58272,   -138998
   -44390,     83974
   259515,      -471
    42283,    191738
   -90505,   -174121
     2523,     96178
    80730,   -132810
   112288,    234904
   164963,   -110264
   176408,      -187
    34598,    -76275
  -181386,   -170345
    76105,    127542
   123479,     63180
    58057,   -159000
    71874,     70522
  -103074,    161294
    -3677,     -8072
    86428,    -92440
    52088,     -7057
  -104703,    272726
    25047,     80176
   131000,    105483
    94429,    177837
    74563,   -152394
   -55689,     86084
   107631,     82013
    72045,    234796
   107849,     89454
  -112039,    -92187
   142467,       185
    43554,    180724
   101410,    -97289
  -146228,     29497
    29948,     40735
  -121118,    141447
   -14424,    -25641
    84309,      -460
   -28458,     88836
   -42646,     16003
   -94663,       -56
  -117211,    200700
    -5933,    -59090
   101646,    105915
   -14780,     58080
    18674,     85327
   -58363,    -80605
    40356,     54980
   -60093,     30860
    32223,     27771
   160751,    -86594
   -72358,     52972
    36110,     31928
    -1772,    -86884
    14374,   -125234
      282,    -63683
   -51296,    132817
   -49027,    -10566
   130356,    -29498
   -50699,    -25639
    -6590,    -20419
   -52598,    -73939
    71856,     90147
    58137,    153012
   -24078,    -61686
    40786,     10217
    62469,     32946
    63364,     71249
   208319,    -73386
   -77125,     45130
    -6514,     -5394
    76518,    123562
   128365,    -56603
    54958,     29502
    72924,   -101980
    -1490,     63807
     4996,     50506
   -65624,       -74
    86962,     10302
    38951,     11371
   -17072,     62056
    28494,    128089
   -32826,    -36130
    42576,     16779
   -70683,    120949
     -894,     53124
   104559,     65618
    69370,     79580
   -59603,     76852
    10456,     -9304
    78151,    -79758
   -29505,    124686
    20133,     33501
    29788,     16751
    69848,     29046
   -96876,    -74623
    45113,    -17358
   -62036,     -3175
    25134,    -15275
   -61740,     68621
    19469,     -5303
  -106218,    -14492
    20385,     10494
    48421,     -7508
    12583,      5907
   -79186,     -2737
   -54829,     37984
    36634,    109360
   125462,    -90286
     9191,     28979
   -10693,    -74700
    79360,     47424
     3597,     29416
    -6639,    -21166
    64589,   -127595
    73936,     31344
    39104,      3496
   -29571,     -6813
   109240,    -86344
   -39811,    -35072
   -89284,     21139
    74143,      4259
    89030,     73614
    17857,    -38921
    -4732,     25140
   -46195,      8038
    79050,     19937
    31988,     18009
    43341,     96108
    56490,     33909
    23647,      9855
    45279,     37042
    68443,    -21236
    15548,      8623
    82603,      7535
   -61386,     72619
   112425,      7075
   -19661,     29266
     5381,    -71498
    47706,     13545
    40690,     17167
  -143753,     45110
     6708,      7612
     5258,     59720
    57343,     34561
   -65068,    -43529
     1244,     14168
    43164,    120469
   -68185,      4802
     3711,      8520
    10170,      9624
    44207,     32806
    39650,     44542
    12724,     -8468
     3895,    -67566
    -6586,    -13040
   -54532,    -14017
    37898,     54420
   102343,    -52799
   -28824,    -52276
   -40196,     -6091
   -55417,    -52396
    69959,     14839
   -40579,    -68526
    37868,      4964
   -37517,     72068
    14362,    -10570
    20272,    -61383
    82037,     27865
   -40579,    -41000
    16274,     24295
    50376,     49627
    75468,     48468
     9122,    -27485
    71194,   -126549
    42028,     79253
    63577,    -21292
     3695,     -4181
    13183,    -20219
    43668,     13734
    75543,    -28629
   -10392,     -1640
    54744,    -59852
    -3399,     75523
     7708,      6466
   -57708,    -12732
    42848,     47554
    78555,     29221
      397,     58936
    26497,    -13915
    -4699,     56006
   -37840,      7339
    47897,     29561
    59655,     70378
    45806,     26415
    49133,    -64472
   -32664,     49247
      368,     26778
    35897,    -58021
    13764,    -36904
    30661,     44721
   -97427,     50643
    85311,    -38247
   -22386,    -45851
    -9035,    -27528
