real, imaginary
  6665469,         0
 -1185277,    -31746
 -1385537,   -969666
   597988,   2039683
   708735,    233239
  1640435,  -2592056
   338379,   1753483
   414019,    431893
 -1000881,    666107
   627193,   -359038
   555490,    415762
   745871,   -158622
  -196206,    319715
  -258531,   1447149
  -286191,   -293383
     3311,    402343
   427349,     34059
  -179507,    640746
  -366630,    -39197
  -195351,    728295
   -14834,    472768
   -92916,      3267
  -140077,    259965
   -16564,    102347
  -189724,    126893
     8539,    290628
   222379,    451291
  -308178,    -57704
    76970,   -315338
    36011,     75527
   401124,     62600
  -107889,    172964
   287356,     96682
   -30934,   -265591
    20034,   -238397
   287762,    -79643
   129165,    285813
   145221,   -162340
   -70602,     13432
   278518,   -137396
  -207935,    -10344
    15843,     15141
   102571,    161583
    21814,     30277
   -27416,     11330
   -88729,    200501
  -138976,     90844
  -226999,    100109
   129789,    108664
   138365,    249160
  -268606,    135679
   -86667,    229227
  -163113,     79118
    63453,    134044
    36173,     80155
   167728,    219366
  -123441,     51195
  -165021,     83458
   232386,     42153
    12427,     40276
   177087,    -13500
    21723,    -73475
   183407,    -14114
   -85541,    -10535
   144171,     32115
   133675,    -82409
   -16684,   -146672
   132377,   -114611
    67654,     -8163
     3947,     65644
   -94108,     14128
    98233,   -145522
    18203,    -58098
   -55759,    -24649
    51185,    185843
  -104061,     56048
  -103811,    136315
    15093,    -49622
    -2216,     80603
   -89272,    148604
  -111276,    135269
   106780,    159275
  -104253,     60312
    23674,    179412
   -44536,    -30793
     9280,    155055
     2209,     81516
   143624,     89419
    57288,     61587
   -95321,     13216
    70710,    -53825
    80343,    -73084
   129222,     83406
    72149,      -633
    76195,    -98789
   -58620,    -25103
    57297,   -116985
   114222,     -8459
    81567,    -29059
   -12807,     17700
    50256,   -131550
   -40226,    -28076
   -14227,     86408
    15929,    -63752
    37525,     58974
   -19964,    -33870
   -26002,    123387
   -33474,      6587
  -101029,    188521
     6151,     25217
    54436,     -3370
    16315,    139242
   -60627,    119998
   -36832,    104115
   -24266,     26758
    65535,     96626
    63481,    -19442
    41305,     61394
   -64423,    114795
    57350,    -18370
    30586,    -18797
    94603,     -4696
    13034,    -28571
    43365,    -74930
    34102,      6451
    43795,     51410
    85582,   -118178
   -23708,       304
    65422,    -98425
    -8930,    -35050
    90166,     -1361
    -2963,     97637
     5846,    -34114
   -14687,    -93116
    16568,     49633
    53885,     15824
    -5802,     98638
    20751,     54393
   -21515,     42759
   -18900,    -55896
    20390,     94256
   -16542,     97876
    32377,     43243
   -17983,     34764
    46123,     71124
   -50955,      -166
   -33162,     38270
    58635,     50508
    12708,      1713
    79005,    -10855
   -55977,     52415
    24187,     -3247
   -72461,    -64129
   127365,       530
    63174,     -6121
    -5504,    -11050
    -7352,    -21126
   -18625,     12686
    59040,    -61890
    29092,      1475
   105925,      7874
   -26595,     -5486
    -6343,    -34720
    55479,     65991
    27194,      -599
    35427,      9379
    41421,    -18440
    46745,     31740
   -11594,     26007
    12718,     72747
    58629,     50989
   -40967,    -48755
    75703,     22929
    10246,     22368
       92,     99430
   -61484,      -557
    42284,     21190
    10310,    -59113
   -34819,        75
    39026,     51971
   -52546,     23038
     5541,      7202
   -15068,    -31156
    49277,     -1615
   -67194,     -9590
    17064,      3766
    55211,     36935
    12146,    -11984
     5518,     14652
    30423,    -39357
     4092,     -4626
    54537,     20544
   103895,     26254
    57860,     66179
   -35736,    -38077
    48272,     29700
    69734,    -46900
    52378,     88965
    79537,      2881
    34749,     19142
   -12245,    -10644
    -9925,    -18978
    87805,     39905
     -452,     -6195
    10951,     33449
    10572,    -53947
   -13532,     26341
   -75258,     14689
    10776,     -3959
      -90,    -14733
    -9283,    -21938
   -11981,     22077
   -26795,     11424
   -81554,     34847
   -13797,     -8346
    69843,    -57873
    -8501,     49342
      386,     11576
   -19240,     50014
    35618,    -16500
    13015,     37516
   114204,    -31734
    23144,      8772
    11412,     65356
    61569,    -14994
    81277,     39696
    58717,    -16414
    43007,     18853
    72498,    -73462
    37233,     50572
    54632,     25051
    65568,    -12825
   -12175,    -17989
     9761,    -39817
    23191,    -43150
    27089,     14256
   -17829,     62939
   -35458,    -31100
    -8548,    -69959
   -75612,      1652
    28652,     -4384
   -51598,     15595
     2531,     41487
   -63777,    -12929
    -3896,    -35775
   -35609,     20490
   -31076,     67396
    47330,    -31791
     4831,     39467
    63960,     15904
   -25351,     12555
    36577,    -11184
    32225,     42964
   102549,    -16740
   103650,       -45
    29724,     47648
