real, imaginary
  4924049,         0
  -611498,   -560755
   182041,   -523633
  -849131,   1361229
  -252778,    606547
 -2069006,   -143764
   979250,     86678
 -1556270,   -425839
   550741,  -1105777
   463986,    730682
   602544,    131407
   827188,    294316
  1459676,    358513
  -595576,  -1111680
 -1342993,   -303372
  -446394,   1110497
   -78452,    -44532
    55729,   -550677
  -412884,    614662
   587731,      6887
    14864,     30263
   217845,    -94949
    95077,     58527
   203047,   -498290
   -19070,   -238959
   103294,   -169985
  -380370,     51851
    45963,    390542
   145014,    448247
  -335635,     80232
    62755,     53239
   -57602,    241231
    89695,   -657199
    17521,   -212073
   -69977,    -78902
   -54038,    103547
   377048,     49310
    -1086,    152049
   -11294,   -219581
   -66833,     60157
  -190336,     36093
    -6536,    140663
   194294,    144520
    55037,   -220093
  -251492,    143243
   -38885,     44382
    98930,     23975
  -143275,   -200962
    69236,     23399
   331227,   -261715
  -116743,   -106420
  -103629,    -56271
    79615,    319105
  -135932,    165501
    11709,     64409
    56879,    142494
  -147587,    -62344
   180335,     -4703
   155394,   -240488
  -165746,   -169239
  -142931,    -34764
    95386,    213129
   -35109,   -190645
   -88687,     18300
   -63004,     26876
    99094,    127459
    62818,     67882
   150666,     52785
    90584,     68913
   -88986,   -115705
   -90409,    -91618
  -226571,     25104
   -52083,     21389
    63543,   -153033
    76129,     74395
    10491,   -124970
   156805,     15766
  -129483,     82049
    44875,    101160
    98276,    -14607
  -106361,    -15466
   -28320,     29253
    88143,     12195
    15453,    -24333
   -68174,    -46251
   -12515,       309
  -153463,    -15131
    69488,     74276
    -7523,   -180169
      503,    -65713
   -96965,    140392
   225396,     88926
   119812,     11400
   -23139,     89162
    57150,    -45037
   -15355,   -103835
  -219933,    -57978
  -123539,    -24701
    82211,    104647
   -48535,    -11691
   103423,    -57373
   -68934,     75219
    63063,     57595
    63912,    -19466
    87105,    -50917
   -22565,    -49357
    25461,    -38611
   -44979,     12230
   -21254,     69299
   -54744,     28571
  -105491,     37473
    24387,     79781
   -33579,    -39361
   100208,   -122094
    -4487,      4965
    35960,   -105778
   -15204,     38968
    82956,    135622
     7872,    -30622
    15435,    -43730
   -65208,     72319
    -2648,    -76656
   -43225,    -34833
   -86400,    146190
   115576,     11205
      301,    -52284
   -78335,    -35914
   -56415,     82187
    98413,    -32688
    56901,    -26403
    72177,    -93180
   -27510,    -21862
    39899,     26025
   -44063,     68887
   -87084,     -7827
   -56358,     91159
   -42641,     98025
    43481,    -71374
    59467,     12220
    18559,    -68697
    23683,    -47913
    50123,    -33862
   -85676,     21274
      814,    -37881
    20505,     79808
   -13157,    -77942
   -44773,     27399
    18345,    102922
    56185,     40240
     6804,     18968
    20514,    -19076
   -14029,    -64244
  -133821,   -104692
   -41875,     66855
   105847,    -24626
    18136,    -43865
    11695,    -46043
    41817,    119249
   -28261,    -37936
     8289,     28716
   -37559,     48182
   -48702,    -11159
    50173,     21552
    26977,       -10
   -16818,    -44552
    -1632,     -8831
    19779,     31080
   -38883,   -118288
   -26712,     16536
   -17112,    -15101
    65382,      2698
   -26037,    -48185
    -5508,     90820
     7107,    125542
    80434,     47736
    46546,    -69122
   -90885,    -59338
   -49565,    -49493
   -12040,    -56361
   -42348,     29132
    -5328,    -24002
    88692,     33571
   -98453,      3649
    42761,     52409
    55845,     17940
     2597,    -15305
    13799,    -20780
    68683,      9683
   -40863,    -46331
   -48702,     22833
   -15849,     35951
   -81075,    -20166
   -11050,     24328
    -3533,    -41436
    53391,    -20212
   -12668,     -8526
   112307,    -26274
   -39354,    -13696
   -51558,     81349
    42664,     70040
    74738,      7040
   -72107,    -89915
   -32363,    -28928
   -18196,     47562
   -30391,    -26853
    43349,    -18676
   -68580,     44311
    20045,     -9747
    -6440,    -14723
     6979,      6266
    16631,     25705
   131645,    -20335
     1069,    -27673
     5614,     -2987
   -54998,      5791
   -65976,     12066
   -54513,     46047
   -40466,    -19109
    15944,     -9770
     7278,     62064
   114705,    -61761
    29614,    -32769
   -12348,      4193
   -23798,    -20016
    23881,     -2235
   -60815,     59392
    57863,    -64751
   -37203,    -13632
   -83037,     67804
    52255,     68003
    41791,     17497
   -35728,    -37002
   -17244,    -10655
    19294,    -72271
   -37975,    -28141
    20711,    -18173
    26167,     56749
    91057,     -1137
   -16800,      8835
   -38074,    -28667
   -39578,     89484
   -26552,     -1269
    -3495,    -44931
   -22131,     42162
   -13713,      -379
    62466,      5622
    40873,    -13173
   -38603,    -45349
    -3810,    -53961
    -3272,     71423
    34733,   -101262
    -7939,     -1937
   -25300,     33597
     4646,     50592
   -27038,     44118
    -4881,    107138
