real, imaginary
  7370605,         0
    19427,     75446
  -134794,    117970
   -63605,    183920
  -103525,    334542
 -1489458,   4709363
    42468,   -419615
   -25217,   -255695
  -101222,   -196736
   -67977,    -92103
  -832117,   -520710
   104855,    135394
   -84007,     62350
   -38694,     91693
  -207142,    167338
  -977343,    894016
   205633,   -327860
    85914,   -294966
   -23744,   -212145
   -73118,   -175561
  -313328,   -719903
   106007,    291417
   -19508,     44638
   -20174,     36143
  -167023,      4437
  -460201,     23364
   251437,   -178157
   197314,   -186544
    42760,   -168359
    17735,   -168551
    43895,   -609849
   -29070,    416273
    -7329,     67598
    49594,     29867
   -56270,    -48405
     5847,   -107775
   168170,    -66839
   204958,    -37797
    73232,    -81518
    98020,    -80847
   245366,   -281368
  -229173,    397021
   -16237,    122536
    85251,     46826
    34437,    -57828
   153418,     44837
    45988,    -76690
   117605,     64357
    31541,      4282
    85674,      6496
   162440,      5031
  -341835,    210559
   -56575,    104694
    64503,     54468
    56246,    -20616
    83740,    149381
    10685,   -173902
     4797,     98851
   -31422,     29501
    34564,     72476
   -11641,     75832
  -302177,     16461
   -88820,     46288
    72180,     45379
    31737,      4923
   -28327,    102433
    83013,   -228837
   -89232,     67032
   -84010,     26006
   -20257,     71328
  -111872,      -612
  -143429,    -81388
   -48973,    -44769
    75673,     37951
    18719,    -17084
   -51314,       709
   188781,   -182838
  -123419,     12014
  -100714,      1151
   -34868,     24661
   -75420,    -90519
     4389,    -40908
    17663,    -77421
    75137,     41855
    14873,    -30893
    32740,    -40464
   210849,    -43744
  -110786,    -35465
   -99520,     -9801
   -14237,     23894
    28419,    -91598
    45631,     57389
   102341,    -79665
    55456,     54214
    19399,    -25374
    71155,     15916
   117981,     72178
   -82686,    -42125
   -94979,    -31688
    10844,     32300
    77719,     -9255
    -8997,    121579
   139934,    -37780
    19450,     47262
    -4499,    -12758
    38888,     64835
    -7772,     71783
   -65340,    -31606
   -81082,    -60740
    15673,     63675
    45116,     51855
   -74693,     79810
   141636,     17504
    -8444,     18050
   -43990,    -19539
   -38273,     81760
   -65832,     -9097
   -49645,    -23323
   -29999,    -78559
     7472,     68205
   -18757,     45210
   -64273,      5852
   116481,     55672
    -7769,    -28251
   -73540,    -55874
   -90745,     31526
   -31381,    -79234
   -42945,     -6483
    32934,    -65349
    -3572,     55813
   -35536,     -9280
    -8374,    -30649
    73113,     67479
    14748,    -32594
   -61234,    -98667
   -66170,    -29773
    40581,    -69323
   -46613,      5865
    80933,    -12058
    11473,     33679
    -2201,    -52365
    36441,      7030
    26000,     57556
    19021,    -19568
   -19732,   -122040
   -15881,    -34332
    65044,     -3387
   -49311,     12512
    86511,     48479
    25082,     42357
    35337,    -48720
    23874,     57465
    -4883,     23324
     1865,     -1464
    24673,   -106142
    13724,     10184
    25872,     55008
   -49145,      4180
    41806,     98710
    30234,     55156
    37685,    -27782
   -43472,     53927
    -9147,    -11112
   -34488,      1335
    50087,    -59476
     -845,     55316
   -32522,     39614
   -35692,     -9522
   -11094,     88986
    21891,     65630
    17592,    -34111
   -76873,     -6003
    10375,    -36035
   -53791,    -27730
    44640,    -15791
   -27905,     61305
   -45022,    -15329
   -16606,    -10168
   -35228,     50159
    -5087,     59957
    10426,    -71692
   -45873,    -68560
    33311,    -22793
   -44411,    -54471
    23775,     20424
   -39402,     48834
     2296,    -51683
     1656,      7174
   -28027,      7953
   -19948,     33087
    47845,    -93061
    19340,    -74411
    29340,       192
   -11444,    -59426
    -8410,     34912
   -25501,     46433
    58127,    -39010
    -7429,     15227
     9406,     -9523
   -29972,      2615
    84026,    -71625
    50516,    -14462
     6894,     22432
    15275,    -27305
   -31720,     27815
   -13710,     68825
    75365,     14273
   -23019,      4241
    24025,      1036
   -16531,    -23944
    91316,    -20181
    19913,     52887
   -18443,     10695
     8689,      6404
   -39240,     14346
   -39861,     90802
    43830,     36857
   -19761,    -25056
    25256,     13762
    -1809,    -41459
    48745,     16584
   -47998,     67278
   -24503,    -14814
   -13857,     15900
   -33577,       929
   -79379,     71973
    13357,     14195
    16046,    -42912
    10047,      6167
    20825,    -44432
    -3276,      9925
   -92308,     37845
     6293,    -21110
   -30239,      7988
   -10534,    -11395
   -93042,     11824
    28703,    -32762
    48017,    -31070
     3606,     -9342
    34058,    -27348
   -26814,    -27382
   -84090,     -2347
    32828,      3277
   -18559,     -9539
     6617,     -5703
   -59319,    -39061
    75596,    -34551
    57189,     18081
    11624,    -16974
    33353,     -1120
    -1413,    -53634
   -70835,     -8467
    29109,     36789
     7181,    -16811
    16909,      8714
    10188,    -52661
