real, imaginary
  8170256,         0
   373699,    234052
   -47533,   -650762
  -421746,   -565821
  1756297,  -2365385
    19802,   1299295
  -455298,     88894
 -1030234,    754464
 -1039833,   1139783
   783360,    -70443
   -65065,    517316
   180105,     44673
   426332,    333170
   -95428,    185357
  -385948,    597759
    -1411,    -87521
   112579,   1198490
  1548982,   1068317
  -292797,   -354785
   -73801,    423932
  -374866,   1661727
   417565,   -289586
  -404016,   -423952
    37474,    387196
  -726739,    225727
    13593,   -129604
    43345,    -47738
   398205,     -7516
  -270028,  -1100964
   397491,   -438086
  -158663,    421915
   229327,     60138
    47247,   -147261
   295552,    170718
   142603,     -9334
  -159372,     29502
    77444,    353468
   141655,    178448
  -330001,     19491
  -181227,    182638
  -232947,     22842
   110847,    -30076
   138303,    543893
     3890,    -56779
    33126,     34393
   229225,      6533
  -175252,    100050
  -156637,    176135
   266607,    319133
   405969,    292086
  -246973,     22602
   -81927,   -107697
   -23934,    182218
   222554,     52997
     5406,   -208666
  -189597,    -22665
    48565,     73857
   -13632,    111212
    15763,   -208783
    81140,    -23928
   133249,   -131440
   -39827,     37303
   -95714,    -69697
  -165953,     44253
   146109,     -6786
  -166642,   -112155
   182595,    135459
    77395,    135645
   130280,   -215246
  -132295,    126089
   119571,    163037
   -96513,      -805
   151700,    202735
   209256,    284982
   -50823,    144989
  -245063,     52834
   198268,    212435
   -36852,     98173
   -90357,   -135973
  -102417,     67731
    -1297,     75202
   -10371,     60637
   -24310,   -134179
    96860,    -53327
   213284,   -138573
    69410,    -16438
    17539,    -23978
  -149023,      -444
   175338,     54822
   110653,    232289
   -32825,   -264601
   -79640,      9790
   138199,    175646
  -156810,     64588
  -108093,   -149230
    87764,   -105857
    41536,     48431
  -229656,     36091
   169840,     75139
   149363,    110878
    83131,     15164
   -40353,    -89801
   -46549,     72205
   119599,    187940
    38574,    208669
    11157,     65685
   -23952,     76727
    14903,    -40871
   -27409,    131649
    75082,     27701
     3866,    -94010
     3957,     33052
  -114416,     66277
    89048,    -12351
    -6714,    -86898
    76029,    -22780
    42660,    105244
    80764,   -113451
  -128797,   -167126
   -59677,     29593
    94590,     33129
     -324,    -71264
    32526,    -18428
   156450,     18997
   -77024,     50514
    20453,    -36233
    86813,     34765
    26807,     -5753
     -174,    229190
     1307,     44716
   -58748,    117895
    43575,     58035
     4126,     89249
   -33073,    -56045
   -76758,     21200
   147178,     35145
   -88525,    129995
   -57518,   -155404
    75074,     39600
   223507,     90983
   -14072,      2915
    61625,    -90797
    80321,      3091
   -72177,    109859
  -112138,     51620
   213320,    -50787
   -13996,    -52184
  -124462,     39606
   -13664,     20182
    14281,    -88208
    39964,   -108275
   -44620,    -62136
     8949,    -20374
    31015,     14103
    73436,      2433
    22323,    126214
    75840,      2636
    71045,   -128710
    11337,    126591
   -47201,    146177
    18198,     70130
    -1597,     59541
    39037,     72562
   -17602,     27282
    16105,    -24797
    33087,     73107
     1798,     42274
    42316,     -2725
   -55735,    -64327
    -5034,      9345
    60322,     12895
     5885,     96564
   101746,    -50593
    14764,    -83307
   -76478,   -136685
   -20395,    105098
    60420,   -102214
    41728,      7424
    90164,    -31573
   -29866,     16349
   -18330,    -21393
    72196,      7106
   142601,    -57289
  -151145,    104686
    11153,     14491
    51270,     59561
   -27843,     42912
   -98692,     52990
    84053,    -36143
    93531,      2150
   -59988,     50693
   -49794,     12431
   102219,    -21238
   -16818,     31004
    34390,     76331
   143251,     65994
    39066,    -27414
    31529,     69804
   -32140,     28055
   -27883,     21963
    -5496,    -20593
    48600,     -3052
   -57453,     45555
   -44906,    -28154
    55121,   -138754
    -4132,      7564
    -5101,   -112371
    46816,   -100503
    68309,      9284
    18774,      7825
   -36170,    -25808
    51312,     38310
   137901,     82713
    14004,    -86592
    14830,     14435
   -80213,     78851
   -26315,    110631
    52567,      -697
    16746,     25543
       66,    -25795
    -7239,     87803
    57119,      7523
     6604,     91516
     2821,    -92366
      788,     32920
    39371,    -12128
   -38142,     69511
    40624,     77513
    93143,    -16801
    30893,   -138412
  -116822,     25979
    86626,    -52024
    50221,    -36607
   -18706,      9711
    33082,     37788
    28343,    -94495
    27830,    -17200
     3348,      6350
    26997,    -23975
    13591,     -4879
   -29384,     30279
   -41436,    -53931
   -28942,     21366
   -23371,    -25921
   125108,     72564
    62947,    -74585
   -35115,    -14045
   -22027,     -1295
    82299,     71650
    33717,     34026
    35078,     37751
    93382,     40702
   -22833,    169548
    14575,    -18803
     3210,    -25284
   -16170,     54338
