real, imaginary
 10580825,         0
   -93614,    129836
  -185030,     13750
   136009,    148287
    -6853,    305095
    97612,    520966
  -487055,   1823503
  -102066,   -925163
    -1919,   -331851
    54151,   -245899
  -129640,     80846
  -133124,    181750
 -1227900,    775423
  2549151,   -134798
   639613,   -371333
   448928,   -129612
   327084,    -77999
   304252,     14442
     8758,    153676
  -431255,  -3006389
   226595,   -143297
   200672,     15208
   284068,    -98966
   303748,     71287
   267789,    269866
    85534,    120645
    31734,   -587423
   290219,    -58568
   184818,   -218733
   393199,     43586
   254494,    -87110
   278017,    -29122
    29816,    675950
   -12792,    137596
   -34873,    -89328
    90339,     33641
    31287,      4802
    90502,     61617
  -280506,   -138348
  -113389,    197071
  -211467,    -10004
    98757,    -29701
    -2458,   -109887
   175293,    184360
  -574137,    101585
  -221391,    308015
    45812,    167841
  -108154,    152096
   -46341,    139581
    72847,    213713
  -359830,    569956
   513428,    -35604
   -20838,   -141043
  -144757,     43553
  -134048,    -69059
  -102973,     -6840
  -246306,    115125
  -380718,   -166601
   222116,   -108149
   -59490,     84415
   114770,   -126576
    73538,     29979
   223457,     71815
   271975,    113954
  -241813,    -54193
   -22122,    208411
   -17340,    -18882
    33677,     56819
    60098,    -41465
   211550,    140949
   300414,    224601
  -161355,    101987
  -164753,   -112073
  -135844,     22108
    44777,   -178710
    88163,    -15535
   -37024,   -336809
   -23066,    -29952
   -69941,     33468
   -21587,    -86144
   -60518,   -151863
   184096,     21266
  -336245,     -4456
  -137339,    146264
   196802,     86269
   -88398,     95768
   -16023,    -29184
    -9967,    -91747
   -88432,      5939
   -94994,   -224697
    -9187,    -83876
  -161159,    -78564
   -93247,    -56040
  -139233,   -133785
  -143182,    -95069
   -49112,    -12165
   261512,   -279940
   -78286,    -23178
    97825,   -112100
   -14471,    -34158
    81365,    -78995
    34490,     19053
   -45220,    223405
    57377,    141313
    36268,     50817
   -97974,     17718
    -3925,     -2959
    81531,     60523
   298595,      5149
   -43219,     20999
   -41407,      2925
   -28813,     72574
    18221,   -122917
    66956,     69643
    29044,   -182231
    70735,   -172249
    90977,    154418
    28271,     48587
    19993,    142282
   165915,    118983
   -63953,    204683
   -78748,    -35003
   183982,     60953
    65127,     68212
    -8408,     32145
   -20224,    -16070
   -18187,    -70199
  -201914,    -83809
    98427,     32878
     2817,   -126960
    79247,     50658
    26864,    -56836
      118,    -50414
    76960,   -148978
    52462,   -177320
   -33758,     31900
    74271,      6709
    50917,     12741
     3153,      4595
   -82606,     75087
    13125,    256388
    56737,     17388
    -7992,     26135
  -107600,     -7442
    -5212,    -33378
   -23591,       860
    29380,      7362
    32434,    -27609
   -39830,    -37093
    30416,     -1264
  -107747,    -67900
    19987,    109902
  -125821,     65912
   -15931,   -165827
   -23620,    119257
     4570,     91483
    20800,    142899
    30255,    104601
   -26223,    252129
  -197726,    -80003
   -87412,      7522
     4306,    -24714
  -133376,      5770
   -31362,     60362
   -52318,    -13430
   -36457,     46494
    49696,    -13539
   -37718,   -139249
    42722,    -28189
    43747,    -30708
    36351,    -35567
    25057,   -167870
   -95224,    -13368
   -11702,    117124
   -11239,      7635
    58838,     -8660
    39499,    -19703
    48491,     62101
    -8540,     61147
    18747,       520
   -14741,    -19372
   -38644,    -20599
    56284,   -190109
    72433,    -72973
   -34808,     14321
   140178,    -32771
     4364,   -117539
    36132,    -38513
   -73425,    -42071
    91097,      -268
   -84285,    115312
    12577,   -107448
   -14002,      9244
    34399,     43641
    55018,    -73694
   -47573,     11235
     7863,     84381
  -157991,      7795
   -82005,     -6933
      576,    -31396
   -88401,    -50118
    14196,     -5538
    -5278,    -47635
   170115,    -12601
    61223,    -84403
   -78896,    -50690
   -23467,    -59493
   -62883,     22275
     6477,    -42183
   -15616,    -45307
    29692,     16630
    28501,    132052
   -30119,     47805
   -26490,     38061
    49100,    -24770
   136243,     39882
   -51341,    -39906
     5819,     94965
    95816,     61144
    -6193,     67918
     1117,   -129923
   115423,    -20620
     -126,     55384
   104951,     25695
    41922,    -40986
     -418,    103827
    43880,    126682
    46760,    -32889
   -32278,    105836
   -24335,    -31577
    30316,     13032
     7596,     54666
    50853,    -51802
   -67908,     82067
   -17474,     32532
   -87200,    120652
    48798,     30322
    30395,     15985
    33390,    -17700
   -31101,    -75995
   -32838,    -42528
    62395,    -97430
    44575,    -45986
   -68867,     -6332
   -28153,    -13295
  -134631,     61109
   -57611,    -49057
   -56135,     38257
    88287,   -111707
   -19422,    -32250
   -15690,     44017
   -61825,     33984
   -14576,    -36892
    74222,      6653
  -109908,     -8639
   -42557,      6774
