real, imaginary
  7816504,         0
  -319784,    136656
    40186,   -154193
   351413,    138488
   -98681,   -135557
   329920,  -4594440
    19158,    413953
   438835,    -75751
    65913,    147903
  -257016,    -86323
  -412922,     62009
     6487,     60816
   356453,   -265584
   309994,    214980
    41852,   -138633
   614406,  -1125332
    94760,    167556
   532366,   -264611
    -5897,   -101590
  -276945,   -198422
  -405335,    -51268
    91168,   -161683
   333504,   -448564
     9313,    126912
   -86078,    -58682
   427536,   -348509
    14104,    127982
   358764,   -136120
  -248559,   -116351
  -225302,    -35032
  -289474,     75759
   229422,    -43252
   328587,   -287999
   -57049,    241114
   -43325,    216456
   382027,    127096
   126221,     66525
   371049,   -134966
   -99294,   -200304
     -863,      5510
   -62145,    -54979
   293494,   -148256
   308754,   -289805
  -169846,    151429
    15831,    113117
   211703,    132439
    50684,   -102790
   196993,   -153155
   -84770,   -223150
    -9142,     30606
  -118903,    -54191
   211872,   -115509
   152660,   -168374
  -286603,    153602
   -26940,    163287
   -21593,    204765
   -11473,    -18406
   129032,      1456
    69468,    -89541
   105881,    140591
   -38993,    -26185
   216333,     17366
   159620,    -49200
  -151420,     80676
    53200,    110209
   -71730,     80437
    21367,    -39458
   107867,     -8653
   166356,    -77481
    78973,     75618
   -73269,    -59464
   113443,     66074
    97165,    -63401
  -131515,    -47750
    12470,     20811
  -188649,     24478
   -29651,     53106
    64027,     58409
   206532,     28850
    -7166,    101510
  -105744,     31731
    80790,    184978
   133944,      2964
   -11742,    -93807
    51284,      -410
  -120893,     -5383
    15362,    105268
    99242,      9685
   211396,     34034
   -57786,     10956
  -110235,     -4897
    14679,    140360
   105945,    -72892
     4570,   -163697
    12739,    -34463
  -132816,    -14657
   -60452,    111577
    19648,     -9753
    70069,    103118
  -141836,     16751
  -133456,     92493
   -21639,    200131
    80520,    -16921
    27671,    -69690
    32041,     76443
   -44785,     67495
   -18174,    166931
    69564,     14255
    72981,    129597
   -29294,    -21713
   -24006,     68633
    43099,    107151
   130817,    -64416
    99070,    -97709
    86558,      4046
     5163,    -25823
   -65344,     -6304
   -11866,   -111246
   -62686,     29061
   -56864,   -132759
  -107574,     -6902
   -87634,     40967
   -36447,    -29382
   -26617,     -4488
    -8100,     89384
   -73174,     59751
  -151293,     39998
   -68684,     23088
   -96265,    131819
    34917,    -24100
   -64699,     95649
   -35501,    135328
    15132,     98438
    76258,    102515
   118400,    111835
    55070,     43698
   -15668,    -25504
    54311,    -15330
    18878,      4823
   173800,   -140323
   -19164,    -59242
   -28209,     -2424
   -34551,    -33135
     8808,    -28868
    20214,    -32451
   -66956,    -64632
  -101029,   -110719
   -68608,    -26429
   -83817,    -53544
    54672,    -92402
  -154410,    -20216
  -134165,     89592
  -136039,     44313
   -65070,     56391
   -49565,     60367
   -85240,     65135
   -20651,     39758
   -11043,    106956
    20060,     29050
   127047,     15549
   -42469,     34015
     3490,    115171
    -2633,     -4762
    34657,    -14462
    23059,    -21066
    14429,     -3379
   103358,    -28580
    19300,     -9881
    40034,    -95421
    81625,    -70398
   -50950,    -72239
   -27902,     12535
   -54456,   -136971
   -59327,   -102670
   -89810,    -72518
   -65356,     -9196
    20129,     15240
  -101600,       337
   -50739,    -24969
   -34091,     14966
   -69990,      2255
   -42502,     72312
   -35834,    -68982
   -49747,     -7011
   -49680,      1196
     2486,     58727
    78635,     88808
   -66158,     26625
    10876,     19212
    28867,      7883
    39164,     -9001
    35091,     21789
    66474,    -99399
    10201,    -35439
      185,    -62184
    34304,     -7146
    52634,     24407
   -84754,    -50372
    -9581,    -10464
     7101,    -62770
    18573,    -42559
   -12371,    -25793
    50978,    -62383
   -12656,    -22036
   -19748,    -86151
   -13741,    -20913
   -16140,     26752
  -104908,    -43623
   -30871,     23404
     7886,    -67235
    -3938,    -12140
   -20624,      9463
    63328,     37264
    -2456,     14236
     1290,    -78377
   -22937,    -11075
   -24426,     37628
   -55393,    -21247
    13308,     34686
    46220,    -74295
   -11174,      9280
     6259,     31601
    74005,    106632
    36617,     13175
    36699,    -90115
    -2564,    -34284
     8798,     17821
    16368,    -32380
    47359,     -1472
    73506,   -101187
   -33892,    -18486
    25335,      7464
    57611,     96371
    30750,    -37596
    18974,   -125562
   -21640,    -63619
    11791,    -18131
    16402,    -52160
     9198,    -16984
    26606,    -79935
  -100636,    -21429
     -551,     18111
   -24173,    113406
    -4022,    -10477
   -18538,    -65687
   -19979,      5853
    34005,     27529
    31282,     17936
    20716,     45029
    43914,      6537
   -58170,     -8752
    47659,     42290
   -17986,     98634
    53804,     12569
    50059,    -29856
    62505,      5343
