real, imaginary
        0,         0
    10398,    -10181
    -4734,     -4356
    -3998,     14545
   -36785,     10610
    66794,    157978
    -3796,     16247
     6437,      8144
     2866,     16784
    19219,     12751
    15379,      4617
    12520,      5451
    20354,      4064
   -20737,    -22352
    -2152,      -981
    -2466,      9850
   -19518,    -15247
   -15581,     15898
    15995,      2370
      313,      9840
     7357,     20559
   -12469,    -35875
    17551,    -15598
   -32215,       641
     -715,     -3233
    14292,     12681
     8398,     -9857
    11834,     -9860
   -12574,     16352
   -17154,     14169
    -1360,     -3179
   -21173,    -16502
     -929,    -16083
    11733,     10537
     8691,     16938
     -611,     -8014
     9572,    -11164
     2007,     -9683
     7608,     -8542
     8468,    -14314
     8433,     -2228
     2526,     -5647
   -10495,      -413
     1450,      8175
    -1089,     -3322
    -6497,      4712
    -1320,     -5374
     6006,      5301
     2635,     -7749
    12521,        58
      720,      -834
    -3154,      7297
     -463,     -7985
     1172,      3426
     2151,      3973
     9249,      1720
   -12456,      2635
    -4329,     -3261
    -3470,     -2768
     -553,      2338
    -8237,    -11415
    -1222,      8088
    -8704,      3749
    -3709,     -4244
    -9950,      7170
     5996,     -6144
    -7934,      3207
     6382,       405
   -16709,      3435
    -1834,      2415
      -14,     -3082
     -389,      1932
    -6738,    -12019
    -8301,      5910
     9525,     -7689
     6108,     -3760
    -4245,       317
     -799,     -1453
    -3505,     -4855
    -1803,     14661
    -5639,     -8937
    -2029,      5151
     1077,      1687
     -245,     -7970
    -1934,     -1976
      675,      1540
    -5184,      5798
     3475,      1808
      280,      5585
     4780,     -6777
    -4441,     -7276
     6381,      2540
     -162,       258
     2363,     -1080
    -3021,      2581
    -6050,    -11982
    -6519,      4822
     2308,     -4449
     -125,      8910
       98,      8084
     2982,     -3186
    -2807,     -1548
     3357,     -1639
     2985,       850
      957,      -961
    -2550,      5253
    -2905,      2881
    -2570,     -4305
    -3401,      6530
     4348,     -4463
     3530,       528
     -635,       -82
     3965,     -1613
    -1684,      3307
      818,      -397
    -4539,     -4193
     2132,      2198
     2881,     -2430
      404,     -2960
    -4833,      5644
     3274,     -4759
     8430,      6720
      212,      1397
      580,      8239
      808,       990
    -1486,     -1192
     5016,     -3128
     -425,       136
        0,         0
    -1038,       228
    -5356,       250
    -1562,      -949
    -1290,      8605
    -1568,      2312
      440,      3024
    -3856,     -7193
      936,      3663
    -3376,      3038
     -245,     -1359
    -1751,      -695
    -3071,      -338
     3084,      4372
     -658,      1484
     7446,      1880
      781,      -740
       11,      1665
    -2401,       770
     1023,     -1658
     4190,     -5141
     1229,     -4207
      555,     -2305
    -4549,      1370
     1245,      -759
    -5080,      4276
    -1933,     -1084
     2823,     -1537
     -372,      -149
    -2170,     -3845
     1059,      1118
     4560,      -987
    -2318,     -1408
    -2005,      -900
     3107,     -1093
     1729,      -738
      757,     -2261
    -2414,     -2530
      184,     -6223
     1688,      5075
      661,     -1623
    -3308,      2765
     1390,       747
    -1488,    -11523
      836,      1852
    -3567,      2967
    -2837,     -1119
    -2522,     -2588
    -1454,       168
     -851,      1811
     1408,       502
     -159,      -382
     -240,     -1205
    -6244,     -4166
    -8375,      5201
      -89,     -5698
     4259,      2251
      400,      -777
    -1334,      2042
      117,     -3325
     2054,     -2244
    -4349,      4993
      560,       461
    -6827,     -4736
    -3733,      2160
    -2492,     -4174
     -156,      5345
     -248,     -3714
    -4663,      1812
    -1050,     -2485
      771,       258
      799,       693
     -285,      2911
     1233,      1134
     1661,      -684
    -3530,     -3362
    -4474,     -1386
      -67,     -5525
      334,       791
     1254,       979
    -1480,       767
    -2469,      -825
     3246,      1107
    -3272,     -2205
     -424,      1432
      667,      -782
    -1712,      1688
     1261,     -1809
      255,     -2353
     2214,       155
     5169,     -3172
      432,     -2940
      397,      1389
     1459,       427
    -6747,     -1818
     4366,     -2344
     -304,      2346
     -279,      -265
    -1531,       305
     -424,     -2374
     -763,       -89
     -162,      -289
     3615,      -552
     -205,      1089
      233,      -822
    -1107,     -3110
      753,      -460
     1700,       632
     -281,      2319
    -2913,      1629
      -82,      1425
     -758,      1854
     -284,      2462
    -6231,      5794
     1150,       646
      100,       133
    -1820,     -1378
    -1100,     -6401
     -699,     -1262
     3287,     -1142
      853,     -1252
    -3202,      5939
     1737,     -2690
    -2079,      1446
    -2463,     -1654
     1718,     -1534
     2695,       349
      540,      -608
