real, imaginary
  9042070,         0
   733635,   -547115
  2142550,   -275378
  -924353,    800957
    62133,    675395
  3254418,  -1826578
  -102801,   -135802
   809642,   -469842
 -1149123,   1359328
 -1094243,    189868
  -773646,     28105
  -460489,   -168666
   135180,    679140
   713020,   -785762
   -99077,    123537
    79871,   -597156
   394149,    194540
   300276,    325255
   124807,   -176221
  -240591,     60913
   -67022,    -99140
   159928,   -376395
  -178328,    169619
  -154263,    443900
  -331279,    281574
   216010,    314648
  -191566,   -439449
   255314,    -68786
   -41014,    -48315
   177109,   -432472
   -75882,    -70769
   246389,    -12897
    17699,    188540
   284104,    175890
  -405146,     20181
  -225735,     -5604
   -15636,    102857
   -41001,    -29790
   155176,    118697
     -214,    149425
    31939,   -110497
   202283,   -151045
  -146100,   -286196
  -112700,     66685
    29155,    -87322
   -45124,     62586
   103028,   -162231
   159779,    224854
   -59217,    125784
    77726,    139660
  -327093,     -3215
   -41432,     80417
    96776,   -125152
   110996,    -22437
     2322,   -187295
   -11389,   -105446
   -68753,     -4198
    44692,   -107502
   -72749,    126702
   -89317,    190151
   107263,    -48182
    19771,     30595
   106848,    -93941
   -15768,    122505
    47648,    141620
  -135171,     -5026
   -53064,   -104243
   -44382,     37035
    29308,   -238584
   -10343,     15624
   -86036,   -141034
   -29649,     72848
   138950,    101723
    76304,     79442
    23275,     79511
     6127,     85009
   -50328,   -115841
    40606,    -86392
   -22300,     -5110
   -84054,     17067
    86835,     66062
  -135773,   -119830
    -1691,    -43313
   -39171,       794
     4419,     13496
   -18069,     -5959
    92124,     24208
    17742,     73179
   269134,     13437
   -67012,     45882
   -83735,    -25118
  -109921,    -13330
   -82845,    -42176
    -2917,    -50689
    -5909,      6572
   -22773,     77217
    57821,    -52555
   -12959,    -36807
   -17756,     76921
    60357,     -7796
    31051,    109027
    39468,   -126533
    57689,    -17770
    12419,     -5565
    34223,     16593
  -142963,      2027
  -107387,    109293
   -78506,    -53096
    74741,     50041
    -6463,    -79213
    36621,    -25663
    29033,     32742
    61729,    -65963
    44502,     10849
    28061,     81111
    -6443,      5292
    -8990,     -6016
   -38982,    -92130
   -94217,    -11885
    68085,     75280
   -69320,     67172
    -7677,     -5106
   -13833,     55272
    31147,    -99128
    66276,    -15399
     7189,   -100037
   -50309,     21426
    93799,    -30266
    32816,     32814
     9129,      3227
   -16054,     79804
  -111867,     33466
   -31020,    -19674
   -31676,    -19007
   -18910,     48125
   118743,     32747
     7969,    -23049
    20111,    -50158
   -10085,    -81979
    18792,     26065
   -39119,    -39275
     4280,     -5985
   -65139,     52882
   110508,    -24579
    -4609,     42969
    -1211,     49823
   -90985,     45465
   -14350,     42894
    -9507,    -56210
    35021,    -74519
    30123,     16655
    33523,    -84115
    -1676,    -50318
   -24304,      4642
   -19962,      5853
    23886,    127723
    -7007,     -9387
   -26429,     12434
    31660,     -5395
    30249,     12336
      880,    -19449
    -2778,     81422
   -83755,    -41066
    57012,      -715
   -21491,   -111498
   -15534,    -37606
    -7141,     -5452
    -3480,      4674
     6518,      7813
    69242,     60269
     1259,     81490
    48537,     43906
   -20966,    -35440
   -85653,    -42822
    48208,    -35166
   -14422,     17172
    16646,    -20539
   -32206,      1273
   -22484,    -18168
     1842,    -13252
    12839,    -50877
   -51114,     90656
    45665,     -8100
    48479,     61108
    65338,    -30821
    38141,     17447
   -35197,     44584
   -44445,     -7858
   -72337,    -67655
   -45419,      5269
    25080,    -28247
    37721,      6555
     5122,      5983
   -29118,    -39975
    42964,     74664
    12260,      5225
    32570,     18265
   -20121,     40826
    46156,    -41749
     1256,    -44143
    33059,    -10580
  -107696,     16599
    -5452,     63408
   -63770,     14588
   -19073,    -56614
    25395,     22189
    31630,    -27971
    31502,    -14794
    26879,    -11620
   -10089,      9335
    73456,     53765
    30487,      4481
   -64206,      6397
   -27161,    -41244
   -50287,      5670
   -12664,    -39587
    18288,     52687
   -60064,     38738
    56985,     42115
     9860,    -66235
    11007,    -14038
    12157,    -51297
    16010,     25370
   -13251,    -23291
    44682,    -18295
   -15654,     49735
    29580,     27794
   -38143,     10851
  -102189,     26198
   -32385,    -23268
     8505,     19875
    67258,     -8366
    16272,    -26569
    35758,     12072
      639,    -27662
    23105,    -80386
   -40600,     56319
    -7293,    -21264
    -7225,     60533
    25872,    -34511
   -13903,      -553
    24519,     39331
   -11876,     65430
   -52201,    -19458
   -16135,     23284
    -5518,    -45471
    63788,    -39191
    45243,    -41672
   -48638,    -56703
    18801,     21503
    -5200,      6933
     5964,     36668
   -12619,     49026
   -12647,     44521
   -20552,    -20821
    61042,    -35292
