real, imaginary
  8394750,         0
   156799,   -272916
   -22589,   -371319
  -507487,    350012
  -331466,    -13361
   506782,   -172122
   697853,   -854926
  -375995,  -2878405
  1899796,  -1731517
 -1158103,   1233540
   -68817,    455631
   188985,   -249273
 -1124206,   -553447
   261330,   1716095
   346212,   -600648
  -638909,    279909
   208029,   -293811
  -522519,    274774
   -90850,    176308
  -281937,   -256576
   702710,     -3820
  -112785,   -228571
   148275,   -121500
  -163153,    180092
  -632150,    477637
  -448677,   -613187
  -462921,    435677
  -182416,    -58912
  -253420,    691482
  -133568,   -249123
  -260017,   -186279
  -217915,   -126556
  -247041,    164622
   -37100,    -43766
    64573,   -497013
  -257937,    470003
    74451,    104521
  -381655,   -404418
  -336016,     34871
  -323356,   -356189
  -216355,   -182508
  -334788,    142700
  -104016,     45686
   -77323,    -58402
  -115998,   -239567
   108629,   -173619
   -39955,    106426
   184980,    -99690
  -285439,   -164358
   195732,     10488
  -242761,    198383
   -36000,   -231245
    37263,   -314805
   -21214,   -227182
  -102443,    -15246
    50268,     61757
  -108273,    -75630
    75135,    -86572
    61258,    215422
   319314,    -34533
    22465,    -12073
   145882,    259065
    54350,   -181123
  -191593,     31285
   157132,     93614
   -40572,     88761
   169835,   -283246
    94224,     93065
     7700,     61360
    14077,    177082
    -5484,    -56757
   -42449,     44737
   178208,    285231
    37364,    239978
    39299,    137115
   137762,       633
  -123790,     47138
    45105,     54932
    -8467,    -72984
   111777,    109011
   -81639,      8463
   140901,    114259
     1293,     51619
  -156062,    107886
   174940,     47204
  -198039,    -63742
    28946,    229365
   -51502,    286833
    25862,     10895
   -78611,    -88800
   159442,     23674
   -28542,     10153
   109980,    -15611
     8277,   -131320
      913,    160508
     1020,      2688
    -8974,     49250
     1098,     23278
    43948,    -89736
   -42764,    105153
   -66974,     40906
    23950,     29887
   -73741,     65755
   109402,   -104121
   127397,      7767
   137193,     39870
    27402,    104088
   122497,   -180223
   -96949,     -4272
   -21932,    146537
    52379,     -7482
   -10551,    -55163
    -2878,     32490
    56399,     24026
   -73003,     76270
   -27276,   -108140
    71599,     11570
     8643,     58242
   141297,     35005
    20758,     83583
    89969,     71302
   -32386,   -120304
   -74256,    -22734
    54208,     25831
  -158746,    -27204
    62578,      7407
  -104341,    -72568
    27738,     34001
   -65502,        18
    30071,    -27701
     3278,   -212748
    -5684,    185030
    -7138,     59611
     9909,    -18602
   -53797,    -61144
     9193,    -28221
    10202,   -119851
   -50404,    -97727
    -3318,    -42130
   -95231,   -130108
     7592,    -10694
   -57113,    -97093
    56082,     12796
    64353,    -51725
   -28489,   -146663
    29731,     69074
   -13571,     11523
   -94284,    -54071
    85659,   -128635
    18456,    -72354
    66802,    -43188
    36569,    -49026
    58794,   -185517
   -64548,    -63689
    24821,    -26063
    40796,     17138
     1907,    -76743
    72862,     72067
    20385,     19346
   -15073,    -67677
     9204,     65759
    -8373,    -57711
    52434,    -71876
    55090,    -12606
    73749,     75103
    29371,     -5205
    74208,    -77202
   -57297,   -100898
    41805,    124686
   -15496,    -36216
   -78654,    121908
    18699,    -43827
   -49358,    128669
   -56643,     41644
    43233,    -56431
     3111,    -11821
   -40279,      4761
    61392,     86124
   -36984,      7730
   -13788,     72674
     2782,    -35659
    -7276,    -26539
   -70668,     23216
   -54163,     82008
   -70852,     -9998
  -137843,    -40427
   -27030,     71476
   -14195,     54821
   -24586,    -18400
    86306,    -84182
   -94374,    112605
    56198,     15365
  -115068,     15787
    -6500,     -3613
     2445,     -9802
   -34292,     17032
   -27241,     26035
   -34505,    -41003
   -92344,    -50735
   -60247,     24396
   -12637,    -60517
     4401,    108034
    18435,     51243
    28503,    -14715
    22140,     23709
   -63851,    102276
    35426,    -35889
   -38977,    -20234
   -27865,    -25206
     9923,    130687
   -26043,    -22379
   -24066,    -24711
   -11191,    -78752
   -11671,     59752
     -354,     19723
   -33987,     23658
    25945,    159806
   -37621,    -10761
   -11579,     80853
    32121,     46695
   -27358,    -37245
    -4466,    -13286
   -25310,     12204
   -35451,      1601
   -32542,     75804
     3689,    -60652
    18260,    -77961
   -28563,     69372
    26200,     67127
  -102319,      1789
    11267,    -22098
  -116575,    108791
    58454,      1079
    -9070,    -31071
    41183,     -4916
    13419,    -75054
     9818,     21667
   -20932,    -93844
    -9210,     20055
    77716,    -46769
   -25694,    -47931
    46241,     51019
     1563,     40278
   -32801,    -67078
   -63259,    -51526
    88607,    -26385
   -54824,     53288
   117698,    -17348
    84324,    -48829
    23123,    -50373
   107633,     38823
    35370,    -64498
    56625,    -72285
    53484,      2760
    27952,     74734
    35170,       401
