real, imaginary
  8403838,         0
    36760,      5462
   198444,   -203650
    88658,    402126
   233874,    177566
  1321486,   4044109
  -193280,     23427
   320452,   -117584
   177018,   -367140
  -369041,    157058
   314131,     54005
    30395,   -438553
  -187196,    -31015
   541960,    390872
   249224,   -383237
   945963,    764148
    -4891,    287691
   139336,   -535177
  -306528,   -304193
    43818,    430868
   283552,   -258038
  -386444,   -206621
    24263,    118748
   577743,   -193761
  -172079,   -236545
   697134,    116123
    62367,     15587
  -280784,   -261055
  -169862,   -111880
   117208,    107654
  -120525,   -106824
  -110712,     44474
    -4764,   -193115
   135411,   -248619
   -51805,     -9816
   253428,   -343654
   -99670,    194106
   -93429,     -2251
  -292592,   -227931
   -22213,    256784
    31121,     99813
  -114485,    -78795
  -217498,     11072
   131192,   -195112
   -55833,    -91563
  -113156,   -141366
   133130,    235476
   -72983,    -72465
  -369245,     87103
   218296,    211946
    46788,     27457
  -122220,     15697
   -97749,     29774
  -111977,   -223725
   -37082,     97556
   -40489,      1384
   112938,     28655
   -65742,     93114
  -113503,    206539
   213175,    -16514
    64126,     99260
    -1494,     10473
  -181093,      -920
  -199952,     34535
   167728,     97593
   -21489,    -46062
    41243,     33695
    68693,     87891
    23660,    164589
   122502,   -107001
   145688,     45418
   -24140,    -31425
  -168036,     65106
   -87784,    137664
   253659,    -76186
   -11894,    -91905
   -32318,      1425
   104339,     53784
   174254,     23426
   -36586,   -202625
   104578,     23658
    -1266,    -19116
  -148903,    108958
    17354,    188465
   198482,   -238016
  -108493,   -123838
   -52699,    115624
   140336,    -55128
    99639,   -142462
  -158409,    -56217
   120536,    -61254
   -88614,    -15041
   -53972,    218352
   146335,     45987
   -67058,   -301347
  -137193,     47655
    64373,     72088
   -31160,   -112492
    17653,    -75010
   -86735,    -13776
   -27151,    -79851
   -12874,    165316
   148202,    100415
   -13092,   -109654
  -209092,    -53775
    17302,     42986
     8928,    -29965
  -118499,     49856
    34176,   -112056
  -119856,      8907
   -59597,     72460
   163726,    113219
   105432,    -50189
  -119112,    -13715
  -114113,     84488
    29360,     -3116
   -15494,      5933
   -35822,    114481
   -44310,   -123782
   -52972,     78906
    41615,     73643
   180181,    -14543
    41324,    -79473
  -109574,     54690
   -20438,    137407
    52147,    -22597
   -19171,    -11736
    30845,    140099
   -65231,    -65035
    21277,     35931
    72126,     37833
   132201,    -94176
   -26559,    -78971
   -48107,    130561
    86580,     79570
    15485,    -65414
   -25654,     28577
   123569,     70280
  -103277,    -22116
    50480,    -15216
    75333,    -71960
    -3609,   -111130
   -32899,     -3935
    48689,     75535
    39756,     -5565
     1903,    -10495
    11207,    -11763
    71673,    -16811
   -67343,     70521
    38739,   -109688
   -55267,   -106769
   -25302,     10285
    20996,    -25347
    23801,      4329
     7965,     16808
    26218,    -27587
   -29870,    -16327
    37149,    -21183
    -7907,     66455
   -96428,   -103614
   -96743,    -13971
    24276,     17103
   -12440,    -16658
    23306,     -1783
   -13796,      -744
    -1471,      2688
    22314,      5898
   -21644,    -69072
   -18019,     95646
   -86422,       133
   -83699,      3979
    37029,     37209
    28081,      8968
    -6181,    -60733
   -46469,     56546
    62942,     16831
    21786,    -50956
   -98826,     -1548
    70311,    117510
   -60431,     31364
   -74755,     56971
    88584,     -3967
    11168,    -18272
   -55080,     -5676
    35080,     72116
    52157,    -52564
    -2916,    -33300
   -50426,     69228
    98877,     46852
    -3320,     68007
    10870,     45351
    30119,    -89907
     5343,     12038
   -14106,     12265
    37347,     10320
     9441,    -46200
    10175,    -42091
    -9754,     67809
    96190,     17306
    61917,     33205
     9930,      -775
   -65012,    -78743
    31815,     16265
    -3682,     12120
    16606,    -29311
   -32074,    -45375
    -4444,    -32087
    55664,     42587
    55178,    -35045
    54360,      4718
    14848,    -33653
  -139105,    -31899
    38859,     29004
    31221,     -1512
   -50036,    -57441
   -66539,     24322
    27338,    -35447
    44921,    -35450
     7079,     -7204
    59133,    -24168
   -44389,    -65102
  -146639,    104679
    76064,     -2134
    -2101,    -36799
   -88568,     30921
    -4792,     38347
   -18968,    -67582
    10413,    -17303
    28112,     -3735
   -12179,    -45384
   -66784,     15164
   -13201,    146170
    25182,    -59708
    -9785,     29845
   -11115,     47353
   -32870,      6918
   -36366,     -1547
    41528,    -50662
   -16934,    -24832
   -26091,     46640
     3317,     22913
    46719,     87355
   -12372,     -4014
    65011,     15761
   -13925,      6025
   -43235,     64024
     9124,      4064
    -3291,    -78401
   -16449,     11717
    43972,     57690
     2628,     -6245
    88578,     50400
     6647,     -2540
    57228,    -32520
     2046,      6733
   -18476,     61957
