real, imaginary
    31164,         0
    31194,       707
    30932,      1665
    31749,      1926
    31528,      3281
    31556,      3287
    31405,      4240
    32233,      4529
    31428,      6333
    32436,      5921
    32293,      7424
    32899,      7894
    32366,      8579
    34062,      8761
    33334,     10498
    33917,     10467
    33934,     12038
    34632,     12583
    34273,     13384
    36101,     13566
    35707,     16578
    36566,     15844
    36946,     17319
    38672,     18532
    38285,     19315
    40123,     19065
    39966,     21605
    40948,     22206
    40906,     23957
    44440,     21843
    41360,     26794
    43949,     24741
    45277,     28322
    49597,     27793
    33084,     39436
    69645,     15193
    57362,     19844
    52474,     36843
    56020,     37886
    51656,     41198
    59886,     39063
    59728,     44269
    60717,     45145
    63278,     46963
    66767,     49858
    67809,     53384
    72014,     54063
    75500,     59565
    78656,     62210
    81718,     65199
    87420,     69243
    91827,     75037
    96121,     78009
   103775,     83651
   110118,     89990
   115814,     96533
   125603,    102983
   135606,    112736
   146476,    122484
   160863,    134207
   177409,    149750
   195475,    166791
   220192,    185257
   252929,    213116
   290776,    249692
   348296,    294336
   431316,    366377
   555911,    477798
   790497,    676118
  1371191,   1166018
  4825971,   4119851
 -3226295,  -2755007
 -1220025,  -1039121
  -753131,   -645996
  -544835,   -464966
  -431060,   -364189
  -355313,   -303665
  -302277,   -257412
  -264840,   -224423
  -236115,   -199874
  -211279,   -179470
  -192830,   -162221
  -178043,   -149580
  -164353,   -138269
  -153281,   -128129
  -144366,   -119765
  -135065,   -112690
  -127867,   -105875
  -121590,   -100057
  -115678,    -95393
  -110091,    -90406
  -105691,    -86020
  -101733,    -82615
   -97510,    -79018
   -93973,    -75537
   -90930,    -72984
   -87577,    -70213
   -84930,    -67312
   -82599,    -65143
   -80025,    -63180
   -77828,    -60892
   -76022,    -59009
   -73831,    -57380
   -71961,    -55452
   -70406,    -53943
   -68946,    -52401
   -67224,    -50940
   -66041,    -49388
   -64651,    -48514
   -63204,    -47023
   -62053,    -45863
   -61015,    -44769
   -59796,    -43817
   -58848,    -42467
   -57905,    -41662
   -56928,    -40790
   -55983,    -39869
   -55441,    -38858
   -54416,    -38141
   -53591,    -37253
   -52948,    -36496
   -52222,    -35851
   -51512,    -35096
   -50970,    -34240
   -50193,    -33707
   -49636,    -33023
   -49060,    -32359
   -48548,    -31795
   -47988,    -31164
   -47454,    -30601
   -47030,    -30028
   -46521,    -29455
   -46036,    -28980
   -45530,    -28298
   -45231,    -27957
   -44705,    -27469
   -44328,    -26972
   -43991,    -26416
   -43630,    -26034
   -43144,    -25518
   -42939,    -25176
   -42512,    -24752
   -42199,    -24336
   -41876,    -23814
   -41622,    -23583
   -41261,    -23091
   -41005,    -22755
   -40747,    -22339
   -40399,    -22100
   -40082,    -21623
   -39949,    -21289
   -39603,    -20963
   -39408,    -20616
   -39221,    -20215
   -38989,    -19968
   -38639,    -19621
   -38518,    -19311
   -38311,    -19026
   -38067,    -18667
   -37903,    -18358
   -37687,    -18172
   -37513,    -17871
   -37379,    -17541
   -37149,    -17268
   -36936,    -17049
   -36799,    -16663
   -36631,    -16465
   -36431,    -16226
   -36317,    -15922
   -36122,    -15661
   -36041,    -15416
   -35785,    -15142
   -35722,    -14925
   -35559,    -14694
   -35442,    -14462
   -35371,    -14147
   -35266,    -13963
   -35015,    -13713
   -34912,    -13541
   -34837,    -13252
   -34771,    -13113
   -34511,    -12755
   -34508,    -12598
   -34412,    -12439
   -34273,    -12190
   -34132,    -11982
   -34087,    -11780
   -33990,    -11505
   -33928,    -11355
   -33787,    -11151
   -33698,    -10986
   -33581,    -10745
   -33587,    -10610
   -33390,    -10343
   -33347,    -10141
   -33289,     -9970
   -33222,     -9841
   -33092,     -9596
   -33084,     -9436
   -33002,     -9244
   -32904,     -9023
   -32839,     -8801
   -32747,     -8694
   -32651,     -8473
   -32669,     -8322
   -32578,     -8120
   -32506,     -7931
   -32521,     -7718
   -32410,     -7633
   -32306,     -7413
   -32299,     -7242
   -32227,     -7110
   -32210,     -6882
   -32153,     -6674
   -32117,     -6606
   -32034,     -6404
   -32022,     -6231
   -31951,     -6028
   -31887,     -5927
   -31855,     -5713
   -31863,     -5557
   -31815,     -5408
   -31776,     -5241
   -31725,     -5037
   -31715,     -4937
   -31626,     -4753
   -31622,     -4647
   -31598,     -4453
   -31544,     -4284
   -31508,     -4080
   -31539,     -3999
   -31427,     -3847
   -31472,     -3679
   -31444,     -3474
   -31384,     -3366
   -31349,     -3145
   -31435,     -3051
   -31359,     -2872
   -31309,     -2735
   -31363,     -2574
   -31349,     -2439
   -31188,     -2275
   -31296,     -2110
   -31262,     -1954
   -31237,     -1842
   -31172,     -1639
   -31218,     -1478
   -31172,     -1350
   -31186,     -1192
   -31196,     -1046
   -31210,      -916
   -31144,      -730
   -31213,      -646
   -31168,      -465
   -31115,      -289
   -31161,      -153
