real, imaginary
  -104571,         0
   -80105,     36562
   -37349,     27479
   -30309,    -16172
   -68301,    -39312
  -105511,    -12495
   -94595,     31511
   -49307,     37999
   -26984,     -3400
   -58551,    -41373
  -107120,    -27117
  -113569,     24093
   -68004,     47719
   -28704,     12266
   -48857,    -42216
  -111024,    -45046
  -139947,     11013
   -97811,     58420
   -37427,     32867
   -40410,    -40317
  -117366,    -70934
  -181832,    -12349
  -152278,     69612
   -62359,     66609
   -31784,    -34740
  -129831,   -117502
  -262843,    -64923
  -274427,     81618
  -135201,    137726
   -28174,    -12311
  -165943,   -240348
  -523016,   -246987
  -776242,     92805
  -593302,    487452
   -91321,    205372
 -2051088,  -6132355
  2367950,   1886949
  1500914,    124777
   628857,   -364820
    50192,   -152407
    -2747,    233266
   257421,    344289
   423558,    135099
   301546,   -101300
    53423,   -101171
   -39706,     94317
    91358,    232579
   255702,    157690
   244117,    -22310
    75505,    -83518
   -45201,     42441
    21138,    195027
   182724,    189462
   235123,     37506
   110382,    -67777
   -38293,     10169
   -25483,    182536
   139519,    240388
   254872,    110238
   170598,    -44912
   -18002,    -15750
   -70950,    192007
   107801,    344134
   327699,    246679
   312407,      5689
    41269,    -48516
  -159115,    271502
    78729,    741638
   750477,    874987
  1406566,    383040
  1514621,   -513019
   945388,  -1231799
    90278,  -1328055
  -483747,   -856913
  -515518,   -271358
  -202932,      6937
    58313,    -75755
    56274,   -261383
  -104270,   -293573
  -194614,   -156538
  -123681,    -22118
     2228,    -22249
    38652,   -115761
   -32287,   -169003
  -105746,   -119925
   -92974,    -34558
   -19221,    -10229
    24123,    -60176
    -6345,   -110614
   -62715,    -98028
   -73575,    -41373
   -30040,     -9134
    11678,    -33085
     3926,    -75503
   -37397,    -81373
   -58512,    -44941
   -35182,    -11713
     1254,    -18837
     6895,    -51943
   -21373,    -67236
   -46008,    -46179
   -36889,    -15612
    -7295,    -11614
     6041,    -35495
   -11152,    -54833
   -35300,    -45503
   -36284,    -19587
   -14072,     -8702
     3110,    -23828
    -4860,    -43870
   -26302,    -43224
   -33927,    -23090
   -19084,     -8367
     -971,    -15782
    -1559,    -34115
   -18773,    -39733
   -30451,    -25690
   -22334,     -9594
    -5377,    -10508
     -472,    -25845
   -12860,    -35368
   -26299,    -27156
   -24147,    -11639
    -9606,     -7613
     -973,    -18895
    -8492,    -30484
   -21965,    -27590
   -24507,    -13937
   -13391,     -6360
    -2758,    -13415
    -5587,    -25347
   -17688,    -26915
   -23726,    -16111
   -16428,     -6498
    -5199,     -9357
    -3976,    -20359
   -13791,    -25272
   -22031,    -17886
   -18568,     -7411
    -7952,     -6615
    -3557,    -15723
   -10504,    -22878
   -19699,    -18976
   -19729,     -8920
   -10715,     -5063
    -4094,    -11644
    -7882,    -19977
   -17041,    -19321
   -19998,    -10587
   -13297,     -4457
    -5419,     -8256
    -6168,    -16648
   -14284,    -18884
   -19443,    -12183
   -15357,     -4740
    -7269,     -5720
    -5279,    -13314
   -11697,    -17779
   -18239,    -13341
   -16782,     -5618
    -9281,     -3995
    -5172,    -10127
    -9507,    -16073
   -16575,    -14162
   -17586,     -6846
   -11373,     -3090
    -5759,     -7279
    -7775,    -13851
   -14614,    -14394
   -17773,     -8125
   -13272,     -2842
    -6975,     -4937
    -6598,    -11396
   -12587,    -13973
   -17250,     -9375
   -14796,     -3274
    -8514,     -3103
    -6134,     -8914
   -10580,    -13068
   -16249,    -10345
   -15958,     -4083
   -10207,     -2012
    -6194,     -6396
    -8909,    -11577
   -14836,    -10857
   -16475,     -5111
   -11855,     -1415
    -6824,     -4242
    -7687,     -9758
   -13220,    -10964
   -16455,     -6250
   -13407,     -1403
    -7951,     -2420
    -6913,     -7713
   -11498,    -10526
   -15959,     -7228
   -14619,     -1922
    -9297,     -1043
    -6651,     -5613
    -9907,     -9585
   -14961,     -8009
   -15446,     -2693
   -10757,      -269
    -6918,     -3550
    -8597,     -8311
   -13689,     -8410
   -15760,     -3640
   -12195,        25
    -7602,     -1742
    -7648,     -6676
   -12256,     -8370
   -15651,     -4650
   -13537,       -77
    -8638,      -304
    -7089,     -4850
   -10813,     -7819
   -15079,     -5497
   -14572,      -630
    -9895,       762
    -7028,     -2940
    -9475,     -6930
   -14117,     -6110
   -15200,     -1390
   -11317,      1337
    -7409,     -1148
    -8352,     -5634
   -12912,     -6395
   -15367,     -2337
   -12598,      1513
    -8170,       419
    -7573,     -4074
   -11622,     -6181
   -15139,     -3218
   -13755,      1221
    -9207,      1655
    -7212,     -2346
   -10269,     -5630
   -14496,     -3995
   -14604,       641
   -10440,      2516
    -7306,      -572
    -9066,     -4611
   -13524,     -4441
   -15085,      -189
   -11807,      2946
    -7791,      1058
    -8075,     -3244
   -12329,     -4600
   -15151,     -1057
   -13037,      2920
    -8626,      2492
    -7458,     -1715
   -11047,     -4327
   -14796,     -1921
   -14031,      2591
    -9730,      3595
