real, imaginary
   -36015,         0
   -36077,      2659
   -36201,      5282
   -36475,      7726
   -36271,     10643
   -36767,     13294
   -36771,     15668
   -36967,     18871
   -37242,     21672
   -37683,     24582
   -37627,     27648
   -38404,     31242
   -38739,     34287
   -39319,     38499
   -39376,     41975
   -40453,     46594
   -41091,     51042
   -41291,     55947
   -42658,     61262
   -43650,     67851
   -45123,     74917
   -46312,     82593
   -47209,     90856
   -49711,    100698
   -51165,    112486
   -54710,    126629
   -57252,    143746
   -61337,    164759
   -65998,    191187
   -73599,    227126
   -83452,    273812
   -97550,    346063
  -119997,    461110
  -162396,    681365
  -282454,   1268869
 -1553098,   7684144
   372843,  -1946588
   150495,   -875787
    88031,   -571919
    58885,   -426536
    42363,   -340492
    30428,   -284651
    22481,   -245457
    17164,   -216409
    12440,   -192894
     9186,   -174942
     6268,   -160163
     4292,   -147618
     1764,   -137469
      121,   -128417
    -1384,   -120235
    -2705,   -113731
    -3890,   -107628
    -4449,   -102194
    -5730,    -97372
    -6352,    -92956
    -7248,    -88901
    -7879,    -85124
    -8286,    -81846
    -8878,    -78725
    -9179,    -75948
    -9860,    -73515
   -10273,    -71041
   -10667,    -68773
   -10807,    -66694
   -11182,    -64463
   -11533,    -62643
   -11794,    -60895
   -12164,    -59378
   -12474,    -57670
   -12661,    -56182
   -12912,    -54696
   -13041,    -53343
   -13194,    -52138
   -13362,    -50874
   -13541,    -49829
   -13723,    -48580
   -13889,    -47521
   -14122,    -46515
   -14182,    -45571
   -14310,    -44604
   -14476,    -43792
   -14585,    -42809
   -14712,    -41999
   -14864,    -41123
   -14882,    -40401
   -15031,    -39602
   -15156,    -38844
   -15249,    -38216
   -15266,    -37522
   -15400,    -36835
   -15526,    -36211
   -15617,    -35592
   -15708,    -34935
   -15653,    -34418
   -15776,    -33770
   -15865,    -33242
   -15944,    -32728
   -16015,    -32195
   -15967,    -31670
   -16095,    -31134
   -16138,    -30682
   -16193,    -30209
   -16267,    -29797
   -16328,    -29267
   -16375,    -28893
   -16425,    -28349
   -16441,    -28006
   -16449,    -27612
   -16512,    -27198
   -16624,    -26773
   -16631,    -26386
   -16644,    -26026
   -16668,    -25652
   -16748,    -25235
   -16739,    -24937
   -16799,    -24581
   -16787,    -24237
   -16884,    -23843
   -16880,    -23581
   -16908,    -23234
   -16923,    -22901
   -16985,    -22594
   -16988,    -22299
   -16994,    -21971
   -17065,    -21709
   -17101,    -21409
   -17120,    -21082
   -17157,    -20800
   -17202,    -20530
   -17236,    -20250
   -17236,    -20010
   -17270,    -19713
   -17304,    -19479
   -17312,    -19210
   -17341,    -18963
   -17380,    -18720
   -17364,    -18489
   -17399,    -18168
   -17404,    -17985
   -17401,    -17751
   -17472,    -17524
   -17439,    -17272
   -17489,    -17076
   -17455,    -16834
   -17494,    -16594
   -17492,    -16418
   -17535,    -16176
   -17543,    -15953
   -17560,    -15711
   -17564,    -15494
   -17567,    -15306
   -17583,    -15088
   -17596,    -14950
   -17631,    -14686
   -17657,    -14508
   -17633,    -14287
   -17691,    -14113
   -17674,    -13886
   -17669,    -13722
   -17671,    -13533
   -17691,    -13336
   -17730,    -13183
   -17703,    -12957
   -17712,    -12822
   -17720,    -12620
   -17728,    -12449
   -17785,    -12270
   -17761,    -12108
   -17799,    -11902
   -17793,    -11726
   -17816,    -11569
   -17795,    -11403
   -17817,    -11241
   -17814,    -11087
   -17813,    -10910
   -17884,    -10703
   -17870,    -10600
   -17823,    -10440
   -17875,    -10269
   -17878,    -10110
   -17903,     -9963
   -17862,     -9786
   -17857,     -9650
   -17893,     -9447
   -17894,     -9311
   -17882,     -9150
   -17877,     -9037
   -17912,     -8873
   -17931,     -8730
   -17906,     -8598
   -17926,     -8398
   -17939,     -8293
   -17924,     -8157
   -17920,     -7995
   -17924,     -7859
   -17969,     -7705
   -17959,     -7537
   -17962,     -7433
   -17938,     -7235
   -17944,     -7145
   -17983,     -7011
   -17982,     -6881
   -17996,     -6720
   -17969,     -6611
   -17975,     -6462
   -17985,     -6304
   -17959,     -6219
   -18004,     -6030
   -18017,     -5916
   -17995,     -5780
   -18015,     -5652
   -18002,     -5495
   -18002,     -5386
   -18003,     -5255
   -18028,     -5101
   -18040,     -4994
   -18052,     -4869
   -18009,     -4743
   -18039,     -4604
   -18059,     -4473
   -18046,     -4333
   -18068,     -4205
   -18051,     -4101
   -18054,     -3959
   -18045,     -3844
   -18053,     -3727
   -18071,     -3574
   -18028,     -3446
   -18056,     -3339
   -18062,     -3217
   -18085,     -3070
   -18061,     -2948
   -18055,     -2831
   -18048,     -2711
   -18066,     -2596
   -18067,     -2479
   -18064,     -2356
   -18062,     -2195
   -18058,     -2095
   -18085,     -1967
   -18096,     -1839
   -18096,     -1698
   -18080,     -1604
   -18084,     -1451
   -18110,     -1358
   -18086,     -1197
   -18060,     -1115
   -18064,      -984
   -18051,      -878
   -18083,      -736
   -18082,      -614
   -18104,      -526
   -18053,      -341
   -18060,      -224
   -18071,      -131
