real, imaginary
   -19260,         0
   -19333,     -2214
   -19508,     -4477
   -19873,     -6930
   -19772,     -9046
   -20432,    -11491
   -20618,    -14355
   -21021,    -16521
   -21567,    -19295
   -22315,    -22167
   -22637,    -25156
   -23814,    -27887
   -24622,    -31577
   -25724,    -34492
   -26372,    -38648
   -28122,    -42219
   -29537,    -46659
   -30612,    -51431
   -32980,    -56710
   -35085,    -61862
   -37902,    -67875
   -40580,    -74966
   -43203,    -83556
   -47856,    -93113
   -51733,   -103937
   -58295,   -116648
   -64454,   -131983
   -73097,   -151112
   -83620,   -175742
   -98996,   -206914
  -119711,   -253114
  -149864,   -317204
  -198361,   -423440
  -290493,   -624682
  -545540,  -1159454
 -3300069,  -7094491
   838267,   1797863
   376654,    809437
   244947,    524748
   183017,    390782
   147385,    313569
   122968,    262350
   106210,    225741
    94310,    198339
    84562,    178102
    77306,    161124
    71094,    147379
    66436,    136116
    61645,    126161
    58069,    117925
    54904,    111109
    52118,    104440
    49661,     98911
    47993,     93934
    45707,     89473
    44156,     85462
    42468,     81887
    41096,     78710
    40032,     75581
    38854,     72847
    37976,     70169
    36805,     67592
    35915,     65369
    35075,     63259
    34534,     61269
    33797,     59671
    33114,     57893
    32526,     56259
    31828,     54554
    31254,     53228
    30798,     51857
    30287,     50608
    29927,     49385
    29543,     48125
    29166,     47048
    28792,     45825
    28430,     44967
    28087,     43943
    27674,     42999
    27471,     42064
    27185,     41191
    26867,     40277
    26616,     39573
    26365,     38755
    26084,     38063
    25955,     37287
    25702,     36643
    25467,     35964
    25258,     35251
    25134,     34643
    24925,     34030
    24698,     33410
    24516,     32816
    24387,     32326
    24319,     31717
    24114,     31262
    23948,     30725
    23820,     30190
    23662,     29721
    23628,     29252
    23442,     28846
    23337,     28362
    23225,     27912
    23079,     27439
    22975,     27090
    22883,     26633
    22744,     26267
    22695,     25816
    22637,     25427
    22530,     25081
    22377,     24731
    22312,     24389
    22262,     24012
    22199,     23650
    22088,     23384
    22058,     22985
    21948,     22683
    21921,     22349
    21792,     22087
    21738,     21744
    21697,     21459
    21648,     21170
    21552,     20882
    21508,     20575
    21471,     20342
    21368,     20013
    21318,     19753
    21275,     19527
    21206,     19260
    21143,     18998
    21079,     18735
    21019,     18459
    20997,     18246
    20936,     17968
    20912,     17746
    20850,     17524
    20796,     17275
    20786,     17023
    20737,     16860
    20692,     16592
    20694,     16353
    20588,     16142
    20602,     15959
    20550,     15700
    20561,     15509
    20497,     15337
    20485,     15089
    20420,     14920
    20407,     14704
    20375,     14523
    20339,     14348
    20337,     14116
    20298,     13963
    20257,     13726
    20231,     13591
    20184,     13394
    20193,     13230
    20149,     13007
    20137,     12856
    20107,     12677
    20094,     12502
    20062,     12337
    20019,     12136
    20037,     11999
    20016,     11803
    19994,     11663
    19957,     11475
    19908,     11317
    19915,     11151
    19878,     11020
    19886,     10868
    19843,     10691
    19864,     10541
    19816,     10375
    19804,     10209
    19799,     10071
    19728,      9962
    19743,      9751
    19773,      9612
    19712,      9471
    19706,      9324
    19684,      9167
    19684,      9024
    19681,      8884
    19653,      8787
    19636,      8627
    19648,      8469
    19644,      8316
    19633,      8195
    19568,      8040
    19603,      7898
    19558,      7796
    19553,      7636
    19555,      7483
    19536,      7384
    19496,      7263
    19510,      7100
    19512,      6993
    19502,      6825
    19526,      6761
    19507,      6587
    19458,      6446
    19493,      6309
    19441,      6202
    19472,      6058
    19463,      5931
    19449,      5835
    19450,      5660
    19415,      5587
    19404,      5435
    19422,      5317
    19394,      5193
    19398,      5085
    19385,      4943
    19376,      4802
    19367,      4734
    19354,      4592
    19352,      4453
    19357,      4341
    19338,      4237
    19325,      4111
    19333,      3993
    19316,      3876
    19335,      3737
    19314,      3640
    19319,      3511
    19316,      3390
    19300,      3268
    19322,      3185
    19306,      3055
    19289,      2931
    19268,      2839
    19288,      2714
    19283,      2601
    19295,      2478
    19269,      2357
    19276,      2226
    19271,      2123
    19286,      2041
    19264,      1907
    19251,      1795
    19246,      1684
    19266,      1586
    19240,      1443
    19249,      1362
    19225,      1217
    19260,      1149
    19249,       998
    19257,       873
    19273,       765
    19247,       669
    19241,       560
    19249,       447
    19249,       316
    19276,       208
    19249,       108
