real, imaginary
   -36015,         0
   -36071,      2468
   -36224,      5284
   -35814,      7531
   -36266,     10648
   -36005,     12462
   -36755,     15665
   -36509,     17900
   -37255,     21662
   -36788,     23986
   -37627,     27648
   -37379,     30221
   -38709,     34277
   -38202,     37338
   -39379,     41984
   -39310,     45680
   -41089,     51041
   -41323,     55546
   -42671,     61273
   -42682,     66889
   -45110,     74893
   -44936,     81095
   -47218,     90866
   -48210,    100538
   -51165,    112486
   -52705,    126023
   -57234,    143728
   -60396,    163293
   -65998,    191187
   -71841,    223722
   -83444,    273806
   -94581,    342852
  -119997,    461110
  -161804,    675025
  -282429,   1268675
 -1529061,   7670960
   372645,  -1946577
   144648,   -874050
    88045,   -571884
    57000,   -422211
    42363,   -340492
    29996,   -283377
    22485,   -245445
    16308,   -214321
    12433,   -192903
     8442,   -174098
     6276,   -160158
     2964,   -147048
     1764,   -137469
     -238,   -127396
    -1382,   -120230
    -2870,   -112840
    -3890,   -107628
    -5311,   -101514
    -5730,    -97372
    -6732,    -92351
    -7248,    -88901
    -7903,    -84984
    -8287,    -81837
    -9116,    -78666
    -9176,    -75955
    -9995,    -73022
   -10283,    -71023
   -10761,    -68344
   -10807,    -66694
   -11605,    -64439
   -11549,    -62649
   -12146,    -60787
   -12164,    -59378
   -12505,    -57513
   -12657,    -56192
   -12963,    -54660
   -13041,    -53343
   -13514,    -51976
   -13344,    -50879
   -13821,    -49504
   -13727,    -48563
   -14125,    -47470
   -14128,    -46522
   -14411,    -45409
   -14310,    -44604
   -14633,    -43494
   -14603,    -42815
   -14873,    -41860
   -14851,    -41120
   -15136,    -40248
   -15019,    -39591
   -15224,    -38856
   -15249,    -38216
   -15446,    -37402
   -15418,    -36836
   -15543,    -36091
   -15617,    -35600
   -15713,    -34898
   -15653,    -34418
   -15892,    -33758
   -15865,    -33242
   -15959,    -32619
   -16023,    -32170
   -16189,    -31618
   -16095,    -31134
   -16250,    -30630
   -16193,    -30209
   -16312,    -29625
   -16328,    -29267
   -16388,    -28783
   -16415,    -28346
   -16539,    -27894
   -16449,    -27612
   -16611,    -27076
   -16626,    -26775
   -16680,    -26338
   -16644,    -26026
   -16756,    -25556
   -16745,    -25223
   -16845,    -24830
   -16799,    -24581
   -16939,    -24155
   -16886,    -23846
   -16943,    -23493
   -16908,    -23234
   -17040,    -22879
   -16980,    -22589
   -17065,    -22240
   -16991,    -21949
   -17085,    -21630
   -17102,    -21414
   -17154,    -21085
   -17157,    -20800
   -17164,    -20515
   -17240,    -20245
   -17206,    -19918
   -17261,    -19701
   -17240,    -19414
   -17312,    -19221
   -17278,    -18910
   -17377,    -18727
   -17311,    -18409
   -17414,    -18185
   -17374,    -17906
   -17417,    -17737
   -17364,    -17434
   -17440,    -17282
   -17420,    -16990
   -17455,    -16834
   -17481,    -16544
   -17489,    -16437
   -17487,    -16095
   -17547,    -15949
   -17494,    -15729
   -17567,    -15512
   -17551,    -15280
   -17583,    -15088
   -17591,    -14812
   -17636,    -14657
   -17565,    -14461
   -17633,    -14287
   -17618,    -14053
   -17651,    -13871
   -17661,    -13702
   -17671,    -13533
   -17679,    -13341
   -17742,    -13201
   -17703,    -12957
   -17712,    -12822
   -17728,    -12577
   -17706,    -12432
   -17695,    -12241
   -17761,    -12108
   -17717,    -11895
   -17780,    -11721
   -17731,    -11549
   -17795,    -11403
   -17747,    -11212
   -17825,    -11078
   -17813,    -10882
   -17884,    -10703
   -17779,    -10518
   -17811,    -10442
   -17799,    -10214
   -17900,    -10103
   -17788,     -9892
   -17859,     -9772
   -17889,     -9608
   -17893,     -9447
   -17853,     -9316
   -17882,     -9150
   -17903,     -8973
   -17912,     -8873
   -17868,     -8695
   -17924,     -8582
   -17879,     -8441
   -17939,     -8293
   -17906,     -8104
   -17903,     -7985
   -17862,     -7828
   -17969,     -7705
   -17933,     -7564
   -17953,     -7438
   -17979,     -7302
   -17944,     -7145
   -17921,     -6961
   -17982,     -6881
   -17943,     -6721
   -17969,     -6611
   -17988,     -6407
   -17985,     -6304
   -18023,     -6125
   -18003,     -6035
   -17974,     -5867
   -17995,     -5780
   -17978,     -5624
   -17991,     -5497
   -18010,     -5340
   -17992,     -5260
   -18015,     -5113
   -18040,     -4994
   -17983,     -4823
   -17998,     -4728
   -18014,     -4567
   -18059,     -4473
   -18018,     -4309
   -18068,     -4199
   -18013,     -4041
   -18054,     -3959
   -18037,     -3800
   -18048,     -3742
   -18043,     -3535
   -18019,     -3439
   -18019,     -3308
   -18050,     -3221
   -17992,     -3059
   -18061,     -2948
   -18045,     -2803
   -18048,     -2711
   -18052,     -2540
   -18073,     -2483
   -18034,     -2291
   -18062,     -2195
   -18079,     -2062
   -18085,     -1967
   -18023,     -1827
   -18084,     -1706
   -18050,     -1552
   -18084,     -1451
   -18043,     -1319
   -18092,     -1192
   -18033,     -1075
   -18062,      -973
   -18050,      -834
   -18076,      -738
   -18067,      -608
   -18107,      -532
   -18055,      -334
   -18033,      -211
   -18052,      -122
