real, imaginary
   -64946,         0
   -64942,       -88
   -65288,        75
   -64606,      -471
   -64991,        80
   -65209,      -713
   -65627,      -581
   -65130,     -1069
   -66320,       -86
   -65772,     -1345
   -66414,      -669
   -66373,     -1044
   -67535,     -1230
   -66506,     -1915
   -67983,     -1048
   -68205,     -1978
   -69070,     -1313
   -69306,     -1710
   -70671,     -1846
   -69915,     -2633
   -71519,      -603
   -71911,     -2372
   -72854,     -1935
   -72550,     -1770
   -74463,     -2110
   -74235,     -3495
   -76126,     -2104
   -76977,     -2721
   -78982,     -2189
   -77526,     -5644
   -82830,     -2003
   -82601,     -5450
   -83784,     -3308
   -82140,     -5360
  -101583,      4832
   -67978,    -21201
   -83507,    -18331
   -91930,     -3081
   -92107,     -3951
  -100496,     -2620
   -96542,     -6947
  -101341,     -3993
  -105335,     -5529
  -108153,     -6280
  -110478,     -6133
  -115782,     -5507
  -118418,     -8034
  -122418,     -5936
  -127439,     -7005
  -133371,     -8067
  -137578,     -8440
  -144123,     -7486
  -152028,     -9863
  -158006,    -10159
  -167003,    -10463
  -178708,    -11395
  -188733,    -13463
  -201558,    -13466
  -217297,    -15005
  -234213,    -16511
  -255055,    -16683
  -282311,    -18689
  -313858,    -23799
  -352632,    -25806
  -408862,    -28298
  -480256,    -37416
  -584861,    -43236
  -758546,    -55417
 -1070180,    -82966
 -1817253,   -143202
 -6338082,   -471918
  4208544,    336141
  1567417,    126062
   962585,     74785
   694541,     57829
   539280,     47034
   442013,     35349
   374550,     31473
   323334,     27450
   283929,     23587
   254935,     21468
   229777,     20444
   208448,     17897
   191745,     16450
   177087,     15621
   163700,     14551
   153617,     13375
   143773,     12950
   134967,     12312
   127436,     11196
   120970,     10990
   114506,     10681
   108617,      9809
   103885,      9500
    99226,      9399
    94767,      8639
    91208,      8351
    87470,      8418
    83914,      7954
    80989,      7453
    78074,      7445
    75136,      7169
    72877,      6784
    70576,      6787
    68211,      6501
    66001,      6332
    64259,      6190
    62171,      6208
    60474,      5619
    58997,      5692
    57398,      5562
    55797,      5398
    54537,      5140
    53121,      5339
    51801,      5043
    50620,      4853
    49529,      4769
    48107,      4792
    47269,      4574
    46329,      4559
    45239,      4437
    44289,      4227
    43550,      4215
    42541,      4272
    41863,      4032
    41026,      3986
    40259,      3919
    39493,      3819
    38823,      3765
    38174,      3683
    37442,      3642
    36848,      3586
    36271,      3456
    35751,      3552
    35084,      3310
    34594,      3287
    34068,      3238
    33505,      3255
    33003,      3121
    32656,      3149
    32038,      3020
    31686,      2960
    31238,      2906
    30826,      2966
    30378,      2759
    30030,      2809
    29620,      2719
    29240,      2722
    28949,      2563
    28650,      2655
    28198,      2572
    27948,      2525
    27583,      2489
    27238,      2512
    26931,      2394
    26763,      2392
    26386,      2354
    26107,      2279
    25873,      2309
    25579,      2280
    25344,      2134
    25089,      2108
    24801,      2122
    24605,      2083
    24424,      1995
    24160,      2067
    23946,      2002
    23780,      1923
    23522,      1920
    23368,      1899
    23097,      1871
    23019,      1870
    22742,      1805
    22587,      1747
    22405,      1711
    22175,      1762
    21974,      1690
    21948,      1687
    21753,      1598
    21564,      1634
    21350,      1521
    21351,      1639
    21090,      1548
    20956,      1465
    20850,      1481
    20728,      1448
    20593,      1394
    20451,      1442
    20279,      1371
    20209,      1343
    20082,      1292
    20003,      1304
    19795,      1214
    19803,      1275
    19648,      1251
    19537,      1192
    19425,      1127
    19364,      1151
    19202,      1106
    19119,      1076
    19061,      1094
    18960,      1094
    18904,      1019
    18848,      1034
    18693,       978
    18628,       976
    18561,       963
    18418,       991
    18395,       880
    18374,       920
    18253,       877
    18224,       863
    18107,       843
    18055,       861
    17971,       754
    17953,       756
    17857,       752
    17835,       756
    17794,       674
    17733,       713
    17625,       684
    17599,       666
    17549,       645
    17519,       655
    17435,       580
    17453,       582
    17378,       508
    17340,       530
    17322,       515
    17287,       534
    17193,       454
    17238,       432
    17137,       422
    17102,       447
    17104,       379
    17096,       429
    16970,       357
    17013,       364
    17004,       315
    16922,       311
    16876,       269
    16987,       264
    16866,       262
    16851,       251
    16853,       193
    16890,       240
    16827,       205
    16850,       172
    16832,       163
    16783,       151
    16776,        81
    16817,       112
    16737,        12
    16763,        36
    16819,        62
    16774,        19
