real, imaginary
   -89436,         0
   -89561,       438
   -89851,       820
   -90405,      1031
   -90623,      1643
   -91655,      1970
   -92322,      1946
   -93309,      2697
   -94541,      2960
   -96079,      3230
   -97314,      3505
   -99537,      4212
  -101523,      4181
  -103985,      5151
  -106175,      5128
  -109664,      5996
  -113045,      6397
  -116359,      6868
  -121285,      7353
  -126317,      8567
  -132476,      9661
  -139053,     10581
  -146206,     11108
  -156179,     12157
  -166409,     13588
  -180580,     15467
  -196117,     17753
  -216461,     20420
  -242024,     23513
  -277350,     28800
  -325818,     33041
  -396966,     43008
  -512301,     56934
  -732186,     84579
 -1327001,    160026
 -7825579,    939242
  1935958,   -233515
   846339,   -105403
   535897,    -70634
   389311,    -52960
   304314,    -41539
   247619,    -34675
   208257,    -30079
   179463,    -26843
   156702,    -23342
   139128,    -21354
   124552,    -19614
   112934,    -17938
   102314,    -16983
    93755,    -15827
    86300,    -14504
    79784,    -14021
    74052,    -13228
    69477,    -12558
    64620,    -11976
    60773,    -11406
    56996,    -10840
    53750,    -10250
    50969,     -9902
    48226,     -9452
    45932,     -9176
    43440,     -9019
    41350,     -8698
    39400,     -8430
    37825,     -8211
    36123,     -7730
    34539,     -7552
    33135,     -7357
    31651,     -7308
    30347,     -6990
    29211,     -6799
    28060,     -6578
    27096,     -6395
    26146,     -6317
    25208,     -6113
    24339,     -6113
    23493,     -5825
    22697,     -5719
    21856,     -5613
    21237,     -5516
    20564,     -5395
    19882,     -5373
    19278,     -5160
    18683,     -5092
    18090,     -4934
    17654,     -4901
    17093,     -4758
    16577,     -4659
    16108,     -4637
    15729,     -4544
    15264,     -4455
    14809,     -4405
    14400,     -4334
    14030,     -4177
    13768,     -4185
    13366,     -4054
    13004,     -4004
    12689,     -3973
    12353,     -3891
    12156,     -3826
    11791,     -3724
    11525,     -3697
    11244,     -3641
    10960,     -3632
    10697,     -3504
    10433,     -3499
    10290,     -3412
    10046,     -3420
     9859,     -3375
     9621,     -3307
     9351,     -3235
     9161,     -3192
     9012,     -3163
     8829,     -3128
     8618,     -3021
     8487,     -3041
     8279,     -2982
     8159,     -2955
     7936,     -2856
     7808,     -2865
     7661,     -2810
     7528,     -2758
     7352,     -2721
     7239,     -2705
     7118,     -2633
     6939,     -2644
     6808,     -2596
     6693,     -2523
     6554,     -2492
     6422,     -2462
     6273,     -2436
     6184,     -2419
     6085,     -2368
     5967,     -2368
     5880,     -2319
     5752,     -2284
     5642,     -2264
     5567,     -2253
     5491,     -2170
     5388,     -2194
     5338,     -2162
     5178,     -2142
     5144,     -2091
     5035,     -2100
     5008,     -2055
     4903,     -2004
     4839,     -2023
     4737,     -1973
     4679,     -1944
     4603,     -1892
     4535,     -1851
     4490,     -1870
     4408,     -1812
     4339,     -1840
     4264,     -1763
     4191,     -1764
     4155,     -1712
     4079,     -1722
     4033,     -1668
     3974,     -1671
     3942,     -1636
     3871,     -1600
     3792,     -1612
     3774,     -1555
     3733,     -1568
     3682,     -1526
     3629,     -1520
     3538,     -1499
     3527,     -1480
     3464,     -1447
     3417,     -1369
     3368,     -1398
     3360,     -1377
     3304,     -1365
     3268,     -1353
     3234,     -1316
     3134,     -1259
     3122,     -1299
     3134,     -1274
     3059,     -1247
     3026,     -1230
     2980,     -1235
     2969,     -1195
     2952,     -1177
     2905,     -1115
     2881,     -1114
     2872,     -1105
     2844,     -1109
     2801,     -1076
     2734,     -1065
     2744,     -1061
     2697,     -1001
     2670,     -1012
     2659,     -1009
     2639,      -972
     2605,      -936
     2561,      -941
     2541,      -899
     2531,      -933
     2534,      -846
     2507,      -883
     2449,      -888
     2445,      -823
     2399,      -800
     2418,      -817
     2396,      -791
     2377,      -758
     2362,      -783
     2320,      -719
     2297,      -721
     2299,      -709
     2262,      -698
     2268,      -656
     2242,      -666
     2202,      -642
     2230,      -615
     2189,      -620
     2173,      -617
     2189,      -599
     2142,      -564
     2123,      -552
     2134,      -522
     2096,      -512
     2109,      -528
     2091,      -487
     2089,      -486
     2077,      -470
     2036,      -461
     2072,      -418
     2046,      -426
     2032,      -411
     2013,      -376
     2013,      -359
     2011,      -351
     2022,      -333
     1991,      -326
     1977,      -325
     1981,      -312
     1993,      -269
     1975,      -274
     1950,      -251
     1939,      -227
     1952,      -197
     1931,      -223
     1943,      -168
     1915,      -183
     1964,      -148
     1930,      -134
     1929,      -127
     1954,      -120
     1920,       -85
     1917,       -72
     1911,       -79
     1946,       -49
     1953,       -27
     1929,       -24
