real, imaginary
   -64946,         0
   -64944,       -87
   -65278,       100
   -64611,      -488
   -65010,        71
   -65170,      -706
   -65631,      -573
   -65122,     -1058
   -66330,       -99
   -65768,     -1303
   -66399,      -633
   -66372,     -1042
   -67521,     -1217
   -66522,     -1858
   -68002,     -1028
   -68224,     -1947
   -69059,     -1316
   -69295,     -1694
   -70650,     -1836
   -69920,     -2612
   -71545,      -658
   -71916,     -2365
   -72846,     -1929
   -72587,     -1797
   -74469,     -2108
   -74241,     -3449
   -76126,     -2112
   -76966,     -2698
   -78977,     -2211
   -77519,     -5478
   -82796,     -2010
   -82549,     -5383
   -83784,     -3308
   -82118,     -5265
  -101218,      4221
   -68183,    -21025
   -83808,    -17900
   -91947,     -3096
   -92152,     -3912
  -100452,     -2769
   -96629,     -6887
  -101363,     -4022
  -105332,     -5535
  -108150,     -6261
  -110485,     -6137
  -115759,     -5551
  -118417,     -8014
  -122425,     -5976
  -127439,     -7015
  -133351,     -8067
  -137564,     -8453
  -144136,     -7505
  -152026,     -9859
  -158053,    -10166
  -167011,    -10451
  -178643,    -11421
  -188718,    -13462
  -201562,    -13445
  -217307,    -15012
  -234199,    -16508
  -255058,    -16766
  -282320,    -18736
  -313833,    -23774
  -352662,    -25789
  -408841,    -28347
  -480310,    -37385
  -584888,    -43298
  -758440,    -55433
 -1070002,    -82995
 -1817250,   -143162
 -6338184,   -472233
  4208553,    336158
  1567474,    126115
   962542,     74895
   694512,     57737
   539297,     46925
   442003,     35369
   374501,     31431
   323328,     27442
   283929,     23625
   254935,     21468
   229759,     20432
   208478,     17902
   191745,     16450
   177093,     15623
   163722,     14590
   153611,     13382
   143778,     12933
   134967,     12312
   127436,     11196
   120967,     11000
   114487,     10665
   108639,      9829
   103900,      9494
    99226,      9399
    94758,      8615
    91207,      8350
    87489,      8396
    83913,      7930
    80980,      7464
    78069,      7434
    75123,      7169
    72877,      6784
    70572,      6800
    68225,      6496
    66015,      6356
    64274,      6203
    62184,      6200
    60500,      5644
    59003,      5689
    57391,      5553
    55805,      5381
    54534,      5148
    53111,      5333
    51819,      5026
    50631,      4868
    49516,      4766
    48125,      4787
    47284,      4596
    46336,      4575
    45249,      4459
    44290,      4235
    43549,      4206
    42554,      4248
    41876,      4064
    41002,      3966
    40248,      3900
    39534,      3796
    38823,      3765
    38125,      3680
    37504,      3577
    36846,      3592
    36273,      3463
    35756,      3553
    35093,      3315
    34582,      3288
    34061,      3249
    33531,      3287
    33031,      3098
    32636,      3185
    32040,      3037
    31668,      2962
    31267,      2924
    30823,      2965
    30370,      2762
    30055,      2792
    29627,      2736
    29238,      2716
    28956,      2573
    28645,      2630
    28191,      2558
    27946,      2511
    27585,      2492
    27227,      2516
    26923,      2388
    26735,      2388
    26373,      2339
    26105,      2288
    25879,      2272
    25600,      2277
    25344,      2134
    25081,      2116
    24786,      2107
    24608,      2084
    24406,      1996
    24164,      2073
    23946,      2002
    23772,      1920
    23527,      1929
    23351,      1928
    23119,      1871
    23013,      1850
    22754,      1803
    22567,      1764
    22392,      1710
    22139,      1769
    21974,      1690
    21952,      1715
    21743,      1594
    21589,      1580
    21350,      1521
    21361,      1612
    21081,      1533
    20960,      1462
    20842,      1474
    20749,      1425
    20605,      1402
    20456,      1438
    20286,      1372
    20206,      1347
    20088,      1282
    20016,      1309
    19795,      1214
    19806,      1255
    19669,      1240
    19537,      1192
    19394,      1115
    19351,      1132
    19202,      1106
    19135,      1083
    19061,      1094
    18975,      1114
    18893,      1004
    18849,      1022
    18681,       985
    18628,       976
    18546,       983
    18406,       977
    18395,       880
    18333,       850
    18255,       866
    18224,       867
    18094,       847
    18023,       879
    17948,       748
    17928,       756
    17857,       752
    17820,       776
    17794,       693
    17730,       709
    17621,       668
    17599,       666
    17566,       629
    17493,       653
    17435,       580
    17430,       537
    17392,       490
    17340,       530
    17321,       527
    17296,       561
    17180,       446
    17237,       424
    17137,       422
    17107,       455
    17129,       371
    17079,       427
    16959,       351
    17013,       364
    16994,       336
    16915,       323
    16880,       274
    17000,       270
    16880,       264
    16885,       234
    16858,       197
    16880,       231
    16814,       197
    16854,       149
    16821,       141
    16809,       144
    16764,        77
    16848,       116
    16751,        51
    16762,        58
    16811,         9
    16765,        17
