real, imaginary
   -89436,         0
   -89549,       248
   -89865,       793
   -89768,       835
   -90618,      1658
   -90874,      1131
   -92330,      1945
   -92866,      1722
   -94532,      2957
   -95204,      2601
   -97316,      3484
   -98506,      3139
  -101532,      4195
  -102891,      3922
  -106171,      5122
  -108512,      5044
  -113043,      6390
  -116368,      6500
  -121280,      7349
  -125362,      7571
  -132488,      9700
  -137669,      9017
  -146218,     11104
  -154636,     12020
  -166409,     13588
  -178543,     14850
  -196119,     17751
  -215541,     18920
  -242031,     23505
  -275681,     25285
  -325836,     33026
  -393943,     39671
  -512300,     56977
  -731680,     78170
 -1327039,    160235
 -7801351,    925935
  1936151,   -233552
   840426,   -103654
   535870,    -70679
   387445,    -48530
   304340,    -41555
   247179,    -33378
   208241,    -30092
   178655,    -24713
   156691,    -23334
   138368,    -20424
   124535,    -19623
   111575,    -17331
   102314,    -16983
    93395,    -14805
    86299,    -14479
    79646,    -13113
    74052,    -13228
    68570,    -11823
    64621,    -11985
    60406,    -10768
    56999,    -10865
    53740,    -10138
    50966,     -9905
    47964,     -9405
    45938,     -9181
    43289,     -8523
    41357,     -8691
    39318,     -7996
    37825,     -8211
    35701,     -7700
    34550,     -7565
    32742,     -7233
    31648,     -7306
    30289,     -6803
    29216,     -6814
    28009,     -6541
    27087,     -6394
    25857,     -6159
    25215,     -6108
    24039,     -5782
    23496,     -5811
    22441,     -5656
    21855,     -5601
    20997,     -5413
    20560,     -5394
    19744,     -5103
    19277,     -5163
    18525,     -4964
    18085,     -4942
    17404,     -4780
    17091,     -4748
    16481,     -4625
    16108,     -4637
    15512,     -4441
    15272,     -4450
    14766,     -4277
    14424,     -4346
    14009,     -4136
    13764,     -4188
    13242,     -4028
    13011,     -4008
    12598,     -3850
    12346,     -3896
    11940,     -3753
    11793,     -3728
    11431,     -3648
    11248,     -3649
    10921,     -3492
    10697,     -3504
    10424,     -3377
    10271,     -3419
     9943,     -3294
     9869,     -3380
     9506,     -3205
     9355,     -3247
     9145,     -3149
     8996,     -3163
     8724,     -3005
     8618,     -3028
     8360,     -2928
     8274,     -2984
     8033,     -2844
     7943,     -2871
     7738,     -2779
     7660,     -2807
     7412,     -2721
     7345,     -2733
     7151,     -2626
     7104,     -2630
     6912,     -2559
     6810,     -2581
     6658,     -2530
     6554,     -2492
     6435,     -2456
     6297,     -2447
     6228,     -2341
     6064,     -2367
     6023,     -2290
     5883,     -2328
     5828,     -2257
     5642,     -2251
     5613,     -2161
     5486,     -2186
     5457,     -2118
     5324,     -2169
     5301,     -2050
     5144,     -2082
     5110,     -1992
     5007,     -2060
     4938,     -1984
     4837,     -1990
     4788,     -1909
     4662,     -1941
     4651,     -1850
     4539,     -1855
     4481,     -1793
     4408,     -1812
     4362,     -1750
     4275,     -1772
     4247,     -1725
     4153,     -1718
     4163,     -1653
     4049,     -1687
     4018,     -1626
     3921,     -1645
     3915,     -1598
     3790,     -1621
     3789,     -1543
     3733,     -1568
     3673,     -1496
     3613,     -1515
     3623,     -1450
     3527,     -1482
     3520,     -1425
     3425,     -1397
     3440,     -1380
     3360,     -1377
     3347,     -1325
     3263,     -1343
     3252,     -1289
     3134,     -1259
     3204,     -1244
     3139,     -1275
     3127,     -1212
     3029,     -1213
     3059,     -1157
     2971,     -1189
     2992,     -1141
     2905,     -1115
     2919,     -1115
     2862,     -1117
     2844,     -1062
     2803,     -1072
     2811,     -1035
     2746,     -1052
     2750,     -1003
     2670,     -1012
     2677,      -934
     2628,      -961
     2649,      -883
     2561,      -941
     2592,      -910
     2528,      -922
     2510,      -881
     2507,      -883
     2498,      -813
     2445,      -823
     2472,      -782
     2415,      -816
     2396,      -752
     2376,      -754
     2361,      -696
     2317,      -724
     2344,      -682
     2300,      -697
     2306,      -657
     2263,      -667
     2251,      -621
     2209,      -637
     2244,      -612
     2192,      -620
     2209,      -555
     2171,      -587
     2182,      -549
     2119,      -546
     2177,      -502
     2096,      -533
     2126,      -465
     2091,      -487
     2106,      -431
     2076,      -463
     2082,      -419
     2073,      -433
     2065,      -385
     2043,      -397
     2073,      -367
     2027,      -358
     2032,      -339
     2021,      -328
     2016,      -294
     1988,      -323
     2012,      -255
     1971,      -259
     2000,      -241
     1948,      -246
     1993,      -202
     1950,      -206
     1983,      -165
     1939,      -182
     2000,      -132
     1958,      -161
     1956,      -115
     1940,      -133
     1936,       -78
     1929,       -93
     1946,       -61
     1923,       -78
     1970,       -49
     1943,       -49
     1945,        -9
